name,n,method,polarity,action_rank,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,score,terms,correct,time_s,error
anf_n14_6,14,root_union_h4_n8,0,1,3628,6357,6357,2481,2,4,4010.445,442,True,0.0004558563232421875,
anf_n14_6,14,root_neural_top12,0,1,3628,6357,6357,2481,2,4,4010.445,442,True,0.0004961490631103516,
anf_n14_6,14,root_union_h4_n12,0,1,3628,6357,6357,2481,2,4,4010.445,442,True,0.001013040542602539,
anf_n14_7,14,root_direct,0,,5408,8506,8506,3098,0,3,5912.8099999999995,394,True,0.6142458915710449,
anf_n14_7,14,root_heuristic_top1,0,0,3324,5820,5820,2264,2,4,3674.7400000000002,394,True,0.254241943359375,
anf_n14_7,14,root_beam4_oracle_eval,0,0,3324,5820,5820,2264,2,4,3674.7400000000002,394,True,0.31090307235717773,
anf_n14_7,14,root_oracle12,0,4,3300,5810,5810,2268,2,4,3650.23,394,True,0.8381037712097168,
anf_n14_7,14,root_oracle24,0,4,3300,5810,5810,2268,2,4,3650.23,394,True,1.4390790462493896,
anf_n14_7,14,root_neural_top4,0,4,3300,5810,5810,2268,2,4,3650.23,394,True,0.00041222572326660156,
anf_n14_7,14,root_union_h4_n4,0,4,3300,5810,5810,2268,2,4,3650.23,394,True,0.0004119873046875,
anf_n14_7,14,root_neural_top8,0,4,3300,5810,5810,2268,2,4,3650.23,394,True,0.00041294097900390625,
anf_n14_7,14,root_union_h4_n8,0,4,3300,5810,5810,2268,2,4,3650.23,394,True,0.0008702278137207031,
anf_n14_7,14,root_neural_top12,0,4,3300,5810,5810,2268,2,4,3650.23,394,True,0.0005230903625488281,
anf_n14_7,14,root_union_h4_n12,0,4,3300,5810,5810,2268,2,4,3650.23,394,True,0.000492095947265625,
anf_n14_8,14,root_direct,4,,56,100,102,46,0,0,61.99,16,True,0.6102218627929688,
anf_n14_8,14,root_heuristic_top1,4,0,52,96,98,46,1,1,59.77,16,True,9.489059448242188e-05,
anf_n14_8,14,root_beam4_oracle_eval,4,0,52,96,98,46,1,1,59.77,16,True,2.193450927734375e-05,
anf_n14_8,14,root_oracle12,4,0,52,96,98,46,1,1,59.77,16,True,1.811981201171875e-05,
anf_n14_8,14,root_oracle24,4,0,52,96,98,46,1,1,59.77,16,True,1.7881393432617188e-05,
anf_n14_8,14,root_neural_top4,4,0,52,96,98,46,1,1,59.77,16,True,1.6927719116210938e-05,
anf_n14_8,14,root_union_h4_n4,4,0,52,96,98,46,1,1,59.77,16,True,1.6927719116210938e-05,
anf_n14_8,14,root_neural_top8,4,0,52,96,98,46,1,1,59.77,16,True,1.71661376953125e-05,
anf_n14_8,14,root_union_h4_n8,4,0,52,96,98,46,1,1,59.77,16,True,1.7881393432617188e-05,
anf_n14_8,14,root_neural_top12,4,0,52,96,98,46,1,1,59.77,16,True,1.6927719116210938e-05,
anf_n14_8,14,root_union_h4_n12,4,0,52,96,98,46,1,1,59.77,16,True,1.5735626220703125e-05,
anf_n14_9,14,root_direct,0,,2368,3778,3778,1410,0,2,2593.89,226,True,0.6066529750823975,
anf_n14_9,14,root_heuristic_top1,0,0,1532,2656,2656,1052,2,3,1694.6,226,True,0.03404688835144043,
anf_n14_9,14,root_beam4_oracle_eval,0,1,1532,2645,2645,1047,2,3,1693.945,226,True,0.09614086151123047,
anf_n14_9,14,root_oracle12,0,1,1532,2645,2645,1047,2,3,1693.945,226,True,0.2571592330932617,
anf_n14_9,14,root_oracle24,0,1,1532,2645,2645,1047,2,3,1693.945,226,True,0.3924129009246826,
