split,target,baseline,metric,items,wins,losses,ties,mean_relative
test_n6,phase_affine_random_top64,phase_affine_wide128_tperrz30,depth,38,1,13,24,0.027325182401016418
test_n6,phase_affine_random_top64,phase_affine_random_top128,score_synth_tperrz30,38,3,11,24,0.0013023690193849757
test_n6,phase_affine_random_top64,phase_affine_random_top128,score,38,3,11,24,0.0361682362435017
test_n6,phase_affine_random_top64,phase_affine_random_top128,score_rz1,38,3,11,24,0.010866748180798972
test_n6,phase_affine_random_top64,phase_affine_random_top128,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top64,phase_affine_random_top128,rz_total,38,3,5,30,0.008730166316340797
test_n6,phase_affine_random_top64,phase_affine_random_top128,CNOT,38,4,6,28,0.013874632315798547
test_n6,phase_affine_random_top64,phase_affine_random_top128,depth,38,4,6,28,0.012795744408115359
test_n6,phase_affine_random_top64,phase_affine_random_top256,score_synth_tperrz30,38,3,11,24,0.0012788312302128763
test_n6,phase_affine_random_top64,phase_affine_random_top256,score,38,3,11,24,0.03184708434871062
test_n6,phase_affine_random_top64,phase_affine_random_top256,score_rz1,38,3,11,24,0.010136907832091124
test_n6,phase_affine_random_top64,phase_affine_random_top256,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top64,phase_affine_random_top256,rz_total,38,4,6,28,0.0035141579719069624
test_n6,phase_affine_random_top64,phase_affine_random_top256,CNOT,38,5,7,26,0.01510076699847011
test_n6,phase_affine_random_top64,phase_affine_random_top256,depth,38,5,8,25,0.012635679718711289
test_n6,phase_affine_random_top64,phase_affine_random_top512,score_synth_tperrz30,38,1,13,24,0.0018006957708893803
test_n6,phase_affine_random_top64,phase_affine_random_top512,score,38,1,13,24,0.04376282970020454
test_n6,phase_affine_random_top64,phase_affine_random_top512,score_rz1,38,1,13,24,0.013502707971281025
test_n6,phase_affine_random_top64,phase_affine_random_top512,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top64,phase_affine_random_top512,rz_total,38,1,9,28,0.01294561056247882
test_n6,phase_affine_random_top64,phase_affine_random_top512,CNOT,38,2,7,29,0.024807532608998678
test_n6,phase_affine_random_top64,phase_affine_random_top512,depth,38,2,9,27,0.022227424281088707
test_n6,phase_affine_random_top128,phase_affine_budget32_tperrz30,score_synth_tperrz30,38,14,3,21,-0.024349641085663155
test_n6,phase_affine_random_top128,phase_affine_budget32_tperrz30,score,38,13,4,21,-0.05065248120570755
test_n6,phase_affine_random_top128,phase_affine_budget32_tperrz30,score_rz1,38,14,3,21,-0.033023013794731035
test_n6,phase_affine_random_top128,phase_affine_budget32_tperrz30,rz_non_clifford,38,3,0,35,-0.013674812030075187
test_n6,phase_affine_random_top128,phase_affine_budget32_tperrz30,rz_total,38,14,1,23,-0.04416571198145197
test_n6,phase_affine_random_top128,phase_affine_budget32_tperrz30,CNOT,38,12,4,22,-0.011172957125048899
test_n6,phase_affine_random_top128,phase_affine_budget32_tperrz30,depth,38,12,5,21,-0.02014571204891464
test_n6,phase_affine_random_top128,phase_affine_wide128_tperrz30,score_synth_tperrz30,38,0,14,24,0.0006154983447466719
test_n6,phase_affine_random_top128,phase_affine_wide128_tperrz30,score,38,0,14,24,0.01865016085382823
test_n6,phase_affine_random_top128,phase_affine_wide128_tperrz30,score_rz1,38,0,14,24,0.0055822084337475856
test_n6,phase_affine_random_top128,phase_affine_wide128_tperrz30,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top128,phase_affine_wide128_tperrz30,rz_total,38,1,10,27,0.010055945425755821
test_n6,phase_affine_random_top128,phase_affine_wide128_tperrz30,CNOT,38,0,11,27,0.015609974172877608
test_n6,phase_affine_random_top128,phase_affine_wide128_tperrz30,depth,38,0,13,25,0.014404746387946227
test_n6,phase_affine_random_top128,phase_affine_random_top64,score_synth_tperrz30,38,11,3,24,-0.0012745793291390598
test_n6,phase_affine_random_top128,phase_affine_random_top64,score,38,11,3,24,-0.029776508547833435
test_n6,phase_affine_random_top128,phase_affine_random_top64,score_rz1,38,11,3,24,-0.010248580581572625
test_n6,phase_affine_random_top128,phase_affine_random_top64,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top128,phase_affine_random_top64,rz_total,38,5,3,30,-0.007701352865644004
test_n6,phase_affine_random_top128,phase_affine_random_top64,CNOT,38,6,4,28,-0.009288541466888085
test_n6,phase_affine_random_top128,phase_affine_random_top64,depth,38,6,4,28,-0.00943327462578301
test_n6,phase_affine_random_top128,phase_affine_random_top256,score_synth_tperrz30,38,5,6,27,-2.319878752132806e-05
test_n6,phase_affine_random_top128,phase_affine_random_top256,score,38,5,6,27,-0.0022592235315235043
test_n6,phase_affine_random_top128,phase_affine_random_top256,score_rz1,38,5,6,27,-0.0005632881719992421
test_n6,phase_affine_random_top128,phase_affine_random_top256,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top128,phase_affine_random_top256,rz_total,38,6,4,28,-0.004688244270454513
test_n6,phase_affine_random_top128,phase_affine_random_top256,CNOT,38,4,5,29,0.001481427273691379
test_n6,phase_affine_random_top128,phase_affine_random_top256,depth,38,4,6,28,0.00017034166106260907
test_n6,phase_affine_random_top128,phase_affine_random_top512,score_synth_tperrz30,38,1,10,27,0.0004861703190183998
test_n6,phase_affine_random_top128,phase_affine_random_top512,score,38,1,10,27,0.008266288016852325
test_n6,phase_affine_random_top128,phase_affine_random_top512,score_rz1,38,1,10,27,0.0026821921048475355
test_n6,phase_affine_random_top128,phase_affine_random_top512,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top128,phase_affine_random_top512,rz_total,38,3,5,30,0.004422918260773769
test_n6,phase_affine_random_top128,phase_affine_random_top512,CNOT,38,0,7,31,0.010977068509832308
test_n6,phase_affine_random_top128,phase_affine_random_top512,depth,38,0,9,29,0.0095515160800746
test_n6,phase_affine_random_top256,phase_affine_budget32_tperrz30,score_synth_tperrz30,38,15,3,20,-0.02431979235622731
test_n6,phase_affine_random_top256,phase_affine_budget32_tperrz30,score,38,14,4,20,-0.04832386500628692
test_n6,phase_affine_random_top256,phase_affine_budget32_tperrz30,score_rz1,38,15,3,20,-0.03233808124693437
test_n6,phase_affine_random_top256,phase_affine_budget32_tperrz30,rz_non_clifford,38,3,0,35,-0.013674812030075187
test_n6,phase_affine_random_top256,phase_affine_budget32_tperrz30,rz_total,38,13,3,22,-0.03936777938057935
test_n6,phase_affine_random_top256,phase_affine_budget32_tperrz30,CNOT,38,12,4,22,-0.012418759561157322
test_n6,phase_affine_random_top256,phase_affine_budget32_tperrz30,depth,38,13,5,20,-0.020088689346813748
test_n6,phase_affine_random_top256,phase_affine_wide128_tperrz30,score_synth_tperrz30,38,0,14,24,0.0006388593548069489
test_n6,phase_affine_random_top256,phase_affine_wide128_tperrz30,score,38,0,14,24,0.022005231744175107
test_n6,phase_affine_random_top256,phase_affine_wide128_tperrz30,score_rz1,38,0,14,24,0.006228139652080837
test_n6,phase_affine_random_top256,phase_affine_wide128_tperrz30,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top256,phase_affine_wide128_tperrz30,rz_total,38,1,11,26,0.015426988579859567
test_n6,phase_affine_random_top256,phase_affine_wide128_tperrz30,CNOT,38,1,11,26,0.014315111536241511
test_n6,phase_affine_random_top256,phase_affine_wide128_tperrz30,depth,38,1,13,24,0.014511747818480154
test_n6,phase_affine_random_top256,phase_affine_random_top64,score_synth_tperrz30,38,11,3,24,-0.001251455906415738
test_n6,phase_affine_random_top256,phase_affine_random_top64,score,38,11,3,24,-0.027915564299621637
test_n6,phase_affine_random_top256,phase_affine_random_top64,score_rz1,38,11,3,24,-0.009721442280402767
test_n6,phase_affine_random_top256,phase_affine_random_top64,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top256,phase_affine_random_top64,rz_total,38,6,4,28,-0.0026629476672017757
test_n6,phase_affine_random_top256,phase_affine_random_top64,CNOT,38,7,5,26,-0.010569639718760031
test_n6,phase_affine_random_top256,phase_affine_random_top64,depth,38,8,5,25,-0.009448472836075496
test_n6,phase_affine_random_top256,phase_affine_random_top128,score_synth_tperrz30,38,6,5,27,2.3462055960960427e-05
test_n6,phase_affine_random_top256,phase_affine_random_top128,score,38,6,5,27,0.003749529169453677
test_n6,phase_affine_random_top256,phase_affine_random_top128,score_rz1,38,6,5,27,0.000689635980897525
test_n6,phase_affine_random_top256,phase_affine_random_top128,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top256,phase_affine_random_top128,rz_total,38,4,6,28,0.005556078695633275
test_n6,phase_affine_random_top256,phase_affine_random_top128,CNOT,38,5,4,29,-0.0010275030122497504
test_n6,phase_affine_random_top256,phase_affine_random_top128,depth,38,6,4,28,0.00030142066345618945
test_n6,phase_affine_random_top256,phase_affine_random_top512,score_synth_tperrz30,38,0,11,27,0.0005094559992980833
test_n6,phase_affine_random_top256,phase_affine_random_top512,score,38,0,11,27,0.011088418878041956
test_n6,phase_affine_random_top256,phase_affine_random_top512,score_rz1,38,0,11,27,0.0032892338318443928
test_n6,phase_affine_random_top256,phase_affine_random_top512,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top256,phase_affine_random_top512,rz_total,38,2,7,29,0.009617082883144456
test_n6,phase_affine_random_top256,phase_affine_random_top512,CNOT,38,1,8,29,0.009692299699756074
test_n6,phase_affine_random_top256,phase_affine_random_top512,depth,38,1,10,27,0.00964617164765492
test_n6,phase_affine_random_top512,phase_affine_budget32_tperrz30,score_synth_tperrz30,38,17,0,21,-0.024676534369889386
test_n6,phase_affine_random_top512,phase_affine_budget32_tperrz30,score,38,16,1,21,-0.057331905032189434
test_n6,phase_affine_random_top512,phase_affine_budget32_tperrz30,score_rz1,38,17,0,21,-0.03528729608613789
test_n6,phase_affine_random_top512,phase_affine_budget32_tperrz30,rz_non_clifford,38,3,0,35,-0.013674812030075187
test_n6,phase_affine_random_top512,phase_affine_budget32_tperrz30,rz_total,38,15,0,23,-0.0477693160292391
test_n6,phase_affine_random_top512,phase_affine_budget32_tperrz30,CNOT,38,15,1,22,-0.02179106637889909
test_n6,phase_affine_random_top512,phase_affine_budget32_tperrz30,depth,38,16,1,21,-0.029276649722612576
test_n6,phase_affine_random_top512,phase_affine_wide128_tperrz30,score_synth_tperrz30,38,0,11,27,0.00012937944075117638
test_n6,phase_affine_random_top512,phase_affine_wide128_tperrz30,score,38,0,11,27,0.010760362058366068
test_n6,phase_affine_random_top512,phase_affine_wide128_tperrz30,score_rz1,38,0,11,27,0.0029268441410234955
test_n6,phase_affine_random_top512,phase_affine_wide128_tperrz30,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top512,phase_affine_wide128_tperrz30,rz_total,38,0,8,30,0.005661747155002352
test_n6,phase_affine_random_top512,phase_affine_wide128_tperrz30,CNOT,38,0,8,30,0.004512646058685626
test_n6,phase_affine_random_top512,phase_affine_wide128_tperrz30,depth,38,0,11,27,0.00474099025882937
test_n6,phase_affine_random_top512,phase_affine_random_top64,score_synth_tperrz30,38,13,1,24,-0.0017435024744509595
test_n6,phase_affine_random_top512,phase_affine_random_top64,score,38,13,1,24,-0.03756249368494863
test_n6,phase_affine_random_top512,phase_affine_random_top64,score_rz1,38,13,1,24,-0.012874283126306884
test_n6,phase_affine_random_top512,phase_affine_random_top64,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top512,phase_affine_random_top64,rz_total,38,9,1,28,-0.011777343992302363
test_n6,phase_affine_random_top512,phase_affine_random_top64,CNOT,38,7,2,29,-0.01967527763218109
test_n6,phase_affine_random_top512,phase_affine_random_top64,depth,38,9,2,27,-0.018608754968749867
test_n6,phase_affine_random_top512,phase_affine_random_top128,score_synth_tperrz30,38,10,1,27,-0.0004805264041915946
test_n6,phase_affine_random_top512,phase_affine_random_top128,score,38,10,1,27,-0.007139069969061411
test_n6,phase_affine_random_top512,phase_affine_random_top128,score_rz1,38,10,1,27,-0.0025793421519923606
test_n6,phase_affine_random_top512,phase_affine_random_top128,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top512,phase_affine_random_top128,rz_total,38,5,3,30,-0.003873255918586336
test_n6,phase_affine_random_top512,phase_affine_random_top128,CNOT,38,7,0,31,-0.01026407686341092
test_n6,phase_affine_random_top512,phase_affine_random_top128,depth,38,9,0,29,-0.009013714319722612
test_n6,phase_affine_random_top512,phase_affine_random_top256,score_synth_tperrz30,38,11,0,27,-0.0005039015561970645
test_n6,phase_affine_random_top512,phase_affine_random_top256,score,38,11,0,27,-0.01031993264900553
test_n6,phase_affine_random_top512,phase_affine_random_top256,score_rz1,38,11,0,27,-0.0032250986213229354
test_n6,phase_affine_random_top512,phase_affine_random_top256,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_top512,phase_affine_random_top256,rz_total,38,7,2,29,-0.00892299304118341
test_n6,phase_affine_random_top512,phase_affine_random_top256,CNOT,38,8,1,29,-0.009045082114955645
test_n6,phase_affine_random_top512,phase_affine_random_top256,depth,38,10,1,27,-0.009056036149836414
train,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,score_synth_tperrz30,114,0,19,95,0.0008556890431129937
train,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,score,114,0,19,95,0.007277530642896206
train,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,score_rz1,114,0,19,95,0.0032164145448091244
train,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,rz_total,114,0,19,95,0.02963420452400339
train,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,CNOT,114,0,11,103,0.014775934117352773
train,phase_affine_prefix16_tperrz30,phase_affine_budget32_tperrz30,depth,114,0,19,95,0.01918170893642654
train,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,score_synth_tperrz30,114,0,28,86,0.0016658873544724007
train,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,score,114,0,28,86,0.01912129300173584
train,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,score_rz1,114,0,28,86,0.007969531247437878
train,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,rz_total,114,0,25,89,0.050068997070081014
train,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,CNOT,114,1,22,91,0.03693217402543124
train,phase_affine_prefix16_tperrz30,phase_affine_wide128_tperrz30,depth,114,1,27,86,0.04089947439443607
train,phase_affine_prefix16_tperrz30,phase_affine_random_top64,score_synth_tperrz30,114,7,24,83,0.0003318261487093138
train,phase_affine_prefix16_tperrz30,phase_affine_random_top64,score,114,7,24,83,0.010957303188061887
train,phase_affine_prefix16_tperrz30,phase_affine_random_top64,score_rz1,114,7,24,83,0.004179528622706308
train,phase_affine_prefix16_tperrz30,phase_affine_random_top64,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_prefix16_tperrz30,phase_affine_random_top64,rz_total,114,5,24,85,0.03873523490529392
train,phase_affine_prefix16_tperrz30,phase_affine_random_top64,CNOT,114,4,17,93,0.013029501573370836
train,phase_affine_prefix16_tperrz30,phase_affine_random_top64,depth,114,8,23,83,0.024382605116055934
train,phase_affine_prefix16_tperrz30,phase_affine_random_top128,score_synth_tperrz30,114,4,26,84,0.0004655844154485401
train,phase_affine_prefix16_tperrz30,phase_affine_random_top128,score,114,4,26,84,0.016063938228103727
train,phase_affine_prefix16_tperrz30,phase_affine_random_top128,score_rz1,114,4,26,84,0.006088685581064179
train,phase_affine_prefix16_tperrz30,phase_affine_random_top128,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_prefix16_tperrz30,phase_affine_random_top128,rz_total,114,2,25,87,0.04516681697068304
train,phase_affine_prefix16_tperrz30,phase_affine_random_top128,CNOT,114,3,20,91,0.023169385693001206
train,phase_affine_prefix16_tperrz30,phase_affine_random_top128,depth,114,5,25,84,0.033849608257385935
train,phase_affine_prefix16_tperrz30,phase_affine_random_top256,score_synth_tperrz30,114,0,27,87,0.0014753312077689556
train,phase_affine_prefix16_tperrz30,phase_affine_random_top256,score,114,0,27,87,0.01842610213174557
train,phase_affine_prefix16_tperrz30,phase_affine_random_top256,score_rz1,114,0,27,87,0.007599134602283334
train,phase_affine_prefix16_tperrz30,phase_affine_random_top256,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_prefix16_tperrz30,phase_affine_random_top256,rz_total,114,0,24,90,0.04548129216321436
train,phase_affine_prefix16_tperrz30,phase_affine_random_top256,CNOT,114,1,21,92,0.03550082169866072
train,phase_affine_prefix16_tperrz30,phase_affine_random_top256,depth,114,1,26,87,0.03864216752114613
train,phase_affine_prefix16_tperrz30,phase_affine_random_top512,score_synth_tperrz30,114,0,28,86,0.0014105597780069861
train,phase_affine_prefix16_tperrz30,phase_affine_random_top512,score,114,0,28,86,0.018518466688522014
train,phase_affine_prefix16_tperrz30,phase_affine_random_top512,score_rz1,114,0,28,86,0.007599851049097746
train,phase_affine_prefix16_tperrz30,phase_affine_random_top512,rz_non_clifford,114,0,0,114,0.0
train,phase_affine_prefix16_tperrz30,phase_affine_random_top512,rz_total,114,0,25,89,0.047666879736613564
train,phase_affine_prefix16_tperrz30,phase_affine_random_top512,CNOT,114,1,21,92,0.03529606830736234
train,phase_affine_prefix16_tperrz30,phase_affine_random_top512,depth,114,1,27,86,0.039062051325193976
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,score_synth_tperrz30,114,16,3,95,-0.00047686441116561026
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,score,114,16,3,95,-0.007983897189510317
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,score_rz1,114,16,3,95,-0.003324984669759615
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,rz_total,114,12,2,100,-0.010844593367476663
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,CNOT,114,14,2,98,-0.011610168484778508
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,depth,114,15,4,95,-0.011736359033354528
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,score_synth_tperrz30,114,0,6,108,0.0003111834058660312
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,score,114,0,6,108,0.0028241706431162247
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,score_rz1,114,0,6,108,0.0012593919327979362
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,rz_total,114,0,5,109,0.006516773335995304
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,CNOT,114,0,5,109,0.006332481578661545
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,depth,114,0,6,108,0.006333370719073714
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,score_synth_tperrz30,114,16,4,94,-0.0010142152592908437
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,score,114,16,4,94,-0.004957306444038551
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,score_rz1,114,16,4,94,-0.002467934800724411
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,rz_total,114,10,5,99,-0.003401110923994219
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,CNOT,114,11,1,102,-0.016365877518566524
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,depth,114,16,4,94,-0.008867123517133188
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,score_synth_tperrz30,114,10,5,99,-0.0008829846787086357
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,score,114,10,5,99,-8.514679365120369e-05
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,score_rz1,114,10,5,99,-0.0005944462725249373
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,rz_total,114,7,5,102,0.002611423664055243
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,CNOT,114,8,4,102,-0.007001047705013032
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,depth,114,10,5,99,-0.0001223610726652194
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,score_synth_tperrz30,114,3,5,106,0.0001264409551843404
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,score,114,3,5,106,0.002145592570335462
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,score_rz1,114,3,5,106,0.0008962957218763278
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,rz_total,114,3,4,107,0.0024917778636314105
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,CNOT,114,0,4,110,0.004772884663812642
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,depth,114,3,5,106,0.004104720414492475
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,score_synth_tperrz30,114,3,6,105,6.259146273627372e-05
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,score,114,3,6,105,0.0022776165233720255
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,score_rz1,114,3,6,105,0.0009031366405355067
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,rz_total,114,3,4,107,0.004432235067246508
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,CNOT,114,2,5,107,0.004771875243735509
train,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,depth,114,3,6,105,0.004625812356407755
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,score_synth_tperrz30,114,16,3,95,-0.00047686441116561026
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,score,114,16,3,95,-0.007983897189510317
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,score_rz1,114,16,3,95,-0.003324984669759615
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,rz_total,114,12,2,100,-0.010844593367476663
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,CNOT,114,14,2,98,-0.011610168484778508
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,depth,114,15,4,95,-0.011736359033354528
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,score_synth_tperrz30,114,0,6,108,0.0003111834058660312
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,score,114,0,6,108,0.0028241706431162247
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,score_rz1,114,0,6,108,0.0012593919327979362
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,rz_total,114,0,5,109,0.006516773335995304
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,CNOT,114,0,5,109,0.006332481578661545
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,depth,114,0,6,108,0.006333370719073714
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,score_synth_tperrz30,114,16,4,94,-0.0010142152592908437
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,score,114,16,4,94,-0.004957306444038551
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,score_rz1,114,16,4,94,-0.002467934800724411
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,rz_total,114,10,5,99,-0.003401110923994219
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,CNOT,114,11,1,102,-0.016365877518566524
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,depth,114,16,4,94,-0.008867123517133188
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,score_synth_tperrz30,114,10,5,99,-0.0008829846787086357
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,score,114,10,5,99,-8.514679365120369e-05
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,score_rz1,114,10,5,99,-0.0005944462725249373
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,rz_total,114,7,5,102,0.002611423664055243
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,CNOT,114,8,4,102,-0.007001047705013032
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,depth,114,10,5,99,-0.0001223610726652194
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,score_synth_tperrz30,114,3,5,106,0.0001264409551843404
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,score,114,3,5,106,0.002145592570335462
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,score_rz1,114,3,5,106,0.0008962957218763278
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,rz_total,114,3,4,107,0.0024917778636314105
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,CNOT,114,0,4,110,0.004772884663812642
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,depth,114,3,5,106,0.004104720414492475
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,score_synth_tperrz30,114,3,6,105,6.259146273627372e-05
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,score,114,3,6,105,0.0022776165233720255
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,score_rz1,114,3,6,105,0.0009031366405355067
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,rz_non_clifford,114,0,0,114,0.0
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,rz_total,114,3,4,107,0.004432235067246508
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,CNOT,114,2,5,107,0.004771875243735509
train,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,depth,114,3,6,105,0.004625812356407755
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,score_synth_tperrz30,114,18,0,96,-0.0005047043871057938
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,score,114,18,0,96,-0.009145053578979313
train,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,score_rz1,114,18,0,96,-0.0038241756429099206
