functions,mean_CNOT,mean_T,mean_depth,mean_peak_ancilla,mean_score,mean_time_s,method,variant
177,94.36158192090396,45.87570621468927,98.91525423728814,1.88135593220339,55.36983050847458,0.2862153147573525,and_affine_nmcts,learned_prior
177,83.03954802259886,40.429378531073446,88.0,2.0282485875706215,49.556497175141246,3.982927424759515,and_pareto_resource_nmcts,learned_prior
177,89.85310734463278,43.909604519774014,94.50847457627118,1.92090395480226,53.215819209039545,0.4096927508122503,and_resource_nmcts,learned_prior
177,95.48022598870057,46.4180790960452,100.12994350282486,1.887005649717514,55.992627118644066,0.1453685100469212,and_affine_nmcts,no_prior
177,83.29378531073446,40.655367231638415,88.48587570621469,2.056497175141243,49.859265536723164,3.56186735832085,and_pareto_resource_nmcts,no_prior
177,90.45762711864407,44.31638418079096,95.32203389830508,1.9378531073446328,53.69728813559322,0.34214664313752774,and_resource_nmcts,no_prior
