scope,experiment_id,experiment_slug,experiment_title,suite,target_id,target_name,transpile_spec_id,transpile_spec_name,transpile_spec_hash,reference_method_spec_id,reference_method,reference_method_spec_hash,candidate_method_spec_id,candidate_method,candidate_method_spec_hash,metric,lower_is_better,delta_definition,relative_improvement_definition,n_candidate_keys,n_paired_view_verified_keys,n_base_eligible_pairs,n_pairs,n_relative_defined,n_excluded,win_count,tie_count,loss_count,reference_mean,reference_median,candidate_mean,candidate_median,mean_delta,mean_delta_ci_low,mean_delta_ci_high,median_delta,median_delta_ci_low,median_delta_ci_high,mean_relative_improvement_pct,mean_relative_improvement_pct_ci_low,mean_relative_improvement_pct_ci_high,median_relative_improvement_pct,median_relative_improvement_pct_ci_low,median_relative_improvement_pct_ci_high,wilcoxon_statistic,wilcoxon_p_raw,wilcoxon_zero_method,wilcoxon_nonzero_pairs,rank_biserial,rank_biserial_ci_low,rank_biserial_ci_high,holm_family,holm_family_size,holm_p_adjusted,holm_reject,alpha,exclusion_counts_json
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5e2efe12-13bd-5dca-939a-01d0d34ea2c6,greedy_factor,2c93edc65b3032117b7bea3bd6a3dc43e2cb5298f91e46702328a297fa814f43,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,swap_count,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,wilcox,0,0.0,0.0,0.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5e2efe12-13bd-5dca-939a-01d0d34ea2c6,greedy_factor,2c93edc65b3032117b7bea3bd6a3dc43e2cb5298f91e46702328a297fa814f43,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,total_gate_count,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,4,2,2,167.0,107.0,103.125,91.0,-63.875,-137.715625,2.375,-16.0,-249.0,15.5,8.091257825300378,-23.694975616518168,37.74780024780025,13.675213675213675,-32.97872340425532,61.17936117936118,3.0,0.15625,wilcox,6,0.7142857142857143,-0.2,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5e2efe12-13bd-5dca-939a-01d0d34ea2c6,greedy_factor,2c93edc65b3032117b7bea3bd6a3dc43e2cb5298f91e46702328a297fa814f43,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,two_qubit_depth,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,4,2,2,63.75,39.5,37.125,34.5,-26.625,-61.375,-1.121875000000017,-5.0,-99.0,2.0,18.081293706293707,-0.9090909090909092,39.29468968531465,11.363636363636363,-10.0,63.46153846153846,3.0,0.15625,wilcox,6,0.7142857142857143,-0.2,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5e2efe12-13bd-5dca-939a-01d0d34ea2c6,greedy_factor,2c93edc65b3032117b7bea3bd6a3dc43e2cb5298f91e46702328a297fa814f43,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,two_qubit_gate_count,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,4,2,2,70.25,41.5,41.0,36.0,-29.25,-60.15625,0.125,-5.0,-61.5,5.0,14.440443461630409,-8.164893617021276,38.2420661008845,10.638297872340425,-15.0,62.921348314606746,3.0,0.15625,wilcox,6,0.7142857142857143,-0.16666666666666666,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5477e6fa-bceb-56c0-ad4f-b53a53774027,mcts_factor,cddf5da22fbdbf023c5b240a48c49eb3e8f3299a0810243c5534a71158709686,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,estimated_error,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,0,0,8,0,0,0,,,,,,,,,,,,,,,,,,,wilcox,0,,,,global across all emitted Wilcoxon hypotheses,125,,False,0.05,"{""reference_metric_missing_or_nonfinite"":8}"
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5477e6fa-bceb-56c0-ad4f-b53a53774027,mcts_factor,cddf5da22fbdbf023c5b240a48c49eb3e8f3299a0810243c5534a71158709686,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,mapped_depth,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,4,2,2,128.25,85.0,73.875,70.5,-54.375,-113.65625,-2.5,-14.5,-198.0,6.0,18.936488235220924,-3.690151508081674,41.036432864235316,16.292134831460675,-14.285714285714286,65.78073089700996,3.0,0.125,wilcox,6,0.7142857142857143,-0.2,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5477e6fa-bceb-56c0-ad4f-b53a53774027,mcts_factor,cddf5da22fbdbf023c5b240a48c49eb3e8f3299a0810243c5534a71158709686,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,mapping_runtime_s,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,5,0,3,0.2515763000001243,0.13925960000051418,0.1867453000000978,0.18871760000001814,-0.0648310000000265,-0.20183577687503487,0.05503012500003024,-0.01020010000002003,-0.22389935000046535,0.07270090000019991,-2.3108383385839835,-35.281937049000234,30.471028327362877,10.818058526188343,-47.033027019805,53.00265733921054,15.0,0.7421875,wilcox,8,0.16666666666666666,-0.6666666666666666,0.8888888888888888,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5477e6fa-bceb-56c0-ad4f-b53a53774027,mcts_factor,cddf5da22fbdbf023c5b240a48c49eb3e8f3299a0810243c5534a71158709686,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,native_entangling_count,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,4,2,2,70.25,41.5,41.0,36.0,-29.25,-69.875,0.125,-5.0,-61.5,3.0,14.440443461630409,-7.134831460674158,39.12637461152283,10.638297872340425,-15.0,62.921348314606746,3.0,0.15625,wilcox,6,0.7142857142857143,-0.2,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5477e6fa-bceb-56c0-ad4f-b53a53774027,mcts_factor,cddf5da22fbdbf023c5b240a48c49eb3e8f3299a0810243c5534a71158709686,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,one_qubit_gate_count,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,4,2,2,96.75,65.5,62.125,56.5,-34.625,-80.27187500000001,4.125,-11.0,-80.5,18.0,3.2632101846075625,-35.52910052910053,37.2747582657517,15.714285714285714,-46.2962962962963,47.055520898315656,5.0,0.28125,wilcox,6,0.5238095238095238,-0.4,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5477e6fa-bceb-56c0-ad4f-b53a53774027,mcts_factor,cddf5da22fbdbf023c5b240a48c49eb3e8f3299a0810243c5534a71158709686,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,routing_overhead,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,wilcox,0,0.0,0.0,0.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5477e6fa-bceb-56c0-ad4f-b53a53774027,mcts_factor,cddf5da22fbdbf023c5b240a48c49eb3e8f3299a0810243c5534a71158709686,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,swap_count,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,wilcox,0,0.0,0.0,0.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5477e6fa-bceb-56c0-ad4f-b53a53774027,mcts_factor,cddf5da22fbdbf023c5b240a48c49eb3e8f3299a0810243c5534a71158709686,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,total_gate_count,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,4,2,2,167.0,107.0,103.125,91.0,-63.875,-148.9,2.628124999999983,-16.0,-249.0,23.0,8.091257825300378,-23.37446279600535,37.74780024780025,13.675213675213675,-32.97872340425532,61.17936117936118,3.0,0.15625,wilcox,6,0.7142857142857143,-0.2,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5477e6fa-bceb-56c0-ad4f-b53a53774027,mcts_factor,cddf5da22fbdbf023c5b240a48c49eb3e8f3299a0810243c5534a71158709686,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,two_qubit_depth,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,4,2,2,63.75,39.5,37.125,34.5,-26.625,-61.375,-0.996875000000017,-5.0,-55.0,1.0249999999998636,18.081293706293707,-0.8196022727272728,40.82167832167832,11.363636363636363,-10.0,63.46153846153846,3.0,0.15625,wilcox,6,0.7142857142857143,-0.16749999999999995,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,5477e6fa-bceb-56c0-ad4f-b53a53774027,mcts_factor,cddf5da22fbdbf023c5b240a48c49eb3e8f3299a0810243c5534a71158709686,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,two_qubit_gate_count,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,4,2,2,70.25,41.5,41.0,36.0,-29.25,-60.125,-0.12187500000001705,-5.0,-112.0,3.0,14.440443461630409,-7.273936170212766,37.045780540282095,10.638297872340425,-25.0,62.921348314606746,3.0,0.15625,wilcox,6,0.7142857142857143,-0.2,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,1629eb01-5621-5f4b-a49c-d9b69fd802c3,sshr_beam,ff1b07e81d71bb593535bb98a98a60866fed9a5ca57e72826e9505c1bfe26883,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,estimated_error,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,0,0,8,0,0,0,,,,,,,,,,,,,,,,,,,wilcox,0,,,,global across all emitted Wilcoxon hypotheses,125,,False,0.05,"{""reference_metric_missing_or_nonfinite"":8}"
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,1629eb01-5621-5f4b-a49c-d9b69fd802c3,sshr_beam,ff1b07e81d71bb593535bb98a98a60866fed9a5ca57e72826e9505c1bfe26883,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,mapped_depth,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,5,3,0,123.0,102.0,73.875,70.5,-49.125,-82.5,-16.625,-35.0,-130.0,0.0,28.34428499376683,9.584257206208425,46.53250287867685,31.97339246119734,0.0,55.79399141630901,0.0,0.0625,wilcox,5,1.0,1.0,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,1629eb01-5621-5f4b-a49c-d9b69fd802c3,sshr_beam,ff1b07e81d71bb593535bb98a98a60866fed9a5ca57e72826e9505c1bfe26883,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,mapping_runtime_s,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,5,0,3,0.21414408749978975,0.1764644999993834,0.1867453000000978,0.18871760000001814,-0.027398787499691934,-0.08675160000029791,0.0324958490633605,-0.0182051999995565,-0.13522510000075272,0.037585699999908684,5.319150699970632,-18.445216011469036,25.943305568331198,15.697173576061164,-41.4740589201119,35.68796432567626,12.0,0.4609375,wilcox,8,0.3333333333333333,-0.5,0.9444444444444444,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,1629eb01-5621-5f4b-a49c-d9b69fd802c3,sshr_beam,ff1b07e81d71bb593535bb98a98a60866fed9a5ca57e72826e9505c1bfe26883,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,native_entangling_count,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,6,2,0,62.5,48.0,41.0,36.0,-21.5,-37.375,-7.125,-14.0,-58.0,-2.0,25.23521505376344,12.30510752688172,37.98874327956987,27.5,6.666666666666667,46.774193548387096,0.0,0.03125,wilcox,6,1.0,1.0,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,1629eb01-5621-5f4b-a49c-d9b69fd802c3,sshr_beam,ff1b07e81d71bb593535bb98a98a60866fed9a5ca57e72826e9505c1bfe26883,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,one_qubit_gate_count,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,4,2,2,88.5,76.0,62.125,56.5,-26.375,-49.634375,-3.375,-21.5,-73.0,7.5,15.37824787824788,-8.750667688167688,36.734228046728006,22.12121212121212,-21.62162162162162,47.252747252747255,3.0,0.15625,wilcox,6,0.7142857142857143,-0.2,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,1629eb01-5621-5f4b-a49c-d9b69fd802c3,sshr_beam,ff1b07e81d71bb593535bb98a98a60866fed9a5ca57e72826e9505c1bfe26883,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,routing_overhead,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,wilcox,0,0.0,0.0,0.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,1629eb01-5621-5f4b-a49c-d9b69fd802c3,sshr_beam,ff1b07e81d71bb593535bb98a98a60866fed9a5ca57e72826e9505c1bfe26883,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,swap_count,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,wilcox,0,0.0,0.0,0.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,1629eb01-5621-5f4b-a49c-d9b69fd802c3,sshr_beam,ff1b07e81d71bb593535bb98a98a60866fed9a5ca57e72826e9505c1bfe26883,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,total_gate_count,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,4,2,2,151.0,124.0,103.125,91.0,-47.875,-89.88125,-12.243750000000034,-33.0,-100.0,3.0,19.895736321030107,2.4944481743531477,38.7895617811399,21.85430463576159,-4.477611940298507,45.32871972318339,3.0,0.15625,wilcox,6,0.7142857142857143,-0.2,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
mapping,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,f633c5af-970f-58a0-8281-b231ec72603c,cx_full_12,7711d5ce-7a4e-5a50-8d20-3483691f63d8,cx_full_12:seed-3,3b6804aaf5951efcb3b0dcef80ae368ab611bd4928c7374b4c00bff4d06d7aee,1629eb01-5621-5f4b-a49c-d9b69fd802c3,sshr_beam,ff1b07e81d71bb593535bb98a98a60866fed9a5ca57e72826e9505c1bfe26883,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,two_qubit_depth,True,candidate - reference; negative favours candidate,100 * (reference - candidate) / abs(reference); positive favours candidate,8,8,8,8,8,0,6,2,0,59.0,46.0,37.125,34.5,-21.875,-38.5,-7.375,-15.0,-41.0,0.0,28.08812698913701,14.090290381125227,41.28830979247216,32.24440411373261,0.0,46.2700228832952,0.0,0.03125,wilcox,6,1.0,1.0,1.0,global across all emitted Wilcoxon hypotheses,125,1.0,False,0.05,{}
