CNOT,T,anf_terms,correct,depth,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex
43,20,11,True,47,1,25,and_resource_no_mcts,4,6,truth_n4_10,2,26.674999999999997,,7,0.04298973083496094,CAFE
25,12,6,True,27,1,15,and_pareto_resource_nmcts,4,6,truth_n4_7,2,17.555,,5,0.5801208019256592,5EB0
25,12,9,True,31,0,19,and_pareto_resource_nmcts,4,5,truth_n4_8,1,15.655,,5,0.2858390808105469,ABF1
29,12,8,True,32,1,18,and_resource_no_mcts,4,6,truth_n4_11,1,15.82,,6,0.047065019607543945,18A6
25,12,8,True,30,0,18,and_resource_nmcts,4,5,truth_n4_11,1,15.629999999999999,,6,0.06294608116149902,18A6
38,16,11,True,43,1,25,and_resource_nmcts,4,6,truth_n4_10,2,22.415,,5,0.15280890464782715,CAFE
34,16,9,True,41,1,23,and_pareto_resource_nmcts,4,6,truth_n4_5,2,22.205,,5,1.000715732574463,F59B
42,20,6,True,46,1,24,and_resource_no_mcts,4,6,truth_n4_12,2,26.61,,6,0.07118105888366699,7404
40,20,6,True,42,1,20,and_resource_nmcts,4,6,truth_n4_12,2,26.43,,6,0.16500091552734375,7404
23,12,7,True,26,0,14,and_resource_no_mcts,4,5,truth_n4_13,1,15.450000000000001,,4,0.00558018684387207,994B
28,12,7,True,32,1,18,and_pareto_resource_nmcts,4,6,truth_n4_9,1,15.780000000000001,,4,0.5472681522369385,B2CC
23,12,7,True,26,0,14,and_resource_nmcts,4,5,truth_n4_13,1,15.450000000000001,,4,0.07489895820617676,994B
44,20,12,True,49,1,27,and_resource_no_mcts,4,6,truth_n4_14,2,26.765,,5,0.01572394371032715,7F8E
38,16,12,True,45,1,27,and_resource_nmcts,4,6,truth_n4_14,2,22.465,,5,0.12442207336425781,7F8E
25,12,8,True,30,0,18,and_pareto_resource_nmcts,4,5,truth_n4_11,1,15.629999999999999,,6,0.5540509223937988,18A6
29,12,7,True,35,1,21,and_resource_no_mcts,4,6,truth_n4_15,1,15.895000000000001,,5,0.010807037353515625,9BE6
22,12,7,True,26,0,14,and_pareto_resource_nmcts,4,5,truth_n4_13,1,15.410000000000002,,4,0.2969090938568115,994B
29,12,7,True,35,1,21,and_resource_nmcts,4,6,truth_n4_15,1,15.895000000000001,,5,0.09345602989196777,9BE6
43,20,10,True,46,1,24,and_resource_no_mcts,4,6,truth_n4_16,2,26.65,,8,0.024457931518554688,4E7
55,28,7,True,59,2,31,and_pareto_resource_nmcts,6,9,adder_carry_w3,4,39.394999999999996,,13,2.6153600215911865,FEFCF8F0E0C08000
41,20,10,True,44,1,22,and_resource_nmcts,4,6,truth_n4_16,2,26.52,,6,0.15105390548706055,4E7
37,16,7,True,37,1,19,and_resource_no_mcts,4,6,truth_n4_17,2,22.225,,7,0.012068748474121094,839A
37,16,7,True,37,1,19,and_resource_nmcts,4,6,truth_n4_17,2,22.225,,7,0.15364384651184082,839A
40,20,6,True,42,1,20,and_pareto_resource_nmcts,4,6,truth_n4_12,2,26.43,,6,0.9330668449401855,7404
36,16,8,True,37,1,19,and_resource_no_mcts,4,6,truth_n4_18,2,22.185000000000002,,7,0.012746095657348633,6EB1
38,16,11,True,43,1,25,and_pareto_resource_nmcts,4,6,truth_n4_10,2,22.415,,5,1.2102081775665283,CAFE
29,12,8,True,31,1,17,and_resource_nmcts,4,6,truth_n4_18,2,17.795,,5,0.15108990669250488,6EB1
28,12,11,True,37,1,23,and_resource_no_mcts,4,6,truth_n4_19,2,17.905,,5,0.013502120971679688,939D
29,12,7,True,35,1,21,and_pareto_resource_nmcts,4,6,truth_n4_15,1,15.895000000000001,,5,0.6714489459991455,9BE6
28,12,11,True,37,1,23,and_resource_nmcts,4,6,truth_n4_19,2,17.905,,5,0.148087739944458,939D
20,12,6,True,25,0,13,and_resource_no_mcts,4,5,truth_n4_20,1,15.305000000000001,,6,0.005662202835083008,5F53
70,32,15,True,70,1,34,and_pareto_resource_nmcts,5,7,majority_n5,2,40.19,,6,4.3656699657440186,FEE8E880
20,12,6,True,25,0,13,and_resource_nmcts,4,5,truth_n4_20,1,15.305000000000001,,6,0.06109905242919922,5F53
26,12,5,True,31,1,17,and_resource_no_mcts,4,6,truth_n4_21,2,17.674999999999997,,3,0.01956915855407715,9FDF
26,12,5,True,31,1,17,and_resource_nmcts,4,6,truth_n4_21,2,17.674999999999997,,3,0.15048885345458984,9FDF
38,16,12,True,45,1,27,and_pareto_resource_nmcts,4,6,truth_n4_14,2,22.465,,5,1.1689631938934326,7F8E
28,16,7,True,34,0,18,and_resource_no_mcts,4,5,truth_n4_22,1,19.810000000000002,,7,0.008769035339355469,DA2F
28,16,7,True,34,0,18,and_resource_nmcts,4,5,truth_n4_22,1,19.810000000000002,,7,0.06704282760620117,DA2F
20,12,6,True,25,0,13,and_pareto_resource_nmcts,4,5,truth_n4_20,1,15.305000000000001,,6,0.31588196754455566,5F53
33,16,7,True,36,1,18,and_resource_no_mcts,4,6,truth_n4_23,1,20.04,,4,0.008800983428955078,F275
33,16,7,True,36,1,18,and_resource_nmcts,4,6,truth_n4_23,1,20.04,,4,0.0363771915435791,F275
41,20,10,True,44,1,22,and_pareto_resource_nmcts,4,6,truth_n4_16,2,26.52,,6,1.0993590354919434,4E7
43,20,9,True,45,1,21,and_resource_no_mcts,4,6,truth_n4_24,1,24.605,,5,0.01137995719909668,8C07
37,16,7,True,37,1,19,and_pareto_resource_nmcts,4,6,truth_n4_17,2,22.225,,7,0.9635741710662842,839A
43,20,9,True,45,1,21,and_resource_nmcts,4,6,truth_n4_24,1,24.605,,5,0.14370369911193848,8C07
28,12,9,True,35,1,21,and_resource_no_mcts,4,6,truth_n4_25,2,17.855000000000004,,5,0.03945589065551758,E2F2
28,12,9,True,35,1,21,and_resource_nmcts,4,6,truth_n4_25,2,17.855000000000004,,5,0.0856940746307373,E2F2
29,12,8,True,31,1,17,and_pareto_resource_nmcts,4,6,truth_n4_18,2,17.795,,5,1.0570330619812012,6EB1
39,16,9,True,42,1,24,and_resource_no_mcts,4,6,truth_n4_26,2,22.429999999999996,,6,0.01938486099243164,C15C
33,16,7,True,36,1,18,and_pareto_resource_nmcts,4,6,truth_n4_23,1,20.04,,4,0.46414732933044434,F275
28,16,7,True,34,0,18,and_pareto_resource_nmcts,4,5,truth_n4_22,1,19.810000000000002,,7,0.552757978439331,DA2F
39,20,9,True,44,1,22,and_resource_no_mcts,4,6,truth_n4_27,2,26.439999999999998,,6,0.013132095336914062,F362
28,12,11,True,37,1,23,and_pareto_resource_nmcts,4,6,truth_n4_19,2,17.905,,5,1.0301587581634521,939D
37,16,9,True,40,1,22,and_resource_nmcts,4,6,truth_n4_26,2,22.3,,8,0.18567490577697754,C15C
33,16,6,True,34,1,16,and_resource_no_mcts,4,6,truth_n4_28,2,21.990000000000002,,4,0.01411890983581543,6F1F
26,12,5,True,31,1,17,and_pareto_resource_nmcts,4,6,truth_n4_21,2,17.674999999999997,,3,0.835399866104126,9FDF
33,16,9,True,40,1,22,and_resource_nmcts,4,6,truth_n4_27,2,22.14,,4,0.16740870475769043,F362
34,16,6,True,36,1,18,and_resource_no_mcts,4,6,truth_n4_29,2,22.08,,4,0.01436305046081543,64D8
33,16,6,True,34,1,16,and_resource_nmcts,4,6,truth_n4_28,2,21.990000000000002,,4,0.16904401779174805,6F1F
34,16,6,True,36,1,18,and_resource_nmcts,4,6,truth_n4_29,2,22.08,,4,0.1341559886932373,64D8
35,16,8,True,40,1,22,and_resource_no_mcts,4,6,truth_n4_30,2,22.22,,6,0.012285947799682617,2D1A
43,20,9,True,45,1,21,and_pareto_resource_nmcts,4,6,truth_n4_24,1,24.605,,5,0.6813979148864746,8C07
28,12,8,True,34,1,20,and_resource_nmcts,4,6,truth_n4_30,2,17.83,,4,0.16140270233154297,2D1A
33,16,6,True,37,1,19,and_resource_no_mcts,4,6,truth_n4_31,2,22.065,,5,0.011677265167236328,EC6
28,12,9,True,35,1,21,and_pareto_resource_nmcts,4,6,truth_n4_25,2,17.855000000000004,,5,0.7600939273834229,E2F2
33,16,6,True,37,1,19,and_resource_nmcts,4,6,truth_n4_31,2,22.065,,5,0.14847517013549805,EC6
34,16,9,True,38,1,20,and_resource_no_mcts,4,6,truth_n4_32,2,22.13,,6,0.013119935989379883,D9D2
34,16,9,True,38,1,20,and_resource_nmcts,4,6,truth_n4_32,2,22.13,,6,0.1587069034576416,D9D2
37,16,9,True,40,1,22,and_pareto_resource_nmcts,4,6,truth_n4_26,2,22.3,,8,1.0465989112854004,C15C
24,12,6,True,29,0,17,and_resource_no_mcts,4,5,truth_n4_33,1,15.565000000000001,,5,0.005888938903808594,1B78
33,16,9,True,40,1,22,and_pareto_resource_nmcts,4,6,truth_n4_27,2,22.14,,4,0.9906322956085205,F362
24,12,6,True,29,0,17,and_resource_nmcts,4,5,truth_n4_33,1,15.565000000000001,,5,0.05505990982055664,1B78
30,16,7,True,33,0,17,and_resource_no_mcts,4,5,truth_n4_34,1,19.865000000000002,,5,0.019711971282958984,D1F9
30,16,7,True,33,0,17,and_resource_nmcts,4,5,truth_n4_34,1,19.865000000000002,,5,0.08660483360290527,D1F9
34,16,6,True,36,1,18,and_pareto_resource_nmcts,4,6,truth_n4_29,2,22.08,,4,0.97287917137146,64D8
29,12,8,True,31,1,17,and_resource_no_mcts,4,6,truth_n4_35,2,17.795,,5,0.03896903991699219,1FE2
24,12,6,True,29,0,17,and_pareto_resource_nmcts,4,5,truth_n4_33,1,15.565000000000001,,5,0.281691312789917,1B78
28,12,8,True,34,1,20,and_pareto_resource_nmcts,4,6,truth_n4_30,2,17.83,,4,0.9955298900604248,2D1A
29,12,8,True,31,1,17,and_resource_nmcts,4,6,truth_n4_35,2,17.795,,5,0.11867904663085938,1FE2
42,20,8,True,46,1,24,and_resource_no_mcts,4,6,truth_n4_36,2,26.61,,6,0.041989803314208984,6038
33,16,6,True,34,1,16,and_pareto_resource_nmcts,4,6,truth_n4_28,2,21.990000000000002,,4,1.268815040588379,6F1F
41,16,10,True,43,1,25,and_resource_no_mcts,4,6,truth_n4_37,2,22.535,,7,0.015207290649414062,2749
41,16,10,True,43,1,25,and_resource_nmcts,4,6,truth_n4_37,2,22.535,,7,0.13958191871643066,2749
39,16,8,True,46,1,28,and_resource_nmcts,4,6,truth_n4_36,2,22.53,,6,0.1933600902557373,6038
30,16,6,True,32,0,16,and_resource_no_mcts,4,5,truth_n4_38,1,19.84,,4,0.006268024444580078,1882
33,16,6,True,37,1,19,and_pareto_resource_nmcts,4,6,truth_n4_31,2,22.065,,5,0.9922878742218018,EC6
30,16,6,True,32,0,16,and_resource_nmcts,4,5,truth_n4_38,1,19.84,,4,0.043560028076171875,1882
29,12,8,True,34,1,20,and_resource_no_mcts,4,6,truth_n4_39,2,17.869999999999997,,6,0.011389017105102539,291E
30,16,7,True,33,0,17,and_pareto_resource_nmcts,4,5,truth_n4_34,1,19.865000000000002,,5,0.46638011932373047,D1F9
29,12,8,True,34,1,20,and_resource_nmcts,4,6,truth_n4_39,2,17.869999999999997,,6,0.16680288314819336,291E
36,16,9,True,36,1,18,and_resource_no_mcts,4,6,truth_n4_40,2,22.16,,6,0.014605045318603516,832E
34,16,9,True,38,1,20,and_pareto_resource_nmcts,4,6,truth_n4_32,2,22.13,,6,1.0074429512023926,D9D2
30,16,6,True,32,0,16,and_pareto_resource_nmcts,4,5,truth_n4_38,1,19.84,,4,0.2684953212738037,1882
27,12,5,True,27,1,13,and_resource_no_mcts,4,6,truth_n4_41,1,15.615,,5,0.03385186195373535,D5A2
26,12,5,True,28,1,14,and_resource_nmcts,4,6,truth_n4_41,1,15.6,,4,0.046617984771728516,D5A2
36,16,9,True,36,1,18,and_resource_nmcts,4,6,truth_n4_40,2,22.16,,6,0.15959715843200684,832E
48,24,8,True,55,1,29,and_resource_no_mcts,4,6,truth_n4_42,2,31.035,,7,0.019517898559570312,7EF8
78,40,15,True,89,1,43,and_pareto_resource_nmcts,5,7,threshold2_n5,2,48.885,,6,7.139397859573364,FFFEFEE8
29,12,8,True,31,1,17,and_pareto_resource_nmcts,4,6,truth_n4_35,2,17.795,,5,0.8892560005187988,1FE2
25,12,8,True,30,1,18,and_resource_no_mcts,4,6,truth_n4_43,2,17.63,,6,0.00781393051147461,20F2
48,24,8,True,55,1,29,and_resource_nmcts,4,6,truth_n4_42,2,31.035,,7,0.21674323081970215,7EF8
25,12,8,True,30,1,18,and_resource_nmcts,4,6,truth_n4_43,2,17.63,,6,0.09114694595336914,20F2
34,16,7,True,35,1,17,and_resource_no_mcts,4,6,truth_n4_44,2,22.055,,5,0.03795671463012695,C5B5
29,12,8,True,34,1,20,and_pareto_resource_nmcts,4,6,truth_n4_39,2,17.869999999999997,,6,0.8334100246429443,291E
34,16,7,True,35,1,17,and_resource_nmcts,4,6,truth_n4_44,2,22.055,,5,0.1561279296875,C5B5
26,12,5,True,28,1,14,and_pareto_resource_nmcts,4,6,truth_n4_41,1,15.6,,4,0.5348870754241943,D5A2
42,20,8,True,46,1,24,and_resource_no_mcts,4,6,truth_n4_45,2,26.61,,6,0.014568090438842773,6308
39,16,8,True,46,1,28,and_pareto_resource_nmcts,4,6,truth_n4_36,2,22.53,,6,1.133944034576416,6038
36,16,9,True,38,1,20,and_resource_no_mcts,4,6,truth_n4_46,1,20.21,,6,0.011834859848022461,98E3
41,16,10,True,43,1,25,and_pareto_resource_nmcts,4,6,truth_n4_37,2,22.535,,7,1.0180232524871826,2749
36,16,9,True,38,1,20,and_resource_nmcts,4,6,truth_n4_46,1,20.21,,6,0.10306692123413086,98E3
40,20,11,True,47,1,25,and_resource_no_mcts,4,6,truth_n4_47,2,26.555,,5,0.013700008392333984,FA6B
42,20,8,True,46,1,24,and_resource_nmcts,4,6,truth_n4_45,2,26.61,,6,0.17728304862976074,6308
25,12,8,True,30,1,18,and_pareto_resource_nmcts,4,6,truth_n4_43,2,17.63,,6,0.4820563793182373,20F2
43,20,9,True,46,1,24,and_resource_no_mcts,4,6,truth_n4_48,2,26.65,,8,0.04426002502441406,81B5
34,16,11,True,41,1,23,and_resource_nmcts,4,6,truth_n4_47,2,22.205,,5,0.19182610511779785,FA6B
43,20,9,True,46,1,24,and_resource_nmcts,4,6,truth_n4_48,2,26.65,,8,0.1372380256652832,81B5
35,16,8,True,37,1,19,and_resource_no_mcts,4,6,truth_n4_49,1,20.145,,5,0.01162099838256836,459D
36,16,9,True,36,1,18,and_pareto_resource_nmcts,4,6,truth_n4_40,2,22.16,,6,1.1256799697875977,832E
35,16,8,True,37,1,19,and_resource_nmcts,4,6,truth_n4_49,1,20.145,,5,0.11928296089172363,459D
33,16,11,True,39,1,23,and_resource_no_mcts,4,6,truth_n4_50,2,22.135,,7,0.013913154602050781,933D
33,16,11,True,39,1,23,and_resource_nmcts,4,6,truth_n4_50,2,22.135,,7,0.1697850227355957,933D
36,16,9,True,38,1,20,and_pareto_resource_nmcts,4,6,truth_n4_46,1,20.21,,6,0.6519970893859863,98E3
37,20,10,True,41,0,21,and_resource_no_mcts,4,5,truth_n4_51,1,24.305,,5,0.009657144546508789,2E8D
37,20,10,True,41,0,21,and_resource_nmcts,4,5,truth_n4_51,1,24.305,,5,0.07682919502258301,2E8D
48,24,8,True,55,1,29,and_pareto_resource_nmcts,4,6,truth_n4_42,2,31.035,,7,1.484234094619751,7EF8
31,16,10,True,37,0,21,and_resource_no_mcts,4,5,truth_n4_52,1,20.005,,5,0.007065773010253906,607E
31,16,10,True,37,0,21,and_resource_nmcts,4,5,truth_n4_52,1,20.005,,5,0.03293895721435547,607E
35,16,8,True,37,1,19,and_pareto_resource_nmcts,4,6,truth_n4_49,1,20.145,,5,0.622704029083252,459D
34,16,7,True,35,1,17,and_pareto_resource_nmcts,4,6,truth_n4_44,2,22.055,,5,1.1142849922180176,C5B5
37,16,8,True,38,1,20,and_resource_no_mcts,4,6,truth_n4_53,2,22.25,,8,0.01103520393371582,1043
42,20,8,True,46,1,24,and_pareto_resource_nmcts,4,6,truth_n4_45,2,26.61,,6,1.1482069492340088,6308
33,16,8,True,38,1,20,and_resource_no_mcts,4,6,truth_n4_54,2,22.09,,6,0.011387825012207031,C86
34,16,11,True,41,1,23,and_pareto_resource_nmcts,4,6,truth_n4_47,2,22.205,,5,0.9975707530975342,FA6B
37,16,8,True,38,1,20,and_resource_nmcts,4,6,truth_n4_53,2,22.25,,8,0.11587095260620117,1043
35,16,9,True,39,1,21,and_resource_no_mcts,4,6,truth_n4_55,1,20.195,,5,0.036940813064575195,944A
33,16,8,True,38,1,20,and_resource_nmcts,4,6,truth_n4_54,2,22.09,,6,0.1360759735107422,C86
43,20,9,True,46,1,24,and_pareto_resource_nmcts,4,6,truth_n4_48,2,26.65,,8,0.9449028968811035,81B5
35,16,9,True,39,1,21,and_resource_nmcts,4,6,truth_n4_55,1,20.195,,5,0.06358098983764648,944A
28,12,12,True,37,1,23,and_resource_no_mcts,4,6,truth_n4_56,2,17.905,,5,0.014058113098144531,FAB
31,16,10,True,37,0,21,and_pareto_resource_nmcts,4,5,truth_n4_52,1,20.005,,5,0.2968428134918213,607E
37,20,10,True,41,0,21,and_pareto_resource_nmcts,4,5,truth_n4_51,1,24.305,,5,0.5020051002502441,2E8D
39,16,8,True,46,1,28,and_resource_no_mcts,4,6,truth_n4_57,2,22.53,,6,0.01546478271484375,2FC6
28,12,12,True,37,1,23,and_resource_nmcts,4,6,truth_n4_56,2,17.905,,5,0.1691887378692627,FAB
39,16,7,True,39,1,21,and_resource_no_mcts,4,6,truth_n4_58,1,20.355,,5,0.011420249938964844,F120
34,16,8,True,36,1,20,and_pareto_resource_nmcts,4,6,truth_n4_53,2,22.099999999999998,,8,0.4944009780883789,1043
39,16,8,True,46,1,28,and_resource_nmcts,4,6,truth_n4_57,2,22.53,,6,0.26120686531066895,2FC6
18,8,6,True,22,0,14,and_resource_no_mcts,4,5,truth_n4_59,1,11.190000000000001,,4,0.0082550048828125,FB8
18,8,6,True,22,0,14,and_resource_nmcts,4,5,truth_n4_59,1,11.190000000000001,,4,0.04085397720336914,FB8
38,16,7,True,40,1,22,and_resource_nmcts,4,6,truth_n4_58,1,20.34,,4,0.18884897232055664,F120
36,16,7,True,37,1,19,and_resource_no_mcts,4,6,truth_n4_60,2,22.185000000000002,,7,0.013612031936645508,D6CF
34,16,7,True,37,1,19,and_resource_nmcts,4,6,truth_n4_60,2,22.105,,5,0.08446407318115234,D6CF
35,16,9,True,39,1,21,and_pareto_resource_nmcts,4,6,truth_n4_55,1,20.195,,5,0.6399548053741455,944A
33,16,11,True,39,1,23,and_pareto_resource_nmcts,4,6,truth_n4_50,2,22.135,,7,1.2487590312957764,933D
45,20,10,True,50,1,26,and_resource_no_mcts,4,6,truth_n4_61,1,24.810000000000002,,8,0.01213383674621582,2A6D
45,20,10,True,50,1,26,and_resource_nmcts,4,6,truth_n4_61,1,24.810000000000002,,8,0.05606412887573242,2A6D
27,12,8,True,34,0,22,and_resource_no_mcts,4,5,truth_n4_62,1,15.81,,4,0.006396055221557617,4BD1
27,12,8,True,34,0,22,and_resource_nmcts,4,5,truth_n4_62,1,15.81,,4,0.05781292915344238,4BD1
18,8,6,True,22,0,14,and_pareto_resource_nmcts,4,5,truth_n4_59,1,11.190000000000001,,4,0.46196484565734863,FB8
43,20,8,True,46,1,24,and_resource_no_mcts,4,6,truth_n4_63,2,26.65,,8,0.013354778289794922,4678
33,16,8,True,38,1,20,and_pareto_resource_nmcts,4,6,truth_n4_54,2,22.09,,6,1.0917057991027832,C86
43,20,8,True,46,1,24,and_resource_nmcts,4,6,truth_n4_63,2,26.65,,8,0.16775965690612793,4678
27,12,8,True,34,0,22,and_pareto_resource_nmcts,4,5,truth_n4_62,1,15.81,,4,0.2599828243255615,4BD1
38,16,7,True,40,1,22,and_pareto_resource_nmcts,4,6,truth_n4_58,1,20.34,,4,0.7526750564575195,F120
28,12,12,True,37,1,23,and_pareto_resource_nmcts,4,6,truth_n4_56,2,17.905,,5,1.0784111022949219,FAB
94,48,17,True,100,1,48,and_resource_no_mcts,5,7,truth_n5_0,2,57.739999999999995,,12,0.11545395851135254,E38544F3
39,16,8,True,46,1,28,and_pareto_resource_nmcts,4,6,truth_n4_57,2,22.53,,6,1.0943708419799805,2FC6
60,24,12,True,71,1,43,and_resource_no_mcts,5,7,truth_n5_1,2,31.895,,9,0.06615209579467773,13B93773
90,44,17,True,95,1,45,and_resource_no_mcts,5,7,truth_n5_2,2,53.475,,12,0.10146307945251465,85B25AC3
