losses,mean_baseline,mean_relative_pct,mean_target,metric,pairs,ties,wins
0,3699.1666666666665,-0.1244154972668662,3697.0,T,24,17,7
1,6404.416666666667,-0.13398321062501647,6396.833333333333,CNOT,24,14,9
1,6404.541666666667,-0.13395985035043373,6396.958333333333,depth,24,14,9
0,3.4166666666666665,0.0,3.4166666666666665,peak_ancilla,24,24,0
0,4082.970208333333,-0.12427709415427311,4080.3522916666666,score,24,14,10
19,102.06757629911105,8.058109777717483,111.77096915245056,time_s,24,0,5
