scope,experiment_id,experiment_slug,experiment_title,suite,target_id,target_name,target_spec_hash,transpile_spec_id,transpile_spec_name,transpile_spec_hash,reference_method_spec_id,reference_method,reference_method_spec_hash,candidate_method_spec_id,candidate_method,candidate_method_spec_hash,metric,lower_is_better,delta_definition,relative_improvement_definition,inference_unit,within_function_aggregation,n_candidate_keys,n_function_candidate_keys,n_paired_view_verified_keys,n_base_eligible_pairs,n_seed_pairs,n_pairs,n_functions_complete_observed,n_functions_incomplete_observed,seed_pairs_per_function_min,seed_pairs_per_function_median,seed_pairs_per_function_max,function_seed_completeness_json,n_relative_defined,n_excluded,win_count,tie_count,loss_count,reference_mean,reference_median,candidate_mean,candidate_median,mean_delta,mean_delta_ci_low,mean_delta_ci_high,median_delta,median_delta_ci_low,median_delta_ci_high,delta_iqr,delta_std,n_geometric_ratio_defined,geometric_mean_candidate_reference_ratio,geometric_mean_candidate_reference_ratio_ci_low,geometric_mean_candidate_reference_ratio_ci_high,mean_relative_improvement_pct,mean_relative_improvement_pct_ci_low,mean_relative_improvement_pct_ci_high,median_relative_improvement_pct,median_relative_improvement_pct_ci_low,median_relative_improvement_pct_ci_high,wilcoxon_statistic,wilcoxon_p_raw,wilcoxon_zero_method,wilcoxon_nonzero_pairs,rank_biserial,rank_biserial_ci_low,rank_biserial_ci_high,holm_family,holm_family_size,holm_p_adjusted,holm_reject,global_holm_family,global_holm_family_size,global_holm_p_adjusted,global_holm_reject,alpha,exclusion_counts_json
logical,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,,logical,,,,,09ecee42-cde2-5166-8c2d-67862d523204,sshr_h,cb99f5ca84b90873c12d35c596d7ff58fca3947302bf491efe8796d89ee54942,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,ancilla_count,True,within each Boolean function: median over strictly paired seeds of (candidate - reference); negative favours candidate,within each Boolean function: median over strictly paired seeds of 100 * (reference - candidate) / abs(reference); reference=0 omitted; positive favours candidate,independent_boolean_function,median_of_strict_case_seed_pairs,50,18,45,45,45,15,15,3,3,3,3,"{""0893b9ec-31f4-52c1-8f37-15dbbd50b51b"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""274aece9-7b61-5254-b708-3fc98ac08458"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""3520a76f-e447-5155-9dde-a5ca03e39ba6"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""482af7b4-51a4-5fa4-b40b-85adb369fbfe"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""4fa225c1-0ffd-5ac1-9ad3-6528c2444647"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""5813f3f9-1d2f-5d48-866d-f516e283caaa"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""66cd8829-3352-5bbb-91f4-471cfd212c2b"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":2},""67f451b8-01a0-5998-b86e-e23c3b951587"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""71016f97-8d6d-5e10-a143-037f00f528e5"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""78f32562-9dbb-54f7-9996-7a130202264f"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8bdc34be-3102-5902-b931-b5f88eb42082"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8cc2c6b5-74b3-54a9-8c51-b999c37bf5be"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8e1cc170-cde0-5f42-abf1-3c6fe57534f9"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":1},""95c818ec-7c55-51f2-a34a-0e0289027dcc"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""bcba9798-4e65-59ab-8960-a0e62f0d152b"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":2},""c4180789-7ea0-5278-bedb-42342bbcbf05"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""ca8ce871-a310-560c-9235-7e865731e1d8"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""d9368cf4-2698-5f4c-aabb-da1c76cfd4bc"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3}}",13,5,1,8,6,1.0666666666666667,1.0,1.4,2.0,0.3333333333333333,0.0,0.6,0.0,0.0,1.0,1.0,0.6172133998483676,13,0.0,0.0,1.5805007620238842,-34.61538461538461,-65.38461538461539,0.0,0.0,-100.0,0.0,4.0,0.125,wilcox,7,-0.7142857142857143,-1.0,-0.1111111111111111,logical_secondary,5,0.25,False,global_sensitivity_all_emitted_hypotheses,25,1.0,False,0.05,"{""missing_candidate_cell"":5}"
logical,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,,logical,,,,,09ecee42-cde2-5166-8c2d-67862d523204,sshr_h,cb99f5ca84b90873c12d35c596d7ff58fca3947302bf491efe8796d89ee54942,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,cnot_count,True,within each Boolean function: median over strictly paired seeds of (candidate - reference); negative favours candidate,within each Boolean function: median over strictly paired seeds of 100 * (reference - candidate) / abs(reference); reference=0 omitted; positive favours candidate,independent_boolean_function,median_of_strict_case_seed_pairs,50,18,45,45,45,15,15,3,3,3,3,"{""0893b9ec-31f4-52c1-8f37-15dbbd50b51b"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""274aece9-7b61-5254-b708-3fc98ac08458"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""3520a76f-e447-5155-9dde-a5ca03e39ba6"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""482af7b4-51a4-5fa4-b40b-85adb369fbfe"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""4fa225c1-0ffd-5ac1-9ad3-6528c2444647"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""5813f3f9-1d2f-5d48-866d-f516e283caaa"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""66cd8829-3352-5bbb-91f4-471cfd212c2b"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":2},""67f451b8-01a0-5998-b86e-e23c3b951587"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""71016f97-8d6d-5e10-a143-037f00f528e5"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""78f32562-9dbb-54f7-9996-7a130202264f"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8bdc34be-3102-5902-b931-b5f88eb42082"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8cc2c6b5-74b3-54a9-8c51-b999c37bf5be"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8e1cc170-cde0-5f42-abf1-3c6fe57534f9"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":1},""95c818ec-7c55-51f2-a34a-0e0289027dcc"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""bcba9798-4e65-59ab-8960-a0e62f0d152b"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":2},""c4180789-7ea0-5278-bedb-42342bbcbf05"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""ca8ce871-a310-560c-9235-7e865731e1d8"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""d9368cf4-2698-5f4c-aabb-da1c76cfd4bc"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3}}",15,5,6,2,7,49.0,32.0,42.333333333333336,36.0,-6.666666666666667,-25.8,9.0,0.0,-18.0,5.0,23.0,35.724474737049604,15,0.7914996361181101,0.48312759488371815,1.1493694248985524,0.36049007565025865,-21.416989608408375,23.684253913357175,0.0,-35.714285714285715,19.565217391304348,42.0,0.825927734375,wilcox,13,0.07692307692307693,-0.5384615384615384,0.696969696969697,logical_primary,2,0.825927734375,False,global_sensitivity_all_emitted_hypotheses,25,1.0,False,0.05,"{""missing_candidate_cell"":5}"
logical,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,,logical,,,,,09ecee42-cde2-5166-8c2d-67862d523204,sshr_h,cb99f5ca84b90873c12d35c596d7ff58fca3947302bf491efe8796d89ee54942,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,depth,True,within each Boolean function: median over strictly paired seeds of (candidate - reference); negative favours candidate,within each Boolean function: median over strictly paired seeds of 100 * (reference - candidate) / abs(reference); reference=0 omitted; positive favours candidate,independent_boolean_function,median_of_strict_case_seed_pairs,50,18,45,45,45,15,15,3,3,3,3,"{""0893b9ec-31f4-52c1-8f37-15dbbd50b51b"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""274aece9-7b61-5254-b708-3fc98ac08458"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""3520a76f-e447-5155-9dde-a5ca03e39ba6"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""482af7b4-51a4-5fa4-b40b-85adb369fbfe"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""4fa225c1-0ffd-5ac1-9ad3-6528c2444647"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""5813f3f9-1d2f-5d48-866d-f516e283caaa"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""66cd8829-3352-5bbb-91f4-471cfd212c2b"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":2},""67f451b8-01a0-5998-b86e-e23c3b951587"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""71016f97-8d6d-5e10-a143-037f00f528e5"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""78f32562-9dbb-54f7-9996-7a130202264f"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8bdc34be-3102-5902-b931-b5f88eb42082"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8cc2c6b5-74b3-54a9-8c51-b999c37bf5be"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8e1cc170-cde0-5f42-abf1-3c6fe57534f9"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":1},""95c818ec-7c55-51f2-a34a-0e0289027dcc"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""bcba9798-4e65-59ab-8960-a0e62f0d152b"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":2},""c4180789-7ea0-5278-bedb-42342bbcbf05"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""ca8ce871-a310-560c-9235-7e865731e1d8"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""d9368cf4-2698-5f4c-aabb-da1c76cfd4bc"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3}}",15,5,7,2,6,62.86666666666667,44.0,46.06666666666667,39.0,-16.8,-40.13666666666667,0.26666666666666666,0.0,-39.0,6.0,35.5,40.39130033629944,15,0.6866265465195653,0.4182217091410545,1.0106939760486062,12.853843849710128,-7.05267721079576,33.2575052591312,0.0,-22.36842105263158,34.375,29.0,0.265625,wilcox,13,0.3626373626373626,-0.3031468531468532,0.8242857142857136,logical_secondary,5,0.265625,False,global_sensitivity_all_emitted_hypotheses,25,1.0,False,0.05,"{""missing_candidate_cell"":5}"
logical,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,,logical,,,,,09ecee42-cde2-5166-8c2d-67862d523204,sshr_h,cb99f5ca84b90873c12d35c596d7ff58fca3947302bf491efe8796d89ee54942,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,gate_count,True,within each Boolean function: median over strictly paired seeds of (candidate - reference); negative favours candidate,within each Boolean function: median over strictly paired seeds of 100 * (reference - candidate) / abs(reference); reference=0 omitted; positive favours candidate,independent_boolean_function,median_of_strict_case_seed_pairs,50,18,45,45,45,15,15,3,3,3,3,"{""0893b9ec-31f4-52c1-8f37-15dbbd50b51b"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""274aece9-7b61-5254-b708-3fc98ac08458"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""3520a76f-e447-5155-9dde-a5ca03e39ba6"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""482af7b4-51a4-5fa4-b40b-85adb369fbfe"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""4fa225c1-0ffd-5ac1-9ad3-6528c2444647"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""5813f3f9-1d2f-5d48-866d-f516e283caaa"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""66cd8829-3352-5bbb-91f4-471cfd212c2b"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":2},""67f451b8-01a0-5998-b86e-e23c3b951587"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""71016f97-8d6d-5e10-a143-037f00f528e5"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""78f32562-9dbb-54f7-9996-7a130202264f"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8bdc34be-3102-5902-b931-b5f88eb42082"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8cc2c6b5-74b3-54a9-8c51-b999c37bf5be"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8e1cc170-cde0-5f42-abf1-3c6fe57534f9"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":1},""95c818ec-7c55-51f2-a34a-0e0289027dcc"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""bcba9798-4e65-59ab-8960-a0e62f0d152b"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":2},""c4180789-7ea0-5278-bedb-42342bbcbf05"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""ca8ce871-a310-560c-9235-7e865731e1d8"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""d9368cf4-2698-5f4c-aabb-da1c76cfd4bc"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3}}",15,5,11,2,2,27.333333333333332,20.0,14.466666666666667,13.0,-12.866666666666667,-21.8,-5.198333333333343,-10.0,-14.124999999999993,-3.0,15.0,17.062350644732675,15,0.676868435443806,0.43167564820875487,1.0551348501329743,-4.143649151340624,-82.90241819700026,43.790106110364725,35.483870967741936,0.0,46.34146341463415,6.5,0.003662109375,wilcox,13,0.8571428571428571,0.5164835164835165,1.0,logical_secondary,5,0.010986328125,True,global_sensitivity_all_emitted_hypotheses,25,0.08056640625,False,0.05,"{""missing_candidate_cell"":5}"
logical,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,,logical,,,,,09ecee42-cde2-5166-8c2d-67862d523204,sshr_h,cb99f5ca84b90873c12d35c596d7ff58fca3947302bf491efe8796d89ee54942,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,n_qubits,True,within each Boolean function: median over strictly paired seeds of (candidate - reference); negative favours candidate,within each Boolean function: median over strictly paired seeds of 100 * (reference - candidate) / abs(reference); reference=0 omitted; positive favours candidate,independent_boolean_function,median_of_strict_case_seed_pairs,50,18,45,45,45,15,15,3,3,3,3,"{""0893b9ec-31f4-52c1-8f37-15dbbd50b51b"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""274aece9-7b61-5254-b708-3fc98ac08458"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""3520a76f-e447-5155-9dde-a5ca03e39ba6"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""482af7b4-51a4-5fa4-b40b-85adb369fbfe"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""4fa225c1-0ffd-5ac1-9ad3-6528c2444647"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""5813f3f9-1d2f-5d48-866d-f516e283caaa"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""66cd8829-3352-5bbb-91f4-471cfd212c2b"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":2},""67f451b8-01a0-5998-b86e-e23c3b951587"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""71016f97-8d6d-5e10-a143-037f00f528e5"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""78f32562-9dbb-54f7-9996-7a130202264f"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8bdc34be-3102-5902-b931-b5f88eb42082"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8cc2c6b5-74b3-54a9-8c51-b999c37bf5be"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8e1cc170-cde0-5f42-abf1-3c6fe57534f9"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":1},""95c818ec-7c55-51f2-a34a-0e0289027dcc"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""bcba9798-4e65-59ab-8960-a0e62f0d152b"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":2},""c4180789-7ea0-5278-bedb-42342bbcbf05"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""ca8ce871-a310-560c-9235-7e865731e1d8"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""d9368cf4-2698-5f4c-aabb-da1c76cfd4bc"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3}}",15,5,0,4,11,5.533333333333333,5.0,6.333333333333333,6.0,0.8,0.5333333333333333,1.0666666666666667,1.0,0.0,1.0,0.5,0.5606119105813882,15,1.1403194529583156,1.088232105559041,1.189395073720811,-14.46031746031746,-19.397222222222226,-9.428571428571429,-16.666666666666668,-20.0,0.0,0.0,0.0009765625,wilcox,11,-1.0,-1.0,-1.0,logical_secondary,5,0.00390625,True,global_sensitivity_all_emitted_hypotheses,25,0.0234375,True,0.05,"{""missing_candidate_cell"":5}"
logical,2577a60b-efeb-5683-93fc-007ea0cd77aa,xa202609-hardware-validation-v1,XA-202609 Boolean Oracle hardware validation,xa202609-final-v1,,logical,,,,,09ecee42-cde2-5166-8c2d-67862d523204,sshr_h,cb99f5ca84b90873c12d35c596d7ff58fca3947302bf491efe8796d89ee54942,0a4754fd-bfe1-582b-9693-ed5462cb787a,resource_nmcts[learned:6ba157fb9b55],c84c20115a0fe93b66a4b98f59915b685e858339601976d443b1fc5d67848504,runtime_s,True,within each Boolean function: median over strictly paired seeds of (candidate - reference); negative favours candidate,within each Boolean function: median over strictly paired seeds of 100 * (reference - candidate) / abs(reference); reference=0 omitted; positive favours candidate,independent_boolean_function,median_of_strict_case_seed_pairs,50,18,45,45,45,15,15,3,3,3,3,"{""0893b9ec-31f4-52c1-8f37-15dbbd50b51b"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""274aece9-7b61-5254-b708-3fc98ac08458"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""3520a76f-e447-5155-9dde-a5ca03e39ba6"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""482af7b4-51a4-5fa4-b40b-85adb369fbfe"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""4fa225c1-0ffd-5ac1-9ad3-6528c2444647"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""5813f3f9-1d2f-5d48-866d-f516e283caaa"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""66cd8829-3352-5bbb-91f4-471cfd212c2b"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":2},""67f451b8-01a0-5998-b86e-e23c3b951587"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""71016f97-8d6d-5e10-a143-037f00f528e5"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""78f32562-9dbb-54f7-9996-7a130202264f"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8bdc34be-3102-5902-b931-b5f88eb42082"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8cc2c6b5-74b3-54a9-8c51-b999c37bf5be"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""8e1cc170-cde0-5f42-abf1-3c6fe57534f9"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":1},""95c818ec-7c55-51f2-a34a-0e0289027dcc"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""bcba9798-4e65-59ab-8960-a0e62f0d152b"":{""complete_within_observed_keys"":false,""metric_valid_paired_seeds"":0,""observed_candidate_seeds"":2},""c4180789-7ea0-5278-bedb-42342bbcbf05"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""ca8ce871-a310-560c-9235-7e865731e1d8"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3},""d9368cf4-2698-5f4c-aabb-da1c76cfd4bc"":{""complete_within_observed_keys"":true,""metric_valid_paired_seeds"":3,""observed_candidate_seeds"":3}}",15,5,1,0,14,0.003142613333390424,0.00041729999975359533,0.432765619999797,0.1678688999991209,0.4279744333332322,0.1524971324997887,0.7978457518332361,0.16756039999927452,0.05371409999952448,0.5104763999997886,0.35725285000080476,0.6733571808246921,15,119.40929557513078,34.146683878449046,339.26017184543394,-34887.42524484435,-50897.26759224666,-20070.367552635445,-25053.21817657054,-50285.6126374604,-6559.120886617813,4.0,0.00042724609375,wilcox,15,-0.9333333333333333,-1.0,-0.75,logical_secondary,5,0.00213623046875,True,global_sensitivity_all_emitted_hypotheses,25,0.01068115234375,True,0.05,"{""missing_candidate_cell"":5}"
