losses,mean_baseline,mean_relative_pct,mean_target,metric,pairs,ties,wins
0,42944.0,-39.84317599183496,20138.0,T,6,1,5
4,19600.333333333332,28.69375142537236,31480.5,CNOT,6,0,2
4,19600.333333333332,28.69375142537236,31480.5,depth,6,0,2
5,1.0,125.0,2.8333333333333335,peak_ancilla,6,1,0
1,44037.62500000001,-37.09532328806653,21988.51916666667,score,6,0,5
6,10.524197737375895,474.8563842716416,60.51231241226196,time_s,6,0,0
