baseline_CNOT,baseline_T,baseline_depth,baseline_peak_ancilla,baseline_score,baseline_time_s,name,relative_CNOT_pct,relative_T_pct,relative_depth_pct,relative_peak_ancilla_pct,relative_score_pct,relative_time_s_pct,target_CNOT,target_T,target_depth,target_peak_ancilla,target_score,target_time_s
112.0,60.0,112.0,1.0,68.68,0.7215678691864014,anf_n18_0,-8.928571428571429,-13.333333333333334,-8.928571428571429,0.0,-12.478159580663958,13.85643482208252,102.0,52.0,102.0,1.0,60.11,0.8601322174072266
24583.0,15660.0,24583.0,4.0,17109.295,0.8638901710510254,anf_n18_1,-6.3255094984338776,-6.360153256704981,-6.3255094984338776,25.0,-6.342254312641159,588.9120578765869,23028.0,14664.0,23028.0,5.0,16024.18,6.7530107498168945
9158.0,5752.0,9159.0,3.0,6295.775,0.8040802478790283,anf_n18_10,-9.074033631797336,-9.248956884561892,-9.073042908614477,33.33333333333333,-9.191799262203617,220.76966762542725,8327.0,5220.0,8328.0,4.0,5717.08,3.011776924133301
3517.0,2208.0,3517.0,3.0,2420.525,0.7368948459625244,anf_n18_11,-5.942564685811772,-6.159420289855073,-5.942564685811772,0.0,-6.123671517542678,76.18892192840576,3308.0,2072.0,3308.0,3.0,2272.3,1.498784065246582
26393.0,16812.0,26393.0,4.0,18367.425000000003,0.8796842098236084,anf_n18_2,-6.945023301633009,-6.995003568879373,-6.945023301633009,25.0,-6.976399794745307,603.5532712936401,24560.0,15636.0,24560.0,5.0,17086.040000000005,6.91521692276001
60634.0,38956.0,60634.0,5.0,42517.65,1.0629661083221436,anf_n18_3,-5.877890292575123,-5.904096929869596,-5.877890292575123,20.0,-5.895575131739398,1233.9064907322197,57070.0,36656.0,57070.0,6.0,40010.990000000005,14.178973913192749
6821.0,4280.0,6821.0,3.0,4686.565,0.7631070613861084,anf_n18_4,-7.007770121683038,-7.102803738317758,-7.007770121683038,0.0,-7.084719832115821,153.79021167755127,6343.0,3976.0,6343.0,3.0,4354.535000000001,2.301009178161621
16407.0,10448.0,16407.0,4.0,11417.975,0.8235898017883301,anf_n18_5,-5.589077832632413,-5.627871362940275,-5.589077832632413,0.0,-5.620304826381213,359.69841480255127,15490.0,9860.0,15490.0,4.0,10776.25,4.420573949813843
496.0,300.0,496.0,2.0,333.23999999999995,0.72055983543396,anf_n18_6,-6.25,-8.0,-6.25,0.0,-7.734665706397768,5.0421953201293945,465.0,276.0,465.0,2.0,307.46500000000003,0.7709817886352539
43198.0,27752.0,43198.0,5.0,30292.35,0.9419467449188232,anf_n18_7,-4.55113662669568,-4.569040069184203,-4.55113662669568,20.0,-4.5592699146814315,870.5353498458862,41232.0,26484.0,41232.0,6.0,28911.239999999998,9.647300243377686
3824.0,2400.0,3824.0,3.0,2630.56,0.7445101737976074,anf_n18_8,-5.439330543933055,-5.666666666666666,-5.439330543933055,0.0,-5.63226081138618,85.23836135864258,3616.0,2264.0,3616.0,3.0,2482.3999999999996,1.5968937873840332
78.0,44.0,78.0,0.0,48.63,0.7220690250396729,anf_n18_9,0.0,0.0,0.0,0.0,0.0,0.06172657012939453,78.0,44.0,78.0,0.0,48.63,0.7226862907409668
