losses,mean_baseline,mean_relative_pct,mean_target,metric,pairs,ties,wins
0,10389.333333333334,-6.580612175026096,9767.0,T,12,1,11
0,16268.416666666666,-5.994242330313894,15301.583333333334,CNOT,12,1,11
0,16268.5,-5.994159770048656,15301.666666666666,depth,12,1,11
5,3.0833333333333335,10.277777777777777,3.5,peak_ancilla,12,7,0
0,11349.055833333334,-6.469923390874878,10670.935000000001,score,12,1,11
12,0.8154055078824362,350.9627586544377,4.38977833588918,time_s,12,0,0
