n,method,functions,mean_terms,mean_T,mean_CNOT,mean_depth,mean_peak_ancilla,mean_schedule_logical_depth,mean_schedule_cnot_depth_proxy,mean_schedule_t_depth_proxy,mean_explicit_ancilla_live_peak,mean_explicit_ancilla_lifetime_area,mean_score,mean_plan_time_s,mean_truth_build_time_s,mean_truth_verify_time_s,truth_verified_rows,anf_verified_rows,circuit_verified_rows,mean_circuit_max_wire_terms
26,adaptive_all_depth,6,112.83333333333333,872.6666666666666,1419,1419,5.666666666666667,108,1052,417,1,37.5,967.5083333333333,7.758050854007403,0.6807706456650825,0.5131885278242407,6,6,6,112.83333333333333
26,depth2_guard_direct,6,112.83333333333333,915.3333333333334,1482.3333333333333,1482.3333333333333,5.666666666666667,107.33333333333333,1096.6666666666667,436.1666666666667,1,27.5,1013.865,0.4898664443268596,0.6807706456650825,0.5347498888343883,6,6,6,112.83333333333333
26,depth_frontier_policy,6,112.83333333333333,884,1434.6666666666667,1434.6666666666667,5.666666666666667,106.66666666666667,1063.3333333333333,422,1,33.5,979.7466666666667,3.7806717221537838,0.6807706456650825,0.5133469236655704,6,6,6,112.83333333333333
26,depth_policy,6,112.83333333333333,916,1482.8333333333333,1482.8333333333333,5.666666666666667,106.83333333333333,1097,436.3333333333333,1,26.666666666666668,1014.5575,0.485345110995695,0.6807706456650825,0.5343350555000749,6,6,6,112.83333333333333
26,direct_logical_and,6,112.83333333333333,1084.6666666666667,1739.8333333333333,1739.8333333333333,5.166666666666667,112.83333333333333,1273.6666666666667,517.3333333333334,0,0,1197.2425,8.777826830434302e-06,0.6807706456650825,0.6816206878381005,6,6,6,112.83333333333333
26,screen_depth1,6,112.83333333333333,941.3333333333334,1520.6666666666667,1520.6666666666667,5.666666666666667,106.83333333333333,1126.8333333333333,447.5,1,20.166666666666668,1042.0966666666666,0.1070156526742115,0.6807706456650825,0.5597486110054888,6,6,6,112.83333333333333
26,screen_depth2,6,112.83333333333333,915.3333333333334,1482.3333333333333,1482.3333333333333,5.666666666666667,107.33333333333333,1096.6666666666667,436.1666666666667,1,27.5,1013.865,0.4898664443268596,0.6807706456650825,0.5347498888343883,6,6,6,112.83333333333333
26,screen_depth3,6,112.83333333333333,889.3333333333334,1444.1666666666667,1444.1666666666667,5.833333333333333,108.16666666666667,1071,424.1666666666667,1,33.333333333333336,985.9775,1.8376689863410622,0.6807706456650825,0.5164762289932696,6,6,6,112.83333333333333
26,screen_depth4,6,112.83333333333333,872.6666666666666,1419,1419,5.666666666666667,108,1052,417,1,37.5,967.5083333333333,5.307651298324345,0.6807706456650825,0.5153247293298288,6,6,6,112.83333333333333
26,screen_single,6,112.83333333333333,988.6666666666666,1591.8333333333333,1591.8333333333333,5.5,107,1173.8333333333333,470.1666666666667,1,12,1093.2491666666665,0.015848472340924975,0.6807706456650825,0.5854390418341305,6,6,6,112.83333333333333
