baseline_CNOT,baseline_T,baseline_depth,baseline_peak_ancilla,baseline_score,baseline_time_s,name,relative_CNOT_pct,relative_T_pct,relative_depth_pct,relative_peak_ancilla_pct,relative_score_pct,relative_time_s_pct,target_CNOT,target_T,target_depth,target_peak_ancilla,target_score,target_time_s
165.0,108.0,165.0,0.0,117.37499999999999,10.550676345825195,anf_n20_0,-8.484848484848486,-25.925925925925924,-8.484848484848486,100.0,-22.457933972310958,407.4138114463591,151.0,80.0,151.0,1.0,91.015,53.53558897972107
68973.0,153504.0,68973.0,2.0,157344.165,10.583091020584106,anf_n20_1,64.07579777594131,-52.60579528872211,64.07579777594131,200.0,-49.54220259772582,633.9189448233684,113168.0,72752.0,113168.0,6.0,79392.40000000001,77.67130994796753
7230.0,14932.0,7230.0,1.0,15338.470000000001,10.564793109893799,anf_n20_2,53.374827109266946,-53.335119207072054,53.374827109266946,200.0,-50.28770796565759,429.0316649092026,11089.0,6968.0,11089.0,3.0,7625.1050000000005,55.89110088348389
2742.0,3040.0,2742.0,1.0,3194.97,10.485765933990479,anf_n20_3,-14.697301239970825,-53.1578947368421,-14.697301239970825,100.0,-50.99187159816837,419.44067926482853,2339.0,1424.0,2339.0,2.0,1565.795,54.46733379364014
38388.0,86012.0,38388.0,2.0,88156.86000000002,10.484487056732178,anf_n20_4,61.547879545691366,-54.034320792447566,61.547879545691366,150.0,-51.01729462687307,546.6580357268333,62015.0,39536.0,62015.0,5.0,43181.615,67.79877805709839
104.0,68.0,104.0,0.0,73.91,10.476372957229614,anf_n20_5,16.346153846153847,0.0,16.346153846153847,0.0,1.7250710323366332,412.6751694592577,121.0,68.0,121.0,0.0,75.185,53.70976281166077
