CNOT,T,anf_terms,correct,depth,error,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex
46,48,7,True,46,,0,7,direct_anf,4,5,threshold2_n4,1,52.6,,7,8.916854858398438e-05,FEE8
61,36,7,True,61,,0,25,and_direct_anf,4,5,threshold2_n4,2,43.605,,7,0.00021505355834960938,FEE8
59,32,7,True,59,,1,25,and_mcts_factor,4,6,threshold2_n4,2,39.495,,7,0.003683805465698242,FEE8
34,44,5,True,36,,0,9,sshr_h,4,5,majority_n4,1,47.99,,5,0.008801937103271484,E880
35,36,7,True,43,,0,19,sshr_h,4,5,threshold2_n4,1,40.235,,7,0.0004811286926269531,FEE8
5,0,5,True,5,,0,5,direct_anf,5,6,parity_n5,0,0.325,,5,5.602836608886719e-05,96696996
5,0,5,True,5,,0,5,and_direct_anf,5,6,parity_n5,0,0.325,,5,5.2928924560546875e-05,96696996
5,0,5,True,5,,0,5,and_mcts_factor,5,6,parity_n5,0,0.325,,5,0.00011682510375976562,96696996
61,32,5,True,61,,1,25,and_mcts_factor,4,6,majority_n4,2,39.605,,5,0.02394390106201172,E880
5,0,5,True,5,,0,5,and_affine_nmcts,5,6,parity_n5,0,0.325,,5,0.018013954162597656,96696996
190,280,15,True,190,,0,15,direct_anf,5,6,majority_n5,1,292.6,,15,0.00011587142944335938,FEE8E880
225,140,15,True,225,,0,85,and_direct_anf,5,6,majority_n5,2,157.225,,15,9.202957153320312e-05,FEE8E880
110,160,15,True,110,,0,15,direct_anf,5,6,threshold2_n5,1,168.20000000000002,,15,0.0003209114074707031,FFFEFEE8
165,100,15,True,165,,0,65,and_direct_anf,5,6,threshold2_n5,2,113.725,,15,0.00010704994201660156,FFFEFEE8
108,96,5,True,132,,0,54,sshr_h,5,6,parity_n5,1,104.84,,5,0.038450002670288086,96696996
6,0,6,True,6,,0,6,direct_anf,6,7,parity_n6,0,0.38999999999999996,,6,9.822845458984375e-05,6996966996696996
6,0,6,True,6,,0,6,and_direct_anf,6,7,parity_n6,0,0.38999999999999996,,6,9.298324584960938e-05,6996966996696996
6,0,6,True,6,,0,6,and_mcts_factor,6,7,parity_n6,0,0.38999999999999996,,6,0.0001499652862548828,6996966996696996
6,0,6,True,6,,0,6,and_affine_nmcts,6,7,parity_n6,0,0.38999999999999996,,6,0.005529165267944336,6996966996696996
88,80,15,True,114,,0,56,sshr_h,5,6,majority_n5,1,87.78999999999999,,15,0.052084922790527344,FEE8E880
150,360,15,True,150,,0,15,direct_anf,6,7,majority_n6,1,370.4,,15,0.00014710426330566406,FEE8E880E8808000
285,180,15,True,285,,0,105,and_direct_anf,6,7,majority_n6,2,200.72500000000002,,15,0.00011897087097167969,FEE8E880E8808000
40,64,15,True,59,,0,28,sshr_h,5,6,threshold2_n5,1,68.765,,15,0.03901386260986328,FFFEFEE8
143,80,15,True,143,,1,59,and_mcts_factor,5,7,threshold2_n5,2,92.455,,15,0.10887384414672852,FFFEFEE8
430,680,35,True,430,,0,35,direct_anf,6,7,threshold3_n6,1,706.0000000000001,,35,0.0002758502960205078,FFFEFEE8FEE8E880
545,340,35,True,545,,0,205,and_direct_anf,6,7,threshold3_n6,2,376.02500000000003,,35,0.00020194053649902344,FFFEFEE8FEE8E880
174,84,15,True,174,,1,72,and_mcts_factor,5,7,majority_n5,2,98.28999999999999,,15,0.25308966636657715,FEE8E880
219,108,15,True,219,,1,87,and_mcts_factor,6,8,majority_n6,2,124.915,,15,0.5315120220184326,FEE8E880E8808000
120,96,6,True,144,,0,66,sshr_h,6,7,parity_n6,1,105.61999999999999,,6,0.646597146987915,6996966996696996
7,0,7,True,7,,0,7,direct_anf,7,8,parity_n7,0,0.455,,7,0.00011205673217773438,96696996699696696996966996696996
7,0,7,True,7,,0,7,and_direct_anf,7,8,parity_n7,0,0.455,,7,0.00010609626770019531,96696996699696696996966996696996
7,0,7,True,7,,0,7,and_mcts_factor,7,8,parity_n7,0,0.455,,7,0.00017309188842773438,96696996699696696996966996696996
7,0,7,True,7,,0,7,and_affine_nmcts,7,8,parity_n7,0,0.455,,7,0.0012538433074951172,96696996699696696996966996696996
,,7,,,,,,sshr_h,7,,parity_n7,,,n>6 for SSHR reference in this harness,,,96696996699696696996966996696996
350,840,35,True,350,,0,35,direct_anf,7,8,majority_n7,1,861.6,,35,0.000225067138671875,FFFEFEE8FEE8E880FEE8E880E8808000
665,420,35,True,665,,0,245,and_direct_anf,7,8,majority_n7,2,463.02500000000003,,35,0.00022602081298828125,FFFEFEE8FEE8E880FEE8E880E8808000
219,108,15,True,219,,1,87,and_affine_nmcts,6,8,majority_n6,2,124.915,,15,0.7008419036865234,FEE8E880E8808000
128,184,15,True,154,,0,62,sshr_h,6,7,majority_n6,2,196.05,,15,0.7040269374847412,FEE8E880E8808000
,,35,,,,,,sshr_h,7,,majority_n7,,,n>6 for SSHR reference in this harness,,,FFFEFEE8FEE8E880FEE8E880E8808000
862,1448,71,True,862,,0,71,direct_anf,7,8,threshold3_n7,3,1502.1200000000001,,71,0.0006031990051269531,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
1157,724,71,True,1157,,0,433,and_direct_anf,7,8,threshold3_n7,5,801.965,,71,0.0003771781921386719,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
49,24,7,True,51,,1,25,and_affine_nmcts,4,6,threshold2_n4,2,30.975,,7,0.9351160526275635,FEE8
49,24,5,True,58,,1,32,and_affine_nmcts,4,6,majority_n4,2,31.150000000000002,,8,0.9585416316986084,E880
,,71,,,,,,sshr_h,7,,threshold3_n7,,,n>6 for SSHR reference in this harness,,,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
8,0,8,True,8,,0,8,direct_anf,8,9,parity_n8,0,0.52,,8,0.00018286705017089844,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,and_direct_anf,8,9,parity_n8,0,0.52,,8,0.00017976760864257812,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,and_mcts_factor,8,9,parity_n8,0,0.52,,8,0.00023102760314941406,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,and_affine_nmcts,8,9,parity_n8,0,0.52,,8,0.002698183059692383,6996966996696996966969966996966996696996699696696996966996696996
,,8,,,,,,sshr_h,8,,parity_n8,,,n>6 for SSHR reference in this harness,,,6996966996696996966969966996966996696996699696696996966996696996
1490,3352,93,True,1490,,0,93,direct_anf,8,9,majority_n8,3,3440.8799999999997,,93,0.0006282329559326172,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
2607,1676,93,True,2607,,0,931,and_direct_anf,8,9,majority_n8,6,1840.695,,93,0.000576019287109375,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
141,184,35,True,175,,0,83,sshr_h,6,7,threshold3_n6,2,197.095,,35,0.6626513004302979,FFFEFEE8FEE8E880
70,32,15,True,70,,1,34,and_affine_nmcts,5,7,majority_n5,2,40.19,,6,1.517685890197754,FEE8E880
,,93,,,,,,sshr_h,8,,majority_n8,,,n>6 for SSHR reference in this harness,,,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
726,1736,71,True,726,,0,71,direct_anf,8,9,threshold4_n8,3,1782.64,,71,0.0004432201385498047,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
1373,868,71,True,1373,,0,505,and_direct_anf,8,9,threshold4_n8,6,960.5649999999999,,71,0.0004971027374267578,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
375,192,35,True,375,,1,155,and_mcts_factor,6,8,threshold3_n6,2,218.175,,35,1.903615951538086,FFFEFEE8FEE8E880
225,132,35,True,238,,1,100,and_affine_nmcts,6,8,threshold3_n6,2,149.57,,16,1.959033727645874,FFFEFEE8FEE8E880
,,71,,,,,,sshr_h,8,,threshold4_n8,,,n>6 for SSHR reference in this harness,,,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
81,80,9,True,81,,0,9,direct_anf,6,7,mux_2_4,1,86.545,,9,8.487701416015625e-05,FEDCBA9876543210
81,48,9,True,81,,0,33,and_direct_anf,6,7,mux_2_4,1,54.785,,9,0.00049591064453125,FEDCBA9876543210
67,36,9,True,67,,1,29,and_mcts_factor,6,8,mux_2_4,1,41.975,,9,0.0069310665130615234,FEDCBA9876543210
67,36,9,True,67,,1,29,and_affine_nmcts,6,8,mux_2_4,1,41.975,,9,0.02686166763305664,FEDCBA9876543210
56,60,9,True,78,,0,45,sshr_h,6,7,mux_2_4,1,65.86000000000001,,9,0.5126569271087646,FEDCBA9876543210
285,408,27,True,285,,0,27,direct_anf,11,12,mux_3_8,1,425.94499999999994,,27,0.0019659996032714844,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
238,132,35,True,238,,1,100,and_affine_nmcts,7,9,majority_n7,2,150.09,,16,2.030471086502075,FFFEFEE8FEE8E880FEE8E880E8808000
351,216,27,True,351,,0,135,and_direct_anf,11,12,mux_3_8,2,240.65499999999997,,27,0.001627206802368164,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
459,240,35,True,459,,1,183,and_mcts_factor,7,9,majority_n7,2,271.075,,35,2.2045950889587402,FFFEFEE8FEE8E880FEE8E880E8808000
,,27,,,,,,sshr_h,11,,mux_3_8,,,n>6 for SSHR reference in this harness,,,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
34,36,3,True,34,,0,3,direct_anf,4,5,adder_carry_w2,1,39.9,,3,4.601478576660156e-05,EC80
33,20,3,True,33,,0,13,and_direct_anf,4,5,adder_carry_w2,1,23.945,,3,3.814697265625e-05,EC80
31,16,3,True,31,,1,13,and_mcts_factor,4,6,adder_carry_w2,1,19.834999999999997,,3,0.002382993698120117,EC80
232,124,27,True,232,,1,98,and_mcts_factor,11,13,mux_3_8,2,141.73999999999998,,27,0.24857306480407715,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
34,24,3,True,42,,0,19,sshr_h,4,5,adder_carry_w2,1,28.18,,3,0.0026099681854248047,EC80
74,132,7,True,74,,0,7,direct_anf,6,7,adder_carry_w3,1,138.14000000000001,,7,8.702278137207031e-05,FEFCF8F0E0C08000
109,68,7,True,109,,0,41,and_direct_anf,6,7,adder_carry_w3,2,78.405,,7,7.414817810058594e-05,FEFCF8F0E0C08000
97,48,7,True,97,,1,39,and_mcts_factor,6,8,adder_carry_w3,2,57.725,,7,0.040366172790527344,FEFCF8F0E0C08000
232,124,27,True,232,,1,98,and_affine_nmcts,11,13,mux_3_8,2,141.73999999999998,,27,0.2821478843688965,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
48,48,7,True,56,,0,24,sshr_h,6,7,adder_carry_w3,1,53.00000000000001,,7,0.016457080841064453,FEFCF8F0E0C08000
186,388,15,True,186,,0,15,direct_anf,8,9,adder_carry_w4,2,402.38,,15,0.00021314620971679688,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
309,196,15,True,309,,0,113,and_direct_anf,8,9,adder_carry_w4,3,220.125,,15,0.00020194053649902344,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
97,48,7,True,97,,1,39,and_affine_nmcts,6,8,adder_carry_w3,2,57.725,,7,0.0885000228881836,FEFCF8F0E0C08000
31,16,3,True,31,,1,13,and_affine_nmcts,4,6,adder_carry_w2,1,19.834999999999997,,3,0.2964000701904297,EC80
,,15,,,,,,sshr_h,8,,adder_carry_w4,,,n>6 for SSHR reference in this harness,,,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
12,8,2,True,12,,0,2,direct_anf,4,5,mul_w2_bit1,0,8.68,,2,3.0994415283203125e-05,6AC0
14,8,2,True,14,,0,6,and_direct_anf,4,5,mul_w2_bit1,0,8.830000000000002,,2,3.1948089599609375e-05,6AC0
14,8,2,True,14,,0,6,and_mcts_factor,4,5,mul_w2_bit1,0,8.830000000000002,,2,8.296966552734375e-05,6AC0
14,8,2,True,14,,0,6,and_affine_nmcts,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.010581016540527344,6AC0
42,36,2,True,46,,0,15,sshr_h,4,5,mul_w2_bit1,1,40.519999999999996,,2,0.0026259422302246094,6AC0
28,36,4,True,28,,0,4,direct_anf,6,7,mul_w3_bit2,1,39.58,,4,6.508827209472656e-05,1E665AAAB4CCF000
40,24,4,True,40,,0,16,and_direct_anf,6,7,mul_w3_bit2,2,30.360000000000003,,4,6.413459777832031e-05,1E665AAAB4CCF000
38,20,4,True,38,,1,16,and_mcts_factor,6,8,mul_w3_bit2,2,26.25,,4,0.0011031627655029297,1E665AAAB4CCF000
38,20,4,True,38,,1,16,and_affine_nmcts,6,8,mul_w3_bit2,2,26.25,,4,0.016820907592773438,1E665AAAB4CCF000
44,48,4,True,50,,0,18,sshr_h,6,7,mul_w3_bit2,1,52.69,,4,0.020846843719482422,1E665AAAB4CCF000
92,176,10,True,92,,0,10,direct_anf,8,9,mul_w4_bit3,2,185.16,,10,0.00021457672119140625,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
154,96,10,True,154,,0,58,and_direct_anf,8,9,mul_w4_bit3,3,111.05,,10,0.00021219253540039062,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
124,64,10,True,124,,1,50,and_mcts_factor,8,10,mul_w4_bit3,3,77.32,,10,0.05756998062133789,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
124,64,10,True,124,,1,50,and_affine_nmcts,8,10,mul_w4_bit3,3,77.32,,10,0.0680389404296875,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
,,10,,,,,,sshr_h,8,,mul_w4_bit3,,,n>6 for SSHR reference in this harness,,,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
54,48,9,True,55,,0,9,direct_anf,4,5,truth_n4_0,1,53.075,,9,6.198883056640625e-05,A3B1
56,32,9,True,57,,0,25,and_direct_anf,4,5,truth_n4_0,1,37.345,,9,5.7697296142578125e-05,A3B1
52,24,9,True,53,,1,25,and_mcts_factor,4,6,truth_n4_0,1,29.125,,9,0.00541996955871582,A3B1
239,128,15,True,239,,1,93,and_mcts_factor,8,10,adder_carry_w4,2,146.07500000000002,,15,0.30838990211486816,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
25,20,9,True,31,,0,13,sshr_h,4,5,truth_n4_0,1,23.595,,9,0.0002751350402832031,A3B1
40,40,4,True,40,,0,4,direct_anf,4,5,truth_n4_1,1,44.24,,4,4.410743713378906e-05,1C80
40,24,4,True,40,,0,16,and_direct_anf,4,5,truth_n4_1,1,28.360000000000003,,4,4.1961669921875e-05,1C80
38,20,4,True,38,,1,16,and_mcts_factor,4,6,truth_n4_1,1,24.25,,4,0.0013203620910644531,1C80
239,128,15,True,239,,1,93,and_affine_nmcts,8,10,adder_carry_w4,2,146.07500000000002,,15,0.3367481231689453,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
24,20,4,True,26,,0,8,sshr_h,4,5,truth_n4_1,1,23.43,,4,0.00019288063049316406,1C80
76,80,12,True,77,,0,12,direct_anf,4,5,truth_n4_2,1,86.31500000000001,,12,7.081031799316406e-05,667
89,52,12,True,90,,0,38,and_direct_anf,4,5,truth_n4_2,2,61.290000000000006,,12,6.604194641113281e-05,667
75,40,12,True,76,,1,34,and_mcts_factor,4,6,truth_n4_2,2,48.480000000000004,,12,0.012906074523925781,667
31,16,9,True,33,,0,17,and_affine_nmcts,4,5,truth_n4_0,1,19.905,,5,0.186981201171875,A3B1
31,40,12,True,39,,0,17,sshr_h,4,5,truth_n4_2,1,43.995000000000005,,12,0.00028014183044433594,667
74,84,11,True,74,,0,11,direct_anf,4,5,truth_n4_3,1,90.17999999999999,,11,6.604194641113281e-05,BDD6
83,48,11,True,83,,0,35,and_direct_anf,4,5,truth_n4_3,2,56.915,,11,6.29425048828125e-05,BDD6
71,32,11,True,71,,1,33,and_mcts_factor,4,6,truth_n4_3,2,40.235,,11,0.02674698829650879,BDD6
38,20,4,True,38,,1,16,and_affine_nmcts,4,6,truth_n4_1,1,24.25,,4,0.2622201442718506,1C80
37,36,11,True,53,,0,29,sshr_h,4,5,truth_n4_3,1,40.565,,11,0.0004496574401855469,BDD6
72,68,8,True,72,,0,8,direct_anf,4,5,truth_n4_4,1,74.03999999999999,,8,5.5789947509765625e-05,4668
74,44,8,True,74,,0,30,and_direct_anf,4,5,truth_n4_4,1,50.37,,8,5.2928924560546875e-05,4668
64,32,8,True,64,,1,28,and_mcts_factor,4,6,truth_n4_4,1,37.800000000000004,,8,0.008268594741821289,4668
40,16,8,True,42,,1,24,and_affine_nmcts,4,6,truth_n4_4,1,20.47,,6,0.2163708209991455,4668
36,24,8,True,42,,0,19,sshr_h,4,5,truth_n4_4,1,28.26,,8,0.00026988983154296875,4668
31,36,8,True,32,,0,8,direct_anf,4,5,truth_n4_5,1,39.8,,8,5.507469177246094e-05,3EB1
43,24,8,True,44,,0,20,and_direct_anf,4,5,truth_n4_5,2,30.58,,8,5.3882598876953125e-05,3EB1
41,20,8,True,42,,1,20,and_mcts_factor,4,6,truth_n4_5,2,26.47,,8,0.0022699832916259766,3EB1
42,20,12,True,48,,1,26,and_affine_nmcts,4,6,truth_n4_2,2,26.66,,6,0.568997859954834,667
29,32,8,True,39,,0,20,sshr_h,4,5,truth_n4_5,1,35.945,,8,0.0003731250762939453,3EB1
54,48,8,True,54,,0,8,direct_anf,4,5,truth_n4_6,1,53.05,,8,5.626678466796875e-05,3924
56,32,8,True,56,,0,24,and_direct_anf,4,5,truth_n4_6,1,37.32000000000001,,8,5.1975250244140625e-05,3924
52,24,8,True,52,,1,24,and_mcts_factor,4,6,truth_n4_6,1,29.099999999999998,,8,0.005013942718505859,3924
48,24,11,True,53,,1,27,and_affine_nmcts,4,6,truth_n4_3,2,30.985000000000003,,7,0.6330118179321289,BDD6
32,24,8,True,42,,0,19,sshr_h,4,5,truth_n4_6,1,28.1,,8,0.0003650188446044922,3924
58,68,8,True,58,,0,8,direct_anf,4,5,truth_n4_7,1,73.27,,8,6.198883056640625e-05,23B8
68,40,8,True,68,,0,28,and_direct_anf,4,5,truth_n4_7,2,48.02,,8,5.698204040527344e-05,23B8
61,28,8,True,61,,1,27,and_mcts_factor,4,6,truth_n4_7,2,35.625,,8,0.013167142868041992,23B8
31,16,8,True,34,,0,18,and_affine_nmcts,4,5,truth_n4_6,1,19.93,,6,0.18557310104370117,3924
30,36,8,True,44,,0,20,sshr_h,4,5,truth_n4_7,1,40.06,,8,0.00036716461181640625,23B8
64,60,11,True,65,,0,11,direct_anf,4,5,truth_n4_8,1,65.64500000000001,,11,6.389617919921875e-05,BC89
64,36,11,True,65,,0,29,and_direct_anf,4,5,truth_n4_8,1,41.825,,11,6.103515625e-05,BC89
54,24,11,True,55,,1,27,and_mcts_factor,4,6,truth_n4_8,1,29.255,,11,0.009183168411254883,BC89
78,40,15,True,89,,1,43,and_affine_nmcts,5,7,threshold2_n5,2,48.885,,6,4.504732131958008,FFFEFEE8
29,20,11,True,35,,0,17,sshr_h,4,5,truth_n4_8,1,23.855,,11,0.0002849102020263672,BC89
68,64,10,True,69,,0,10,direct_anf,4,5,truth_n4_9,1,69.85499999999999,,10,6.222724914550781e-05,1A3D
69,40,10,True,70,,0,30,and_direct_anf,4,5,truth_n4_9,1,46.10999999999999,,10,5.91278076171875e-05,1A3D
59,28,10,True,60,,1,28,and_mcts_factor,4,6,truth_n4_9,1,33.54,,10,0.010233163833618164,1A3D
36,16,8,True,38,,1,20,and_affine_nmcts,4,6,truth_n4_5,2,22.21,,6,0.5891668796539307,3EB1
29,20,10,True,37,,0,19,sshr_h,4,5,truth_n4_9,1,23.905,,10,0.00030422210693359375,1A3D
39,48,7,True,39,,0,7,direct_anf,4,5,truth_n4_10,1,52.215,,7,5.5789947509765625e-05,AD3C
49,28,7,True,49,,0,21,and_direct_anf,4,5,truth_n4_10,2,34.905,,7,5.2928924560546875e-05,AD3C
41,20,7,True,41,,1,19,and_mcts_factor,4,6,truth_n4_10,2,26.445,,7,0.0038290023803710938,AD3C
42,16,11,True,43,,1,23,and_affine_nmcts,4,6,truth_n4_8,1,20.555,,9,0.23851490020751953,BC89
21,28,7,True,29,,0,15,sshr_h,4,5,truth_n4_10,1,31.424999999999997,,7,0.0002899169921875,AD3C
55,48,9,True,55,,0,9,direct_anf,4,5,truth_n4_11,1,53.11500000000001,,9,5.793571472167969e-05,BD9C
57,32,9,True,57,,0,25,and_direct_anf,4,5,truth_n4_11,1,37.385,,9,5.4836273193359375e-05,BD9C
49,24,9,True,49,,1,23,and_mcts_factor,4,6,truth_n4_11,1,28.925,,9,0.003355264663696289,BD9C
24,12,9,True,31,,0,19,and_affine_nmcts,4,5,truth_n4_11,1,15.615,,5,0.20352792739868164,BD9C
31,24,9,True,41,,0,18,sshr_h,4,5,truth_n4_11,1,28.034999999999997,,9,0.00037407875061035156,BD9C
69,64,11,True,70,,0,11,direct_anf,4,5,truth_n4_12,1,69.92,,11,6.604194641113281e-05,E465
70,40,11,True,71,,0,31,and_direct_anf,4,5,truth_n4_12,1,46.175,,11,6.198883056640625e-05,E465
60,28,11,True,61,,1,29,and_mcts_factor,4,6,truth_n4_12,1,33.605,,11,0.00672602653503418,E465
