correct,functions,mean_depth,mean_peak_ancilla,mean_score,mean_time_s,method,n,total_CNOT,total_T
6,6,32492.5,2.5,22695.1525,11.092014034589132,and_boolean_linear_pair_screen,20,194955,124716
6,6,32492.5,2.5,22695.1525,11.446208397547403,and_boolean_linear_pair_screen_ai_guard,20,194955,124716
6,6,32496.666666666668,2.5,22697.403333333332,11.061072190602621,and_boolean_linear_pair_screen_neural,20,194980,124728
6,6,33635.666666666664,1.6666666666666667,23491.15166666667,10.740886092185974,and_direct_anf,20,201814,129100
6,6,31480.5,2.8333333333333335,21988.51916666667,62.369797428449,and_pareto_resource_nmcts,20,188883,120828
6,6,31480.5,2.8333333333333335,21988.51916666667,61.57884601751963,and_resource_nmcts,20,188883,120828
6,6,19600.333333333332,1.0,44037.62500000001,10.711518128712973,direct_anf,20,117602,257664
