correct,functions,mean_depth,mean_peak_ancilla,mean_score,mean_time_s,method,n,total_CNOT,total_T
12,12,296.0,101122.16666666667,651231.2433333333,10.102244397004446,external_abc_aig,18,12134672,4853864
12,12,3988740.5,46233.916666666664,2661190.6325,9.538349429766336,external_abc_lut,18,47441312,28010504
12,12,533.0,127875.58333333333,799983.9966666667,8.646522661050161,external_abc_xag,18,9200994,6131968
12,12,660454.8333333334,20728.916666666668,407822.95083333337,40.668164590994515,external_bdd,18,6933254,3960520
