func_n,func_tt,teacher,objective,label_type,step,cand_idx,label,n,dim,size,log_size,cnot_cost,t_cost,objective_cost,control_count,is_singleton,support_bits,active_size,overlap,off_count,cover_ratio,off_ratio,monotone_valid,mono_removed,xor_next_size,mono_next_size,cost_per_overlap,cost_per_size,current_cost,opt_cost,teacher_time_s
5,408570544,xor_beam,t,step_choice,1,665,0.0,5.0,2.0,4.0,2.0,16.0,16.0,16.0,3.0,0.0,3.0,6.0,3.0,1.0,0.75,0.25,0.0,3.0,4.0,3.0,5.333333333333333,4.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,651,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,6.0,3.0,1.0,0.75,0.25,0.0,3.0,4.0,3.0,5.333333333333333,4.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,578,0.0,5.0,2.0,4.0,2.0,14.0,16.0,16.0,3.0,0.0,2.0,6.0,3.0,1.0,0.75,0.25,0.0,3.0,4.0,3.0,5.333333333333333,4.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,608,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,6.0,3.0,1.0,0.75,0.25,0.0,3.0,4.0,3.0,5.333333333333333,4.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,1497,0.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,6.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,12.0,12.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,1211,0.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,6.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,12.0,12.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,621,0.0,5.0,2.0,4.0,2.0,20.0,16.0,16.0,3.0,0.0,5.0,6.0,3.0,1.0,0.75,0.25,0.0,3.0,4.0,3.0,5.333333333333333,4.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,1136,0.0,5.0,1.0,2.0,1.0,10.0,24.0,24.0,4.0,0.0,1.0,6.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,12.0,12.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,1512,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,32.0,32.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,730,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,6.0,3.0,1.0,0.75,0.25,0.0,3.0,4.0,3.0,5.333333333333333,4.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,1534,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,32.0,32.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,622,0.0,5.0,2.0,4.0,2.0,14.0,16.0,16.0,3.0,0.0,2.0,6.0,3.0,1.0,0.75,0.25,0.0,3.0,4.0,3.0,5.333333333333333,4.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,652,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,6.0,3.0,1.0,0.75,0.25,0.0,3.0,4.0,3.0,5.333333333333333,4.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,1178,0.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,6.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,12.0,12.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,1151,0.0,5.0,1.0,2.0,1.0,18.0,24.0,24.0,4.0,0.0,5.0,6.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,12.0,12.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,1331,0.0,5.0,1.0,2.0,1.0,16.0,24.0,24.0,4.0,0.0,4.0,6.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,12.0,12.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,1177,0.0,5.0,1.0,2.0,1.0,16.0,24.0,24.0,4.0,0.0,4.0,6.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,12.0,12.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,853,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,6.0,3.0,1.0,0.75,0.25,0.0,3.0,4.0,3.0,5.333333333333333,4.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,1152,0.0,5.0,1.0,2.0,1.0,12.0,24.0,24.0,4.0,0.0,2.0,6.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,12.0,12.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,1,604,0.0,5.0,2.0,4.0,2.0,16.0,16.0,16.0,3.0,0.0,3.0,6.0,3.0,1.0,0.75,0.25,0.0,3.0,4.0,3.0,5.333333333333333,4.0,4.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,389,1.0,5.0,2.0,4.0,2.0,14.0,16.0,16.0,3.0,0.0,2.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,5.333333333333333,4.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,527,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,5.333333333333333,4.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,539,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,5.333333333333333,4.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,644,0.0,5.0,2.0,4.0,2.0,16.0,16.0,16.0,3.0,0.0,3.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,5.333333333333333,4.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,1102,0.0,5.0,1.0,2.0,1.0,12.0,24.0,24.0,4.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,12.0,12.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,1104,0.0,5.0,1.0,2.0,1.0,10.0,24.0,24.0,4.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,12.0,12.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,1109,0.0,5.0,1.0,2.0,1.0,16.0,24.0,24.0,4.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,12.0,12.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,1157,0.0,5.0,1.0,2.0,1.0,10.0,24.0,24.0,4.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,12.0,12.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,1162,0.0,5.0,1.0,2.0,1.0,12.0,24.0,24.0,4.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,12.0,12.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,1211,0.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,12.0,12.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,1510,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,32.0,32.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,1512,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,32.0,32.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,1514,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,32.0,32.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,2,1519,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,32.0,32.0,20.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,3,1052,1.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,12.0,12.0,36.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,3,1508,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,32.0,32.0,36.0,60.0,0.0747
5,408570544,xor_beam,t,step_choice,3,1519,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,32.0,32.0,36.0,60.0,0.0747
5,524288,xor_beam,t,step_choice,0,1526,1.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,32.0,32.0,0.0,32.0,0.0002
5,65984,xor_beam,t,step_choice,0,681,1.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,5.333333333333333,4.0,0.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,0,685,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,4.0,3.0,1.0,0.75,0.25,0.0,3.0,2.0,1.0,5.333333333333333,4.0,0.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,0,1182,0.0,5.0,1.0,2.0,1.0,10.0,24.0,24.0,4.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,12.0,12.0,0.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,0,1183,0.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,12.0,12.0,0.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,0,1191,0.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,12.0,12.0,0.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,0,1207,0.0,5.0,1.0,2.0,1.0,16.0,24.0,24.0,4.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,12.0,12.0,0.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,0,1215,0.0,5.0,1.0,2.0,1.0,16.0,24.0,24.0,4.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,12.0,12.0,0.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,0,1238,0.0,5.0,1.0,2.0,1.0,12.0,24.0,24.0,4.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,12.0,12.0,0.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,0,1513,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,32.0,32.0,0.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,0,1514,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,32.0,32.0,0.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,0,1515,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,32.0,32.0,0.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,0,1523,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,32.0,32.0,0.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,1,1260,1.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,12.0,12.0,16.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,1,1516,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,32.0,32.0,16.0,40.0,0.0027
5,65984,xor_beam,t,step_choice,1,1523,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,32.0,32.0,16.0,40.0,0.0027
5,2564096,xor_beam,t,step_choice,0,811,1.0,5.0,2.0,4.0,2.0,16.0,16.0,16.0,3.0,0.0,3.0,5.0,3.0,1.0,0.75,0.25,0.0,3.0,3.0,2.0,5.333333333333333,4.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,1524,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,32.0,32.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,871,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,5.0,3.0,1.0,0.75,0.25,0.0,3.0,3.0,2.0,5.333333333333333,4.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,1528,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,32.0,32.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,1418,0.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,12.0,12.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,1339,0.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,12.0,12.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,1387,0.0,5.0,1.0,2.0,1.0,10.0,24.0,24.0,4.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,12.0,12.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,912,0.0,5.0,2.0,4.0,2.0,14.0,16.0,16.0,3.0,0.0,2.0,5.0,3.0,1.0,0.75,0.25,0.0,3.0,3.0,2.0,5.333333333333333,4.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,895,0.0,5.0,2.0,4.0,2.0,20.0,16.0,16.0,3.0,0.0,5.0,5.0,3.0,1.0,0.75,0.25,0.0,3.0,3.0,2.0,5.333333333333333,4.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,1525,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,32.0,32.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,1338,0.0,5.0,1.0,2.0,1.0,16.0,24.0,24.0,4.0,0.0,4.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,12.0,12.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,911,0.0,5.0,2.0,4.0,2.0,14.0,16.0,16.0,3.0,0.0,2.0,5.0,3.0,1.0,0.75,0.25,0.0,3.0,3.0,2.0,5.333333333333333,4.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,891,0.0,5.0,2.0,4.0,2.0,20.0,16.0,16.0,3.0,0.0,5.0,5.0,3.0,1.0,0.75,0.25,0.0,3.0,3.0,2.0,5.333333333333333,4.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,1402,0.0,5.0,1.0,2.0,1.0,12.0,24.0,24.0,4.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,12.0,12.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,781,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,5.0,3.0,1.0,0.75,0.25,0.0,3.0,3.0,2.0,5.333333333333333,4.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,1340,0.0,5.0,1.0,2.0,1.0,18.0,24.0,24.0,4.0,0.0,5.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,12.0,12.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,1388,0.0,5.0,1.0,2.0,1.0,10.0,24.0,24.0,4.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,12.0,12.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,936,0.0,5.0,2.0,4.0,2.0,16.0,16.0,16.0,3.0,0.0,3.0,5.0,3.0,1.0,0.75,0.25,0.0,3.0,3.0,2.0,5.333333333333333,4.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,1523,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,32.0,32.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,1405,0.0,5.0,1.0,2.0,1.0,10.0,24.0,24.0,4.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,12.0,12.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,0,1343,0.0,5.0,1.0,2.0,1.0,12.0,24.0,24.0,4.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,12.0,12.0,0.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,1,798,1.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,3.0,3.0,1.0,0.75,0.25,0.0,3.0,1.0,0.0,5.333333333333333,4.0,16.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,1,1260,0.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,12.0,12.0,16.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,1,1262,0.0,5.0,1.0,2.0,1.0,16.0,24.0,24.0,4.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,12.0,12.0,16.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,1,1388,0.0,5.0,1.0,2.0,1.0,10.0,24.0,24.0,4.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,12.0,12.0,16.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,1,1516,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,32.0,32.0,16.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,1,1523,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,32.0,32.0,16.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,1,1525,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,32.0,32.0,16.0,64.0,0.011
5,2564096,xor_beam,t,step_choice,2,1518,1.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,32.0,32.0,32.0,64.0,0.011
5,2022794551,xor_beam,t,step_choice,0,39,1.0,5.0,3.0,8.0,3.0,8.0,4.0,4.0,2.0,0.0,4.0,16.0,6.0,2.0,0.75,0.25,0.0,6.0,12.0,10.0,0.6666666666666666,0.5,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,419,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,16.0,3.0,1.0,0.75,0.25,0.0,3.0,14.0,13.0,5.333333333333333,4.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,1293,0.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,16.0,2.0,0.0,1.0,0.0,1.0,2.0,14.0,14.0,12.0,12.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,471,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,16.0,3.0,1.0,0.75,0.25,0.0,3.0,14.0,13.0,5.333333333333333,4.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,885,0.0,5.0,2.0,4.0,2.0,14.0,16.0,16.0,3.0,0.0,2.0,16.0,3.0,1.0,0.75,0.25,0.0,3.0,14.0,13.0,5.333333333333333,4.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,517,0.0,5.0,2.0,4.0,2.0,20.0,16.0,16.0,3.0,0.0,5.0,16.0,3.0,1.0,0.75,0.25,0.0,3.0,14.0,13.0,5.333333333333333,4.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,988,0.0,5.0,2.0,4.0,2.0,16.0,16.0,16.0,3.0,0.0,3.0,16.0,3.0,1.0,0.75,0.25,0.0,3.0,14.0,13.0,5.333333333333333,4.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,666,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,16.0,3.0,1.0,0.75,0.25,0.0,3.0,14.0,13.0,5.333333333333333,4.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,503,0.0,5.0,2.0,4.0,2.0,16.0,16.0,16.0,3.0,0.0,3.0,16.0,3.0,1.0,0.75,0.25,0.0,3.0,14.0,13.0,5.333333333333333,4.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,1236,0.0,5.0,1.0,2.0,1.0,12.0,24.0,24.0,4.0,0.0,2.0,16.0,2.0,0.0,1.0,0.0,1.0,2.0,14.0,14.0,12.0,12.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,674,0.0,5.0,2.0,4.0,2.0,16.0,16.0,16.0,3.0,0.0,3.0,16.0,3.0,1.0,0.75,0.25,0.0,3.0,14.0,13.0,5.333333333333333,4.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,581,0.0,5.0,2.0,4.0,2.0,14.0,16.0,16.0,3.0,0.0,2.0,16.0,3.0,1.0,0.75,0.25,0.0,3.0,14.0,13.0,5.333333333333333,4.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,308,0.0,5.0,2.0,4.0,2.0,14.0,16.0,16.0,3.0,0.0,2.0,16.0,4.0,0.0,1.0,0.0,1.0,4.0,12.0,12.0,4.0,4.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,1474,0.0,5.0,1.0,2.0,1.0,12.0,24.0,24.0,4.0,0.0,2.0,16.0,2.0,0.0,1.0,0.0,1.0,2.0,14.0,14.0,12.0,12.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,1499,0.0,5.0,1.0,2.0,1.0,12.0,24.0,24.0,4.0,0.0,2.0,16.0,2.0,0.0,1.0,0.0,1.0,2.0,14.0,14.0,12.0,12.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,1023,0.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,16.0,2.0,0.0,1.0,0.0,1.0,2.0,14.0,14.0,12.0,12.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,89,0.0,5.0,3.0,8.0,3.0,8.0,4.0,4.0,2.0,0.0,4.0,16.0,6.0,2.0,0.75,0.25,0.0,6.0,12.0,10.0,0.6666666666666666,0.5,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,1295,0.0,5.0,1.0,2.0,1.0,12.0,24.0,24.0,4.0,0.0,2.0,16.0,2.0,0.0,1.0,0.0,1.0,2.0,14.0,14.0,12.0,12.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,1508,0.0,5.0,0.0,1.0,0.0,14.0,32.0,32.0,5.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,15.0,32.0,32.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,861,0.0,5.0,2.0,4.0,2.0,16.0,16.0,16.0,3.0,0.0,3.0,16.0,3.0,1.0,0.75,0.25,0.0,3.0,14.0,13.0,5.333333333333333,4.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,0,334,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,16.0,3.0,1.0,0.75,0.25,0.0,3.0,14.0,13.0,5.333333333333333,4.0,0.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,1,251,1.0,5.0,3.0,8.0,3.0,10.0,4.0,4.0,2.0,0.0,5.0,12.0,6.0,2.0,0.75,0.25,0.0,6.0,8.0,6.0,0.6666666666666666,0.5,4.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,1,888,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,12.0,3.0,1.0,0.75,0.25,0.0,3.0,10.0,9.0,5.333333333333333,4.0,4.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,1,781,0.0,5.0,2.0,4.0,2.0,18.0,16.0,16.0,3.0,0.0,4.0,12.0,3.0,1.0,0.75,0.25,0.0,3.0,10.0,9.0,5.333333333333333,4.0,4.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,1,1382,0.0,5.0,1.0,2.0,1.0,12.0,24.0,24.0,4.0,0.0,2.0,12.0,2.0,0.0,1.0,0.0,1.0,2.0,10.0,10.0,12.0,12.0,4.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,1,1313,0.0,5.0,1.0,2.0,1.0,16.0,24.0,24.0,4.0,0.0,4.0,12.0,2.0,0.0,1.0,0.0,1.0,2.0,10.0,10.0,12.0,12.0,4.0,52.0,0.2104
5,2022794551,xor_beam,t,step_choice,1,1308,0.0,5.0,1.0,2.0,1.0,14.0,24.0,24.0,4.0,0.0,3.0,12.0,2.0,0.0,1.0,0.0,1.0,2.0,10.0,10.0,12.0,12.0,4.0,52.0,0.2104
