CNOT,T,abc_and,abc_binary,abc_esop_cubes,abc_esop_literals,abc_esop_qcost,abc_esop_reported_cubes,abc_level,abc_script,anf_terms,correct,depth,error,explicit_ancilla,gates,index,method,n,n_qubits,name,onset_size,peak_ancilla,preset_name,score,skipped,source_manifest,time_s,truth_table_hex
205,192,,,,,,,,,29,True,268,,0,160,176,external_sshr_i_t,6,7,truth_n6_31,26,2,truth_n6_31,209.82,,benchmark_exports/traditional_resource_external_seed42,8.62166690826416,988C24C961B1CD22
41,16,4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,3,True,31,,4,17,1,external_abc_aig,3,8,majority_n3,4,4,majority_n3,26.275000000000002,,benchmark_exports/traditional_resource_external_seed42,0.034520864486694336,E8
61,24,6,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,3,True,41,,6,25,0,external_abc_aig,3,10,parity_n3,4,6,parity_n3,39.305,,benchmark_exports/traditional_resource_external_seed42,0.03720903396606445,96
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,4,True,41,,9,37,3,external_abc_aig,4,14,parity_n4,8,9,parity_n4,58.625,,benchmark_exports/traditional_resource_external_seed42,0.03389310836791992,6996
41,16,4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,3,True,31,,4,17,2,external_abc_aig,3,8,threshold2_n3,4,4,threshold2_n3,26.275000000000002,,benchmark_exports/traditional_resource_external_seed42,0.03422188758850098,E8
71,28,7,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,7,True,41,,7,29,5,external_abc_aig,4,12,threshold2_n4,11,7,threshold2_n4,45.745,,benchmark_exports/traditional_resource_external_seed42,0.03336668014526367,FEE8
121,48,12,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,6,strash; balance; rewrite; refactor; rewrite -z; balance,5,True,61,,12,49,6,external_abc_aig,5,18,parity_n5,16,12,parity_n5,78.245,,benchmark_exports/traditional_resource_external_seed42,0.033712148666381836,96696996
171,68,17,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,7,strash; balance; rewrite; refactor; rewrite -z; balance,15,True,71,,17,69,7,external_abc_aig,5,23,majority_n5,16,17,majority_n5,110.595,,benchmark_exports/traditional_resource_external_seed42,0.03312993049621582,FEE8E880
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,5,True,41,,8,33,4,external_abc_aig,4,13,majority_n4,5,8,majority_n4,52.185,,benchmark_exports/traditional_resource_external_seed42,0.03744101524353027,E880
101,40,10,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,15,True,51,,10,41,8,external_abc_aig,5,16,threshold2_n5,26,10,threshold2_n5,65.215,,benchmark_exports/traditional_resource_external_seed42,0.034834861755371094,FFFEFEE8
151,60,15,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,6,strash; balance; rewrite; refactor; rewrite -z; balance,6,True,61,,15,61,9,external_abc_aig,6,22,parity_n6,32,15,parity_n6,97.56500000000001,,benchmark_exports/traditional_resource_external_seed42,0.03365898132324219,6996966996696996
241,96,24,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,8,strash; balance; rewrite; refactor; rewrite -z; balance,15,True,81,,24,97,10,external_abc_aig,6,31,majority_n6,22,24,majority_n6,155.825,,benchmark_exports/traditional_resource_external_seed42,0.034195899963378906,FEE8E880E8808000
381,152,38,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,9,strash; balance; rewrite; refactor; rewrite -z; balance,35,True,91,,38,153,11,external_abc_aig,6,45,threshold3_n6,42,38,threshold3_n6,246.13500000000002,,benchmark_exports/traditional_resource_external_seed42,0.03557896614074707,FFFEFEE8FEE8E880
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,9,True,41,,9,37,12,external_abc_aig,6,16,mux_2_4,32,9,mux_2_4,58.625,,benchmark_exports/traditional_resource_external_seed42,0.0338287353515625,FEDCBA9876543210
121,48,12,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,7,True,51,,12,49,14,external_abc_aig,6,19,adder_carry_w3,28,12,adder_carry_w3,78.095,,benchmark_exports/traditional_resource_external_seed42,0.03458905220031738,FEFCF8F0E0C08000
51,20,5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,3,True,31,,5,21,13,external_abc_aig,4,10,adder_carry_w2,6,5,adder_carry_w2,32.715,,benchmark_exports/traditional_resource_external_seed42,0.03510093688964844,EC80
51,20,5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,2,True,31,,5,21,15,external_abc_aig,4,10,mul_w2_bit1,6,5,mul_w2_bit1,32.715,,benchmark_exports/traditional_resource_external_seed42,0.03346991539001465,6AC0
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,9,True,41,,8,33,17,external_abc_aig,4,13,truth_n4_0,8,8,truth_n4_0,52.185,,benchmark_exports/traditional_resource_external_seed42,0.03345298767089844,A3B1
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,4,True,41,,8,33,18,external_abc_aig,4,13,truth_n4_1,4,8,truth_n4_1,52.185,,benchmark_exports/traditional_resource_external_seed42,0.033190250396728516,1C80
131,52,13,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,7,strash; balance; rewrite; refactor; rewrite -z; balance,4,True,71,,13,53,16,external_abc_aig,6,20,mul_w3_bit2,28,13,mul_w3_bit2,84.83500000000001,,benchmark_exports/traditional_resource_external_seed42,0.03437399864196777,1E665AAAB4CCF000
131,52,13,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,11,True,51,,13,53,20,external_abc_aig,4,18,truth_n4_3,11,13,truth_n4_3,84.535,,benchmark_exports/traditional_resource_external_seed42,0.03344988822937012,BDD6
131,52,13,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,51,,13,53,21,external_abc_aig,4,18,truth_n4_4,6,13,truth_n4_4,84.535,,benchmark_exports/traditional_resource_external_seed42,0.032846927642822266,4668
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,12,True,41,,8,33,19,external_abc_aig,4,13,truth_n4_2,7,8,truth_n4_2,52.185,,benchmark_exports/traditional_resource_external_seed42,0.03567814826965332,667
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,51,,9,37,23,external_abc_aig,4,14,truth_n4_6,6,9,truth_n4_6,58.775,,benchmark_exports/traditional_resource_external_seed42,0.03363609313964844,3924
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,41,,9,37,22,external_abc_aig,4,14,truth_n4_5,9,9,truth_n4_5,58.625,,benchmark_exports/traditional_resource_external_seed42,0.034281015396118164,3EB1
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,11,True,41,,8,33,25,external_abc_aig,4,13,truth_n4_8,8,8,truth_n4_8,52.185,,benchmark_exports/traditional_resource_external_seed42,0.032041072845458984,BC89
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,10,True,41,,8,33,26,external_abc_aig,4,13,truth_n4_9,8,8,truth_n4_9,52.185,,benchmark_exports/traditional_resource_external_seed42,0.03331708908081055,1A3D
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,41,,8,33,24,external_abc_aig,4,13,truth_n4_7,7,8,truth_n4_7,52.185,,benchmark_exports/traditional_resource_external_seed42,0.03424501419067383,23B8
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,7,True,41,,8,33,27,external_abc_aig,4,13,truth_n4_10,9,8,truth_n4_10,52.185,,benchmark_exports/traditional_resource_external_seed42,0.03233695030212402,AD3C
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,9,True,41,,8,33,30,external_abc_aig,4,13,truth_n4_13,9,8,truth_n4_13,52.185,,benchmark_exports/traditional_resource_external_seed42,0.03107285499572754,8B9D
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,11,True,41,,9,37,29,external_abc_aig,4,14,truth_n4_12,8,9,truth_n4_12,58.625,,benchmark_exports/traditional_resource_external_seed42,0.0322568416595459,E465
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,9,True,41,,8,33,28,external_abc_aig,4,13,truth_n4_11,10,8,truth_n4_11,52.185,,benchmark_exports/traditional_resource_external_seed42,0.033403873443603516,BD9C
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,6,strash; balance; rewrite; refactor; rewrite -z; balance,10,True,61,,9,37,31,external_abc_aig,4,14,truth_n4_14,5,9,truth_n4_14,58.925,,benchmark_exports/traditional_resource_external_seed42,0.03271818161010742,1641
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,7,True,41,,9,37,32,external_abc_aig,4,14,truth_n4_15,8,9,truth_n4_15,58.625,,benchmark_exports/traditional_resource_external_seed42,0.03399085998535156,972A
71,28,7,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,51,,7,29,33,external_abc_aig,4,12,truth_n4_16,6,7,truth_n4_16,45.894999999999996,,benchmark_exports/traditional_resource_external_seed42,0.03433108329772949,6C03
61,24,6,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,6,True,31,,6,25,35,external_abc_aig,4,11,truth_n4_18,5,6,truth_n4_18,39.155,,benchmark_exports/traditional_resource_external_seed42,0.032872915267944336,7A0
51,20,5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,4,True,31,,5,21,34,external_abc_aig,4,10,truth_n4_17,3,5,truth_n4_17,32.715,,benchmark_exports/traditional_resource_external_seed42,0.03451204299926758,822
71,28,7,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,6,True,31,,7,29,38,external_abc_aig,4,12,truth_n4_21,10,7,truth_n4_21,45.595,,benchmark_exports/traditional_resource_external_seed42,0.03263092041015625,3B8F
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,41,,8,33,36,external_abc_aig,4,13,truth_n4_19,10,8,truth_n4_19,52.185,,benchmark_exports/traditional_resource_external_seed42,0.03418278694152832,17FC
71,28,7,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,6,True,41,,7,29,37,external_abc_aig,4,12,truth_n4_20,10,7,truth_n4_20,45.745,,benchmark_exports/traditional_resource_external_seed42,0.03452491760253906,37F8
111,44,11,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,9,True,51,,11,45,39,external_abc_aig,4,16,truth_n4_22,7,11,truth_n4_22,71.655,,benchmark_exports/traditional_resource_external_seed42,0.03304123878479004,815E
61,24,6,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,7,True,41,,6,25,42,external_abc_aig,4,11,truth_n4_25,10,6,truth_n4_25,39.305,,benchmark_exports/traditional_resource_external_seed42,0.032061100006103516,8FAD
111,44,11,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,7,True,41,,11,45,40,external_abc_aig,4,16,truth_n4_23,8,11,truth_n4_23,71.505,,benchmark_exports/traditional_resource_external_seed42,0.03412199020385742,9A1D
101,40,10,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,12,True,41,,10,41,41,external_abc_aig,4,15,truth_n4_24,7,10,truth_n4_24,65.065,,benchmark_exports/traditional_resource_external_seed42,0.03493499755859375,6CB
111,44,11,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,41,,11,45,43,external_abc_aig,4,16,truth_n4_26,9,11,truth_n4_26,71.505,,benchmark_exports/traditional_resource_external_seed42,0.0348358154296875,32E7
71,28,7,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,9,True,51,,7,29,44,external_abc_aig,4,12,truth_n4_27,10,7,truth_n4_27,45.894999999999996,,benchmark_exports/traditional_resource_external_seed42,0.033699989318847656,B74D
71,28,7,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,7,True,41,,7,29,46,external_abc_aig,4,12,truth_n4_29,8,7,truth_n4_29,45.745,,benchmark_exports/traditional_resource_external_seed42,0.03271794319152832,B38A
101,40,10,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,9,True,41,,10,41,45,external_abc_aig,4,15,truth_n4_28,9,10,truth_n4_28,65.065,,benchmark_exports/traditional_resource_external_seed42,0.03406405448913574,A65E
61,24,6,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,9,True,31,,6,25,47,external_abc_aig,4,11,truth_n4_30,6,6,truth_n4_30,39.155,,benchmark_exports/traditional_resource_external_seed42,0.033927202224731445,8B81
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,41,,9,37,49,external_abc_aig,4,14,truth_n4_32,8,9,truth_n4_32,58.625,,benchmark_exports/traditional_resource_external_seed42,0.033933162689208984,386E
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,10,True,41,,9,37,48,external_abc_aig,4,14,truth_n4_31,9,9,truth_n4_31,58.625,,benchmark_exports/traditional_resource_external_seed42,0.0341191291809082,6B65
41,16,4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,6,True,31,,4,17,50,external_abc_aig,4,9,truth_n4_33,12,4,truth_n4_33,26.275000000000002,,benchmark_exports/traditional_resource_external_seed42,0.03377175331115723,72FF
121,48,12,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,5,True,51,,12,49,51,external_abc_aig,4,17,truth_n4_34,9,12,truth_n4_34,78.095,,benchmark_exports/traditional_resource_external_seed42,0.03335309028625488,96DA
71,28,7,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,9,True,41,,7,29,53,external_abc_aig,4,12,truth_n4_36,10,7,truth_n4_36,45.745,,benchmark_exports/traditional_resource_external_seed42,0.032862186431884766,CF36
61,24,6,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,6,True,31,,6,25,52,external_abc_aig,4,11,truth_n4_35,9,6,truth_n4_35,39.155,,benchmark_exports/traditional_resource_external_seed42,0.03344297409057617,4737
61,24,6,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,9,True,31,,6,25,54,external_abc_aig,4,11,truth_n4_37,9,6,truth_n4_37,39.155,,benchmark_exports/traditional_resource_external_seed42,0.032756805419921875,DE8A
51,20,5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,31,,5,21,55,external_abc_aig,4,10,truth_n4_38,5,5,truth_n4_38,32.715,,benchmark_exports/traditional_resource_external_seed42,0.03404116630554199,1A9
71,28,7,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,11,True,41,,7,29,56,external_abc_aig,4,12,truth_n4_39,5,7,truth_n4_39,45.745,,benchmark_exports/traditional_resource_external_seed42,0.03413987159729004,C241
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,6,True,41,,8,33,58,external_abc_aig,4,13,truth_n4_41,9,8,truth_n4_41,52.185,,benchmark_exports/traditional_resource_external_seed42,0.03243899345397949,28DF
51,20,5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,7,True,41,,5,21,57,external_abc_aig,4,10,truth_n4_40,8,5,truth_n4_40,32.864999999999995,,benchmark_exports/traditional_resource_external_seed42,0.03473305702209473,CE4A
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,10,True,41,,9,37,61,external_abc_aig,4,14,truth_n4_44,8,9,truth_n4_44,58.625,,benchmark_exports/traditional_resource_external_seed42,0.033525943756103516,571A
71,28,7,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,6,True,41,,7,29,60,external_abc_aig,4,12,truth_n4_43,6,7,truth_n4_43,45.745,,benchmark_exports/traditional_resource_external_seed42,0.0343019962310791,6C30
61,24,6,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,6,True,31,,6,25,62,external_abc_aig,4,11,truth_n4_45,6,6,truth_n4_45,39.155,,benchmark_exports/traditional_resource_external_seed42,0.03484392166137695,4722
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,11,True,41,,9,37,59,external_abc_aig,4,14,truth_n4_42,9,9,truth_n4_42,58.625,,benchmark_exports/traditional_resource_external_seed42,0.03573012351989746,B2B9
61,24,6,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,10,True,31,,6,25,63,external_abc_aig,4,11,truth_n4_46,9,6,truth_n4_46,39.155,,benchmark_exports/traditional_resource_external_seed42,0.03312993049621582,27CD
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,10,True,41,,9,37,64,external_abc_aig,4,14,truth_n4_47,9,9,truth_n4_47,58.625,,benchmark_exports/traditional_resource_external_seed42,0.03391408920288086,371E
61,24,6,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,13,True,31,,6,25,65,external_abc_aig,4,11,truth_n4_48,9,6,truth_n4_48,39.155,,benchmark_exports/traditional_resource_external_seed42,0.033437252044677734,F50B
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,7,True,41,,8,33,66,external_abc_aig,4,13,truth_n4_49,8,8,truth_n4_49,52.185,,benchmark_exports/traditional_resource_external_seed42,0.03386092185974121,C374
61,24,6,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,4,True,41,,6,25,68,external_abc_aig,4,11,truth_n4_51,6,6,truth_n4_51,39.305,,benchmark_exports/traditional_resource_external_seed42,0.033730268478393555,1A2A
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,10,True,51,,8,33,69,external_abc_aig,4,13,truth_n4_52,10,8,truth_n4_52,52.335,,benchmark_exports/traditional_resource_external_seed42,0.032547950744628906,17BE
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,41,,9,37,71,external_abc_aig,4,14,truth_n4_54,5,9,truth_n4_54,58.625,,benchmark_exports/traditional_resource_external_seed42,0.0324549674987793,18C2
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,10,True,41,,8,33,70,external_abc_aig,4,13,truth_n4_53,5,8,truth_n4_53,52.185,,benchmark_exports/traditional_resource_external_seed42,0.03278779983520508,6142
121,48,12,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,10,True,51,,12,49,67,external_abc_aig,4,17,truth_n4_50,8,12,truth_n4_50,78.095,,benchmark_exports/traditional_resource_external_seed42,0.034583091735839844,562B
111,44,11,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,41,,11,45,72,external_abc_aig,4,16,truth_n4_55,10,11,truth_n4_55,71.505,,benchmark_exports/traditional_resource_external_seed42,0.03267192840576172,5BE6
71,28,7,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,7,True,41,,7,29,73,external_abc_aig,4,12,truth_n4_56,10,7,truth_n4_56,45.745,,benchmark_exports/traditional_resource_external_seed42,0.0328218936920166,D8F5
61,24,6,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,41,,6,25,74,external_abc_aig,4,11,truth_n4_57,6,6,truth_n4_57,39.305,,benchmark_exports/traditional_resource_external_seed42,0.03452706336975098,580D
101,40,10,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,41,,10,41,76,external_abc_aig,4,15,truth_n4_59,9,10,truth_n4_59,65.065,,benchmark_exports/traditional_resource_external_seed42,0.03295588493347168,43B7
51,20,5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,7,True,31,,5,21,79,external_abc_aig,4,10,truth_n4_62,11,5,truth_n4_62,32.715,,benchmark_exports/traditional_resource_external_seed42,0.03255510330200195,BACF
81,32,8,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,9,True,41,,8,33,75,external_abc_aig,4,13,truth_n4_58,8,8,truth_n4_58,52.185,,benchmark_exports/traditional_resource_external_seed42,0.033883094787597656,9A8D
61,24,6,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,3,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,31,,6,25,78,external_abc_aig,4,11,truth_n4_61,8,6,truth_n4_61,39.155,,benchmark_exports/traditional_resource_external_seed42,0.033799171447753906,B1F
71,28,7,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,9,True,41,,7,29,77,external_abc_aig,4,12,truth_n4_60,11,7,truth_n4_60,45.745,,benchmark_exports/traditional_resource_external_seed42,0.03459310531616211,CE9F
91,36,9,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,4,strash; balance; rewrite; refactor; rewrite -z; balance,8,True,41,,9,37,80,external_abc_aig,4,14,truth_n4_63,9,9,truth_n4_63,58.625,,benchmark_exports/traditional_resource_external_seed42,0.033663034439086914,759C
241,96,24,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,7,strash; balance; rewrite; refactor; rewrite -z; balance,15,True,71,,24,97,81,external_abc_aig,5,30,truth_n5_0,14,24,truth_n5_0,155.675,,benchmark_exports/traditional_resource_external_seed42,0.033605098724365234,89463E85
141,56,14,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,19,True,51,,14,57,84,external_abc_aig,5,20,truth_n5_3,15,14,truth_n5_3,90.975,,benchmark_exports/traditional_resource_external_seed42,0.03402113914489746,EC1B8CA1
181,72,18,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,6,strash; balance; rewrite; refactor; rewrite -z; balance,12,True,61,,18,73,82,external_abc_aig,5,24,truth_n5_1,19,18,truth_n5_1,116.885,,benchmark_exports/traditional_resource_external_seed42,0.03450179100036621,1FF49B78
171,68,17,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,6,strash; balance; rewrite; refactor; rewrite -z; balance,17,True,61,,17,69,83,external_abc_aig,5,23,truth_n5_2,17,17,truth_n5_2,110.44500000000001,,benchmark_exports/traditional_resource_external_seed42,0.03441500663757324,F91E1D4C
201,80,20,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,6,strash; balance; rewrite; refactor; rewrite -z; balance,18,True,61,,20,81,85,external_abc_aig,5,26,truth_n5_4,14,20,truth_n5_4,129.76500000000001,,benchmark_exports/traditional_resource_external_seed42,0.034047842025756836,60E7A113
151,60,15,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,14,True,51,,15,61,86,external_abc_aig,5,21,truth_n5_5,15,15,truth_n5_5,97.415,,benchmark_exports/traditional_resource_external_seed42,0.034358978271484375,142C3FE8
151,60,15,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,,,,,5,strash; balance; rewrite; refactor; rewrite -z; balance,21,True,51,,15,61,87,external_abc_aig,5,21,truth_n5_6,14,15,truth_n5_6,97.415,,benchmark_exports/traditional_resource_external_seed42,0.03417396545410156,8D5288F1
