name,n,profile,term_count,method,score,T,CNOT,depth,gates,peak_ancilla,time_s,anf_verified,plan_nodes,plan_mismatches,circuit_anf_verified,circuit_gates,circuit_max_wire_terms,circuit_mismatches
terms_n20_0014_mixed,20,mixed,85,direct_logical_and,896.5749999999999,812,1303,1303,491,4,1.0829971870407462e-06,True,1,0,True,85,85,0
terms_n20_0014_mixed,20,mixed,85,screen_depth1,763.465,688,1113,1113,425,5,0.14278562500112457,True,5,0,True,81,85,0
terms_n20_0014_mixed,20,mixed,85,screen_depth2,746.195,672,1091,1091,419,5,1.4951528750025318,True,7,0,True,83,85,0
terms_n20_0014_mixed,20,mixed,85,screen_single,820.0799999999999,740,1192,1192,452,5,0.00759854100033408,True,3,0,True,82,85,0
terms_n20_0015_deep,20,deep,208,adaptive_all_depth,2055.9300000000003,1868,2994,2994,1126,6,4.567161833001592,True,7,0,True,192,208,0
terms_n20_0015_deep,20,deep,208,depth2_guard_direct,2055.9300000000003,1868,2994,2994,1126,6,4.142496542001027,True,7,0,True,192,208,0
terms_n20_0015_deep,20,deep,208,depth_policy,2055.9300000000003,1868,2994,2994,1126,6,4.142496542001027,True,7,0,True,192,208,0
terms_n20_0015_deep,20,deep,208,direct_logical_and,2383.2200000000003,2168,3460,3460,1292,6,8.749993867240846e-07,True,1,0,True,208,208,0
terms_n20_0015_deep,20,deep,208,screen_depth1,2138.905,1944,3113,3113,1169,6,0.3890812910030945,True,5,0,True,197,208,0
terms_n20_0015_deep,20,deep,208,screen_depth2,2055.9300000000003,1868,2994,2994,1126,6,4.142496542001027,True,7,0,True,192,208,0
terms_n20_0015_deep,20,deep,208,screen_single,2239.2149999999997,2036,3255,3255,1219,6,0.03558399999747053,True,3,0,True,201,208,0
terms_n20_0016_shallow,20,shallow,53,adaptive_all_depth,431.655,388,639,639,251,3,0.1903148749988759,True,5,0,True,57,53,0
terms_n20_0016_shallow,20,shallow,53,depth2_guard_direct,431.655,388,639,639,251,3,0.13413458300055936,True,5,0,True,57,53,0
terms_n20_0016_shallow,20,shallow,53,depth_policy,431.655,388,639,639,251,3,0.04237054199620616,True,5,0,True,57,53,0
terms_n20_0016_shallow,20,shallow,53,direct_logical_and,455.49499999999995,412,671,671,259,2,6.67001586407423e-07,True,1,0,True,53,53,0
terms_n20_0016_shallow,20,shallow,53,screen_depth1,431.655,388,639,639,251,3,0.04237054199620616,True,5,0,True,57,53,0
terms_n20_0016_shallow,20,shallow,53,screen_depth2,431.655,388,639,639,251,3,0.13413458300055936,True,5,0,True,57,53,0
terms_n20_0016_shallow,20,shallow,53,screen_single,440.22499999999997,396,649,649,253,3,0.013809750002110377,True,3,0,True,55,53,0
terms_n20_0017_mixed,20,mixed,133,adaptive_all_depth,1092.6399999999999,988,1608,1608,620,5,2.599316125997575,True,7,0,True,126,133,0
terms_n20_0017_mixed,20,mixed,133,depth2_guard_direct,1092.6399999999999,988,1608,1608,620,5,2.386876416996529,True,7,0,True,126,133,0
terms_n20_0017_mixed,20,mixed,133,depth_policy,1092.6399999999999,988,1608,1608,620,5,2.386876416996529,True,7,0,True,126,133,0
terms_n20_0017_mixed,20,mixed,133,direct_logical_and,1269.445,1152,1861,1861,709,4,9.580035111866891e-07,True,1,0,True,133,133,0
terms_n20_0017_mixed,20,mixed,133,screen_depth1,1134.14,1028,1668,1668,640,4,0.20025529200211167,True,5,0,True,126,133,0
terms_n20_0017_mixed,20,mixed,133,screen_depth2,1092.6399999999999,988,1608,1608,620,5,2.386876416996529,True,7,0,True,126,133,0
terms_n20_0017_mixed,20,mixed,133,screen_single,1195.17,1084,1754,1754,670,4,0.012184416998934466,True,3,0,True,128,133,0
terms_n20_0018_deep,20,deep,204,adaptive_all_depth,2175.185,1976,3153,3153,1177,7,4.597392083000159,True,7,0,True,189,204,0
terms_n20_0018_deep,20,deep,204,depth2_guard_direct,2175.185,1976,3153,3153,1177,7,4.176407500002824,True,7,0,True,189,204,0
terms_n20_0018_deep,20,deep,204,depth_policy,2175.185,1976,3153,3153,1177,7,4.176407500002824,True,7,0,True,189,204,0
terms_n20_0018_deep,20,deep,204,direct_logical_and,2493.71,2268,3606,3606,1338,7,7.499984349124134e-07,True,1,0,True,204,204,0
terms_n20_0018_deep,20,deep,204,screen_depth1,2253.68,2048,3264,3264,1216,7,0.40116729099827353,True,5,0,True,192,204,0
terms_n20_0018_deep,20,deep,204,screen_depth2,2175.185,1976,3153,3153,1177,7,4.176407500002824,True,7,0,True,189,204,0
terms_n20_0018_deep,20,deep,204,screen_single,2367.105,2152,3425,3425,1273,7,0.019817291999061126,True,3,0,True,197,204,0
terms_n20_0019_shallow,20,shallow,48,adaptive_all_depth,276.665,244,417,417,173,4,0.6052644580049673,True,7,0,True,51,48,0
terms_n20_0019_shallow,20,shallow,48,depth2_guard_direct,276.665,244,417,417,173,4,0.5301417500013486,True,7,0,True,51,48,0
terms_n20_0019_shallow,20,shallow,48,depth_policy,289.65,256,434,434,178,4,0.07104708300175844,True,5,0,True,50,48,0
terms_n20_0019_shallow,20,shallow,48,direct_logical_and,339.72,304,504,504,200,3,6.249974831007421e-07,True,1,0,True,48,48,0
terms_n20_0019_shallow,20,shallow,48,screen_depth1,289.65,256,434,434,178,4,0.07104708300175844,True,5,0,True,50,48,0
terms_n20_0019_shallow,20,shallow,48,screen_depth2,276.665,244,417,417,173,4,0.5301417500013486,True,7,0,True,51,48,0
terms_n20_0019_shallow,20,shallow,48,screen_single,311.335,276,463,463,187,4,0.004075625001860317,True,3,0,True,49,48,0
terms_n20_0020_mixed,20,mixed,71,adaptive_all_depth,693.2800000000001,624,1008,1008,384,5,0.4185597500036238,True,7,0,True,72,71,0
terms_n20_0020_mixed,20,mixed,71,depth2_guard_direct,693.2800000000001,624,1008,1008,384,5,0.359218375000637,True,7,0,True,72,71,0
terms_n20_0020_mixed,20,mixed,71,depth_policy,693.2800000000001,624,1008,1008,384,5,0.359218375000637,True,7,0,True,72,71,0
terms_n20_0020_mixed,20,mixed,71,direct_logical_and,826.065,748,1193,1193,445,4,1.0000003385357559e-06,True,1,0,True,71,71,0
terms_n20_0020_mixed,20,mixed,71,screen_depth1,697.4350000000001,628,1011,1011,383,5,0.05294666600093478,True,5,0,True,69,71,0
terms_n20_0020_mixed,20,mixed,71,screen_depth2,693.2800000000001,624,1008,1008,384,5,0.359218375000637,True,7,0,True,72,71,0
terms_n20_0020_mixed,20,mixed,71,screen_single,710.355,640,1027,1027,387,5,0.006394709002051968,True,3,0,True,67,71,0
terms_n20_0021_deep,20,deep,137,adaptive_all_depth,1357.9,1228,1972,1972,744,7,2.878733583005669,True,7,0,True,130,137,0
terms_n20_0021_deep,20,deep,137,depth2_guard_direct,1357.9,1228,1972,1972,744,7,2.6020411660065292,True,7,0,True,130,137,0
terms_n20_0021_deep,20,deep,137,depth_policy,1357.9,1228,1972,1972,744,7,2.6020411660065292,True,7,0,True,130,137,0
terms_n20_0021_deep,20,deep,137,direct_logical_and,1608.655,1460,2327,2327,867,6,8.330025593750179e-07,True,1,0,True,137,137,0
terms_n20_0021_deep,20,deep,137,screen_depth1,1412.45,1280,2050,2050,770,6,0.24975049999920884,True,5,0,True,130,137,0
terms_n20_0021_deep,20,deep,137,screen_depth2,1357.9,1228,1972,1972,744,7,2.6020411660065292,True,7,0,True,130,137,0
terms_n20_0021_deep,20,deep,137,screen_single,1482.245,1344,2149,2149,805,6,0.02694191699993098,True,3,0,True,133,137,0
terms_n20_0022_shallow,20,shallow,80,adaptive_all_depth,754.895,680,1103,1103,423,5,0.6771003330068197,True,7,0,True,83,80,0
terms_n20_0022_shallow,20,shallow,80,depth2_guard_direct,754.895,680,1103,1103,423,5,0.5467078750007204,True,7,0,True,83,80,0
terms_n20_0022_shallow,20,shallow,80,depth_policy,754.895,680,1103,1103,423,5,0.5467078750007204,True,7,0,True,83,80,0
terms_n20_0022_shallow,20,shallow,80,direct_logical_and,839.6999999999999,760,1220,1220,460,4,7.090056897141039e-07,True,1,0,True,80,80,0
terms_n20_0022_shallow,20,shallow,80,screen_depth1,759.0500000000001,684,1106,1106,422,5,0.11606770800426602,True,5,0,True,80,80,0
terms_n20_0022_shallow,20,shallow,80,screen_depth2,754.895,680,1103,1103,423,5,0.5467078750007204,True,7,0,True,83,80,0
terms_n20_0022_shallow,20,shallow,80,screen_single,789.4350000000001,712,1147,1147,435,5,0.014324750001833308,True,3,0,True,79,80,0
terms_n20_0023_mixed,20,mixed,100,adaptive_all_depth,912.4050000000001,824,1333,1333,509,5,2.0298987080022926,True,7,0,True,97,100,0
terms_n20_0023_mixed,20,mixed,100,depth2_guard_direct,912.4050000000001,824,1333,1333,509,5,1.820233083999483,True,7,0,True,97,100,0
terms_n20_0023_mixed,20,mixed,100,depth_policy,912.4050000000001,824,1333,1333,509,5,1.820233083999483,True,7,0,True,97,100,0
terms_n20_0023_mixed,20,mixed,100,direct_logical_and,1069.1999999999998,968,1552,1552,584,5,7.920025382190943e-07,True,1,0,True,100,100,0
terms_n20_0023_mixed,20,mixed,100,screen_depth1,934.025,844,1361,1361,517,5,0.1983451660053106,True,5,0,True,95,100,0
terms_n20_0023_mixed,20,mixed,100,screen_depth2,912.4050000000001,824,1333,1333,509,5,1.820233083999483,True,7,0,True,97,100,0
terms_n20_0023_mixed,20,mixed,100,screen_single,990.6400000000001,896,1440,1440,544,5,0.011320457997499034,True,3,0,True,96,100,0
terms_n28_0000_mixed,28,mixed,79,adaptive_all_depth,534.98,476,796,796,320,6,1.5452990000048885,True,7,0,True,82,79,0
terms_n28_0000_mixed,28,mixed,79,depth2_guard_direct,534.98,476,796,796,320,6,1.3328289590062923,True,7,0,True,82,79,0
terms_n28_0000_mixed,28,mixed,79,depth_policy,534.98,476,796,796,320,6,1.3328289590062923,True,7,0,True,82,79,0
terms_n28_0000_mixed,28,mixed,79,direct_logical_and,650.2350000000001,584,955,955,371,5,1.5830009942874312e-06,True,1,0,True,79,79,0
terms_n28_0000_mixed,28,mixed,79,screen_depth1,563.3000000000001,504,836,836,332,5,0.19533283299824689,True,5,0,True,80,79,0
terms_n28_0000_mixed,28,mixed,79,screen_depth2,534.98,476,796,796,320,6,1.3328289590062923,True,7,0,True,82,79,0
terms_n28_0000_mixed,28,mixed,79,screen_single,593.6850000000001,532,877,877,345,5,0.017137208000349347,True,3,0,True,79,79,0
terms_n28_0001_deep,28,deep,145,adaptive_all_depth,1143.4899999999998,1032,1689,1690,658,6,5.258857000000717,True,7,0,True,142,145,0
terms_n28_0001_deep,28,deep,145,depth2_guard_direct,1143.4899999999998,1032,1689,1690,658,6,4.751014458001009,True,7,0,True,142,145,0
terms_n28_0001_deep,28,deep,145,depth_policy,1143.4899999999998,1032,1689,1690,658,6,4.751014458001009,True,7,0,True,142,145,0
terms_n28_0001_deep,28,deep,145,direct_logical_and,1361.185,1232,1992,1993,761,6,8.330025593750179e-07,True,1,0,True,145,145,0
terms_n28_0001_deep,28,deep,145,screen_depth1,1182.575,1068,1742,1743,675,6,0.4706085420039017,True,5,0,True,141,145,0
terms_n28_0001_deep,28,deep,145,screen_depth2,1143.4899999999998,1032,1689,1690,658,6,4.751014458001009,True,7,0,True,142,145,0
terms_n28_0001_deep,28,deep,145,screen_single,1234.7749999999999,1116,1814,1815,699,6,0.03723399999580579,True,3,0,True,141,145,0
terms_n28_0002_shallow,28,shallow,30,adaptive_all_depth,245.16000000000003,220,359,360,140,2,0.013857041994924657,True,1,0,True,30,30,0
terms_n28_0002_shallow,28,shallow,30,depth2_guard_direct,245.16000000000003,220,359,360,140,2,0.004620957995939534,True,1,0,True,30,30,0
