losses,mean_baseline,mean_relative_pct,mean_target,metric,pairs,ties,wins
0,20786.0,-4.624218757305074,20138.0,T,6,1,5
0,32492.5,-4.105968705980391,31480.5,CNOT,6,1,5
0,32492.5,-4.105968705980391,31480.5,depth,6,1,5
2,2.5,7.5,2.8333333333333335,peak_ancilla,6,4,0
0,22695.1525,-4.524559328512504,21988.51916666667,score,6,1,5
6,21.385390837987263,182.01244229199926,60.51231241226196,time_s,6,0,0
