name,n,method,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,score_lower_bound,score_rz1,score_rz1.5,score_rz2,score_rz4,score_rz10,score_synth_tperrz30,score_synth_tperrz60,score_synth_tperrz100,time_s,anf_terms,parity_gadgets,rz_total,rz_clifford,rz_t_like,rz_non_clifford,rz_max_denominator,phase_ops,ct_supported,verified_up_to_global_phase,correct,skipped,error,truth_table_hex,candidate_affine_forms,candidate_polarities,candidate_transforms,global_phase_pi,global_phase_pi_den,global_phase_pi_num,polarity,polarity_hex,polarity_weight,rank_metric,shifted_constant_term,transform_index,transform_nonidentity,transform_rows_hex,transform_weight
truth_n4_41,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06908106803894043,6,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,28DF,2048,16,128,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_41,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06908106803894043,6,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,28DF,2048,16,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_42,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06977534294128418,11,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,B2B9,2048,16,128,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_42,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06977534294128418,11,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,B2B9,2048,16,128,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_42,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06977534294128418,11,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,B2B9,2048,16,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_43,4,phase_parity_affine_fprm_opt_score,7,22,31,31,0,0,4,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,0.05166363716125488,4,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,6C30,2048,16,128,0/1,1,0,0,0x0,0,score,0,19,1,0xf;0x8;0xc;0xe,10
truth_n4_43,4,phase_parity_affine_fprm_opt_rz1,7,22,31,31,0,0,4,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,0.05166363716125488,4,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,6C30,2048,16,128,0/1,1,0,0,0x0,0,score_rz1,0,19,1,0xf;0x8;0xc;0xe,10
truth_n4_43,4,phase_parity_affine_fprm_opt_tperrz30,7,22,31,31,0,0,4,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,0.05166363716125488,4,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,6C30,2048,16,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,19,1,0xf;0x8;0xc;0xe,10
truth_n4_44,4,phase_parity_affine_fprm_opt_score,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0523842970530192,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,571A,2048,16,128,0/1,1,0,0,0x0,0,score,0,3,1,0x5;0x6;0x4;0xc,7
truth_n4_44,4,phase_parity_affine_fprm_opt_rz1,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0523842970530192,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,571A,2048,16,128,0/1,1,0,0,0x0,0,score_rz1,0,3,1,0x5;0x6;0x4;0xc,7
truth_n4_44,4,phase_parity_affine_fprm_opt_tperrz30,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0523842970530192,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,571A,2048,16,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,3,1,0x5;0x6;0x4;0xc,7
truth_n4_45,4,phase_parity_affine_fprm_opt_score,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.04900495211283366,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,4722,2048,16,128,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_45,4,phase_parity_affine_fprm_opt_rz1,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.04900495211283366,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,4722,2048,16,128,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_45,4,phase_parity_affine_fprm_opt_tperrz30,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.04900495211283366,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,4722,2048,16,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_46,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06988970438639323,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,27CD,2048,16,128,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_46,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06988970438639323,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,27CD,2048,16,128,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_46,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06988970438639323,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,27CD,2048,16,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_47,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.07053764661153157,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,371E,2048,16,128,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_47,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.07053764661153157,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,371E,2048,16,128,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_47,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.07053764661153157,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,371E,2048,16,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_48,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0695343812306722,13,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,F50B,2048,16,128,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_48,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0695343812306722,13,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,F50B,2048,16,128,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_48,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0695343812306722,13,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,F50B,2048,16,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_49,4,phase_parity_affine_fprm_opt_score,7,18,26,26,0,0,4,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,0.04870231946309408,6,8,8,1,7,0,4,7,1,True,phase oracle verified up to global phase,,,C374,2048,16,128,0/1,1,0,0,0x0,0,score,0,6,1,0x1;0x2;0x5;0x8,5
truth_n4_49,4,phase_parity_affine_fprm_opt_rz1,7,18,26,26,0,0,4,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,0.04870231946309408,6,8,8,1,7,0,4,7,1,True,phase oracle verified up to global phase,,,C374,2048,16,128,0/1,1,0,0,0x0,0,score_rz1,0,6,1,0x1;0x2;0x5;0x8,5
truth_n4_49,4,phase_parity_affine_fprm_opt_tperrz30,7,18,26,26,0,0,4,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,0.04870231946309408,6,8,8,1,7,0,4,7,1,True,phase oracle verified up to global phase,,,C374,2048,16,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,6,1,0x1;0x2;0x5;0x8,5
truth_n4_5,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06991004943847656,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,3EB1,2048,16,128,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_5,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06991004943847656,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,3EB1,2048,16,128,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_5,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06991004943847656,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,3EB1,2048,16,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_50,4,phase_parity_affine_fprm_opt_score,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.05198566118876139,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,562B,2048,16,128,1/1,1,1,0,0x0,0,score,1,9,1,0x1;0x2;0x6;0x8,5
truth_n4_50,4,phase_parity_affine_fprm_opt_rz1,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.05198566118876139,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,562B,2048,16,128,1/1,1,1,0,0x0,0,score_rz1,1,9,1,0x1;0x2;0x6;0x8,5
truth_n4_50,4,phase_parity_affine_fprm_opt_tperrz30,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.05198566118876139,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,562B,2048,16,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,9,1,0x1;0x2;0x6;0x8,5
truth_n4_51,4,phase_parity_affine_fprm_opt_score,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.05202293395996094,4,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,1A2A,2048,16,128,0/1,1,0,0,0x0,0,score,0,7,1,0x1;0x2;0x4;0x9,5
truth_n4_51,4,phase_parity_affine_fprm_opt_rz1,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.05202293395996094,4,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,1A2A,2048,16,128,0/1,1,0,0,0x0,0,score_rz1,0,7,1,0x1;0x2;0x4;0x9,5
truth_n4_51,4,phase_parity_affine_fprm_opt_tperrz30,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.05202293395996094,4,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,1A2A,2048,16,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,7,1,0x1;0x2;0x4;0x9,5
truth_n4_52,4,phase_parity_affine_fprm_opt_score,7,16,25,25,0,0,4,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,0.04951969782511393,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,17BE,2048,16,128,0/1,1,0,0,0x0,0,score,0,9,1,0x1;0x2;0x6;0x8,5
truth_n4_52,4,phase_parity_affine_fprm_opt_rz1,7,16,25,25,0,0,4,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,0.04951969782511393,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,17BE,2048,16,128,0/1,1,0,0,0x0,0,score_rz1,0,9,1,0x1;0x2;0x6;0x8,5
truth_n4_52,4,phase_parity_affine_fprm_opt_tperrz30,7,16,25,25,0,0,4,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,0.04951969782511393,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,17BE,2048,16,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,9,1,0x1;0x2;0x6;0x8,5
truth_n4_53,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06979036331176758,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,6142,2048,16,128,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_53,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06979036331176758,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,6142,2048,16,128,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_53,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06979036331176758,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,6142,2048,16,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_54,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06901510556538899,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,18C2,2048,16,128,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_54,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06901510556538899,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,18C2,2048,16,128,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_54,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.06901510556538899,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,18C2,2048,16,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_55,4,phase_parity_affine_fprm_opt_score,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.052682956059773765,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,5BE6,2048,16,128,0/1,1,0,0,0x0,0,score,0,2,1,0x3;0x2;0x6;0xa,7
truth_n4_55,4,phase_parity_affine_fprm_opt_rz1,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.052682956059773765,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,5BE6,2048,16,128,0/1,1,0,0,0x0,0,score_rz1,0,2,1,0x3;0x2;0x6;0xa,7
truth_n4_55,4,phase_parity_affine_fprm_opt_tperrz30,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.052682956059773765,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,5BE6,2048,16,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,2,1,0x3;0x2;0x6;0xa,7
truth_n4_56,4,phase_parity_affine_fprm_opt_score,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.049758354822794594,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,D8F5,2048,16,128,1/1,1,1,1,0x1,1,score,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_56,4,phase_parity_affine_fprm_opt_rz1,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.049758354822794594,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,D8F5,2048,16,128,1/1,1,1,1,0x1,1,score_rz1,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_56,4,phase_parity_affine_fprm_opt_tperrz30,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.049758354822794594,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,D8F5,2048,16,128,1/1,1,1,1,0x1,1,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_57,4,phase_parity_affine_fprm_opt_score,7,12,21,21,0,0,4,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,0.050040245056152344,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,580D,2048,16,128,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_57,4,phase_parity_affine_fprm_opt_rz1,7,12,21,21,0,0,4,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,0.050040245056152344,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,580D,2048,16,128,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_57,4,phase_parity_affine_fprm_opt_tperrz30,7,12,21,21,0,0,4,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,0.050040245056152344,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,580D,2048,16,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_58,4,phase_parity_affine_fprm_opt_score,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.05192065238952637,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,9A8D,2048,16,128,1/1,1,1,0,0x0,0,score,1,17,1,0x2;0x3;0x5;0xe,8
truth_n4_58,4,phase_parity_affine_fprm_opt_rz1,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.05192065238952637,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,9A8D,2048,16,128,1/1,1,1,0,0x0,0,score_rz1,1,17,1,0x2;0x3;0x5;0xe,8
truth_n4_58,4,phase_parity_affine_fprm_opt_tperrz30,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.05192065238952637,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,9A8D,2048,16,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,17,1,0x2;0x3;0x5;0xe,8
truth_n4_59,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0697630246480306,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,43B7,2048,16,128,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_59,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0697630246480306,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,43B7,2048,16,128,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_59,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0697630246480306,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,43B7,2048,16,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_6,4,phase_parity_affine_fprm_opt_score,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.05157637596130371,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,3924,2048,16,128,0/1,1,0,0,0x0,0,score,0,6,1,0x1;0x2;0x5;0x8,5
truth_n4_6,4,phase_parity_affine_fprm_opt_rz1,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.05157637596130371,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,3924,2048,16,128,0/1,1,0,0,0x0,0,score_rz1,0,6,1,0x1;0x2;0x5;0x8,5
truth_n4_6,4,phase_parity_affine_fprm_opt_tperrz30,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.05157637596130371,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,3924,2048,16,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,6,1,0x1;0x2;0x5;0x8,5
truth_n4_60,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.07099525133768718,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,CE9F,2048,16,128,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_60,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.07099525133768718,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,CE9F,2048,16,128,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_60,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.07099525133768718,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,CE9F,2048,16,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_61,4,phase_parity_affine_fprm_opt_score,7,18,26,26,0,0,4,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,0.05224029223124186,4,8,8,1,7,0,4,7,1,True,phase oracle verified up to global phase,,,B1F,2048,16,128,1/1,1,1,0,0x0,0,score,1,31,1,0x7;0xa;0x4;0xc,8
truth_n4_61,4,phase_parity_affine_fprm_opt_rz1,7,18,26,26,0,0,4,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,0.05224029223124186,4,8,8,1,7,0,4,7,1,True,phase oracle verified up to global phase,,,B1F,2048,16,128,1/1,1,1,0,0x0,0,score_rz1,1,31,1,0x7;0xa;0x4;0xc,8
truth_n4_61,4,phase_parity_affine_fprm_opt_tperrz30,7,18,26,26,0,0,4,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,0.05224029223124186,4,8,8,1,7,0,4,7,1,True,phase oracle verified up to global phase,,,B1F,2048,16,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,31,1,0x7;0xa;0x4;0xc,8
truth_n4_62,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.07190004984537761,7,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,BACF,2048,16,128,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
