functions,mean_CNOT,mean_T,mean_depth,mean_peak_ancilla,mean_score,mean_time_s,method,variant
177,94.36158192090396,45.87570621468927,98.91525423728814,1.88135593220339,55.36983050847458,0.2862153147573525,and_affine_nmcts,learned_prior
177,83.9322033898305,40.76836158192091,88.70056497175142,1.9717514124293785,49.83050847457627,2.9954418233558955,and_pareto_resource_nmcts,learned_prior
177,93.48587570621469,45.740112994350284,98.48587570621469,1.8926553672316384,55.214463276836156,0.31419557366667494,and_resource_nmcts,learned_prior
177,95.48022598870057,46.4180790960452,100.12994350282486,1.887005649717514,55.992627118644066,0.1453685100469212,and_affine_nmcts,no_prior
177,84.2316384180791,40.994350282485875,89.2090395480226,2.0,50.13564971751412,1.878913549380114,and_pareto_resource_nmcts,no_prior
177,94.35028248587571,46.23728813559322,99.48022598870057,1.9039548022598871,55.788587570621466,0.16760927674460546,and_resource_nmcts,no_prior
