correct,functions,mean_depth,mean_peak_ancilla,mean_score,mean_time_s,method,n,total_CNOT,total_T
6,6,33635.666666666664,1.6666666666666667,23491.15166666667,10.492119550704956,and_direct_anf,20,201814,129100
6,6,33635.666666666664,1.6666666666666667,23491.15166666667,299.99842035770416,and_pareto_resource_nmcts,20,201814,129100
6,6,33635.666666666664,1.6666666666666667,23491.15166666667,299.9995680252711,and_profile_resource_nmcts,20,201814,129100
6,6,33635.666666666664,1.6666666666666667,23491.15166666667,300.00582651297253,and_resource_nmcts,20,201814,129100
6,6,19600.333333333332,1.0,44037.62500000001,10.524197737375895,direct_anf,20,117602,257664
