losses,mean_baseline,mean_relative_pct,mean_target,metric,pairs,ties,wins
0,42944.0,-41.57189333018961,19535.333333333332,T,6,1,5
4,19600.333333333332,25.23210142358886,30542.5,CNOT,6,0,2
4,19600.333333333332,25.23210142358886,30542.5,depth,6,0,2
5,1.0,141.66666666666666,3.0,peak_ancilla,6,1,0
1,44037.62500000001,-38.8565005719386,21331.242499999997,score,6,0,5
6,10.524197737375895,655.5648845300959,79.55398587385814,time_s,6,0,0
