CNOT,T,anf_terms,correct,depth,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex
49,24,7,True,49,1,23,and_resource_no_mcts,4,6,threshold2_n4,2,30.925,,7,0.04108881950378418,FEE8
49,24,7,True,51,1,25,and_affine_nmcts,4,6,threshold2_n4,2,30.975,,7,0.23520588874816895,FEE8
5,0,5,True,5,0,5,direct_anf,5,6,parity_n5,0,0.325,,5,3.886222839355469e-05,96696996
5,0,5,True,5,0,5,and_direct_anf,5,6,parity_n5,0,0.325,,5,4.482269287109375e-05,96696996
5,0,5,True,5,0,5,and_fprm_linear_pair,5,6,parity_n5,0,0.325,,5,0.0003399848937988281,96696996
5,0,5,True,5,0,5,and_fprm_greedy,5,6,parity_n5,0,0.325,,5,0.00027298927307128906,96696996
5,0,5,True,5,0,5,and_fprm_root_beam,5,6,parity_n5,0,0.325,,5,0.0002760887145996094,96696996
5,0,5,True,5,0,5,and_affine_greedy,5,6,parity_n5,0,0.325,,5,0.005909919738769531,96696996
5,0,5,True,5,0,5,and_mcts_factor,5,6,parity_n5,0,0.325,,5,7.82012939453125e-05,96696996
5,0,5,True,5,0,5,and_resource_beam_only,5,6,parity_n5,0,0.325,,5,0.00665593147277832,96696996
5,0,5,True,5,0,5,and_affine_nmcts,5,6,parity_n5,0,0.325,,5,0.0318758487701416,96696996
5,0,5,True,5,0,5,and_resource_heuristic,5,6,parity_n5,0,0.325,,5,0.001756906509399414,96696996
5,0,5,True,5,0,5,and_resource_no_mcts,5,6,parity_n5,0,0.325,,5,0.008295297622680664,96696996
190,280,15,True,190,0,15,direct_anf,5,6,majority_n5,1,292.6,,15,5.2928924560546875e-05,FEE8E880
225,140,15,True,225,0,85,and_direct_anf,5,6,majority_n5,2,157.225,,15,6.794929504394531e-05,FEE8E880
168,88,15,True,170,1,72,and_fprm_root_beam,5,7,majority_n5,2,101.99,,17,0.020161151885986328,FEE8E880
174,84,15,True,174,1,72,and_mcts_factor,5,7,majority_n5,2,98.28999999999999,,15,0.2803220748901367,FEE8E880
171,92,15,True,173,1,73,and_fprm_greedy,5,7,majority_n5,2,106.165,,17,0.0036869049072265625,FEE8E880
68,32,15,True,78,1,44,and_affine_greedy,5,7,majority_n5,2,40.33,,8,0.13748669624328613,FEE8E880
136,72,15,True,138,2,60,and_fprm_linear_pair,5,8,majority_n5,3,86.10999999999999,,17,0.3513679504394531,FEE8E880
70,32,15,True,70,1,34,and_affine_nmcts,5,7,majority_n5,2,40.19,,6,0.1412029266357422,FEE8E880
136,72,15,True,138,2,60,and_resource_beam_only,5,8,majority_n5,3,86.10999999999999,,17,0.05184531211853027,FEE8E880
68,32,15,True,78,1,44,and_resource_heuristic,5,7,majority_n5,2,40.33,,8,0.017905235290527344,FEE8E880
68,32,15,True,78,1,44,and_resource_no_mcts,5,7,majority_n5,2,40.33,,8,0.09820699691772461,FEE8E880
110,160,15,True,110,0,15,direct_anf,5,6,threshold2_n5,1,168.20000000000002,,15,6.413459777832031e-05,FFFEFEE8
165,100,15,True,165,0,65,and_direct_anf,5,6,threshold2_n5,2,113.725,,15,0.00015211105346679688,FFFEFEE8
82,44,15,True,93,1,43,and_fprm_greedy,5,7,threshold2_n5,2,53.105000000000004,,6,0.0038149356842041016,FFFEFEE8
82,44,15,True,93,1,43,and_fprm_root_beam,5,7,threshold2_n5,2,53.105000000000004,,6,0.00662684440612793,FFFEFEE8
82,44,15,True,93,1,43,and_fprm_linear_pair,5,7,threshold2_n5,2,53.105000000000004,,6,0.026802778244018555,FFFEFEE8
78,40,15,True,89,1,43,and_affine_greedy,5,7,threshold2_n5,2,48.885,,6,0.022498130798339844,FFFEFEE8
143,80,15,True,143,1,59,and_mcts_factor,5,7,threshold2_n5,2,92.455,,15,0.008568048477172852,FFFEFEE8
82,44,15,True,93,1,43,and_resource_beam_only,5,7,threshold2_n5,2,53.105000000000004,,6,0.03749370574951172,FFFEFEE8
78,40,15,True,89,1,43,and_resource_heuristic,5,7,threshold2_n5,2,48.885,,6,0.02796792984008789,FFFEFEE8
78,40,15,True,89,1,43,and_resource_no_mcts,5,7,threshold2_n5,2,48.885,,6,0.07549095153808594,FFFEFEE8
78,40,15,True,89,1,43,and_affine_nmcts,5,7,threshold2_n5,2,48.885,,6,1.0461177825927734,FFFEFEE8
6,0,6,True,6,0,6,direct_anf,6,7,parity_n6,0,0.38999999999999996,,6,4.7206878662109375e-05,6996966996696996
6,0,6,True,6,0,6,and_fprm_greedy,6,7,parity_n6,0,0.38999999999999996,,6,0.0003876686096191406,6996966996696996
6,0,6,True,6,0,6,and_direct_anf,6,7,parity_n6,0,0.38999999999999996,,6,0.0001430511474609375,6996966996696996
6,0,6,True,6,0,6,and_fprm_root_beam,6,7,parity_n6,0,0.38999999999999996,,6,0.00037598609924316406,6996966996696996
6,0,6,True,6,0,6,and_affine_greedy,6,7,parity_n6,0,0.38999999999999996,,6,0.0009281635284423828,6996966996696996
6,0,6,True,6,0,6,and_fprm_linear_pair,6,7,parity_n6,0,0.38999999999999996,,6,0.0005950927734375,6996966996696996
6,0,6,True,6,0,6,and_mcts_factor,6,7,parity_n6,0,0.38999999999999996,,6,9.298324584960938e-05,6996966996696996
6,0,6,True,6,0,6,and_affine_nmcts,6,7,parity_n6,0,0.38999999999999996,,6,0.002583742141723633,6996966996696996
6,0,6,True,6,0,6,and_resource_heuristic,6,7,parity_n6,0,0.38999999999999996,,6,0.001257181167602539,6996966996696996
6,0,6,True,6,0,6,and_resource_no_mcts,6,7,parity_n6,0,0.38999999999999996,,6,0.0365300178527832,6996966996696996
6,0,6,True,6,0,6,and_resource_beam_only,6,7,parity_n6,0,0.38999999999999996,,6,0.03523397445678711,6996966996696996
150,360,15,True,150,0,15,direct_anf,6,7,majority_n6,1,370.4,,15,6.723403930664062e-05,FEE8E880E8808000
285,180,15,True,285,0,105,and_direct_anf,6,7,majority_n6,2,200.72500000000002,,15,6.389617919921875e-05,FEE8E880E8808000
225,132,15,True,225,1,87,and_fprm_greedy,6,8,majority_n6,2,149.245,,15,0.011928081512451172,FEE8E880E8808000
223,124,15,True,223,1,87,and_fprm_root_beam,6,8,majority_n6,2,141.135,,15,0.2246692180633545,FEE8E880E8808000
183,104,15,True,183,2,73,and_fprm_linear_pair,6,9,majority_n6,3,120.795,,15,0.4982759952545166,FEE8E880E8808000
225,132,15,True,225,1,87,and_affine_greedy,6,8,majority_n6,2,149.245,,15,0.01986408233642578,FEE8E880E8808000
219,108,15,True,219,1,87,and_affine_nmcts,6,8,majority_n6,2,124.915,,15,0.06536674499511719,FEE8E880E8808000
219,108,15,True,219,1,87,and_mcts_factor,6,8,majority_n6,2,124.915,,15,0.03929281234741211,FEE8E880E8808000
225,132,15,True,225,1,87,and_resource_heuristic,6,8,majority_n6,2,149.245,,15,0.030913591384887695,FEE8E880E8808000
183,104,15,True,183,2,73,and_resource_beam_only,6,9,majority_n6,3,120.795,,15,0.49916791915893555,FEE8E880E8808000
183,104,15,True,183,2,73,and_resource_no_mcts,6,9,majority_n6,3,120.795,,15,0.6465580463409424,FEE8E880E8808000
430,680,35,True,430,0,35,direct_anf,6,7,threshold3_n6,1,706.0000000000001,,35,7.295608520507812e-05,FFFEFEE8FEE8E880
545,340,35,True,545,0,205,and_direct_anf,6,7,threshold3_n6,2,376.02500000000003,,35,0.000408172607421875,FFFEFEE8FEE8E880
225,132,35,True,238,1,100,and_fprm_greedy,6,8,threshold3_n6,2,149.57,,16,0.011803150177001953,FFFEFEE8FEE8E880
223,124,35,True,236,1,100,and_fprm_root_beam,6,8,threshold3_n6,2,141.45999999999998,,16,0.03364300727844238,FFFEFEE8FEE8E880
183,104,35,True,196,2,86,and_fprm_linear_pair,6,9,threshold3_n6,3,121.11999999999999,,16,0.6786959171295166,FFFEFEE8FEE8E880
225,132,35,True,238,1,100,and_affine_greedy,6,8,threshold3_n6,2,149.57,,16,0.02541971206665039,FFFEFEE8FEE8E880
225,132,35,True,238,1,100,and_affine_nmcts,6,8,threshold3_n6,2,149.57,,16,0.30484819412231445,FFFEFEE8FEE8E880
375,192,35,True,375,1,155,and_mcts_factor,6,8,threshold3_n6,2,218.175,,35,0.3500998020172119,FFFEFEE8FEE8E880
225,132,35,True,238,1,100,and_resource_heuristic,6,8,threshold3_n6,2,149.57,,16,0.06463479995727539,FFFEFEE8FEE8E880
81,80,9,True,81,0,9,direct_anf,6,7,mux_2_4,1,86.545,,9,5.793571472167969e-05,FEDCBA9876543210
183,104,35,True,196,2,86,and_resource_beam_only,6,9,threshold3_n6,3,121.11999999999999,,16,0.39528489112854004,FFFEFEE8FEE8E880
183,104,35,True,196,2,86,and_resource_no_mcts,6,9,threshold3_n6,3,121.11999999999999,,16,0.4887230396270752,FFFEFEE8FEE8E880
81,48,9,True,81,0,33,and_direct_anf,6,7,mux_2_4,1,54.785,,9,0.0001430511474609375,FEDCBA9876543210
67,36,9,True,67,1,29,and_fprm_greedy,6,8,mux_2_4,1,41.975,,9,0.0010311603546142578,FEDCBA9876543210
67,36,9,True,67,1,29,and_fprm_root_beam,6,8,mux_2_4,1,41.975,,9,0.0013048648834228516,FEDCBA9876543210
65,32,9,True,71,1,37,and_fprm_linear_pair,6,8,mux_2_4,1,38.035,,11,0.004477977752685547,FEDCBA9876543210
67,36,9,True,67,1,29,and_affine_greedy,6,8,mux_2_4,1,41.975,,9,0.0030469894409179688,FEDCBA9876543210
67,36,9,True,67,1,29,and_mcts_factor,6,8,mux_2_4,1,41.975,,9,0.0012989044189453125,FEDCBA9876543210
67,36,9,True,67,1,29,and_affine_nmcts,6,8,mux_2_4,1,41.975,,9,0.0057489871978759766,FEDCBA9876543210
67,36,9,True,67,1,29,and_resource_heuristic,6,8,mux_2_4,1,41.975,,9,0.004008054733276367,FEDCBA9876543210
65,32,9,True,71,1,37,and_resource_beam_only,6,8,mux_2_4,1,38.035,,11,0.018449068069458008,FEDCBA9876543210
65,32,9,True,71,1,37,and_resource_no_mcts,6,8,mux_2_4,1,38.035,,11,0.024850845336914062,FEDCBA9876543210
34,36,3,True,34,0,3,direct_anf,4,5,adder_carry_w2,1,39.9,,3,3.814697265625e-05,EC80
31,16,3,True,31,1,13,and_fprm_root_beam,4,6,adder_carry_w2,1,19.834999999999997,,3,0.0007538795471191406,EC80
31,16,3,True,31,1,13,and_fprm_greedy,4,6,adder_carry_w2,1,19.834999999999997,,3,0.0008220672607421875,EC80
33,20,3,True,33,0,13,and_direct_anf,4,5,adder_carry_w2,1,23.945,,3,4.100799560546875e-05,EC80
25,12,3,True,30,1,18,and_fprm_linear_pair,4,6,adder_carry_w2,2,17.63,,6,0.0018286705017089844,EC80
31,16,3,True,31,1,13,and_affine_greedy,4,6,adder_carry_w2,1,19.834999999999997,,3,0.010894775390625,EC80
31,16,3,True,31,1,13,and_mcts_factor,4,6,adder_carry_w2,1,19.834999999999997,,3,0.0003190040588378906,EC80
31,16,3,True,31,1,13,and_affine_nmcts,4,6,adder_carry_w2,1,19.834999999999997,,3,0.03719782829284668,EC80
31,16,3,True,31,1,13,and_resource_heuristic,4,6,adder_carry_w2,1,19.834999999999997,,3,0.005327701568603516,EC80
25,12,3,True,30,1,18,and_resource_beam_only,4,6,adder_carry_w2,2,17.63,,6,0.003114938735961914,EC80
25,12,3,True,30,1,18,and_resource_no_mcts,4,6,adder_carry_w2,2,17.63,,6,0.011102914810180664,EC80
74,132,7,True,74,0,7,direct_anf,6,7,adder_carry_w3,1,138.14000000000001,,7,5.221366882324219e-05,FEFCF8F0E0C08000
109,68,7,True,109,0,41,and_direct_anf,6,7,adder_carry_w3,2,78.405,,7,0.00012803077697753906,FEFCF8F0E0C08000
93,52,7,True,93,1,37,and_fprm_greedy,6,8,adder_carry_w3,2,61.485,,7,0.004032135009765625,FEFCF8F0E0C08000
97,48,7,True,97,1,39,and_fprm_root_beam,6,8,adder_carry_w3,2,57.725,,7,0.004802227020263672,FEFCF8F0E0C08000
60,32,7,True,60,2,26,and_fprm_linear_pair,6,9,adder_carry_w3,3,41.559999999999995,,7,0.025908946990966797,FEFCF8F0E0C08000
93,52,7,True,93,1,37,and_affine_greedy,6,8,adder_carry_w3,2,61.485,,7,0.008627176284790039,FEFCF8F0E0C08000
97,48,7,True,97,1,39,and_mcts_factor,6,8,adder_carry_w3,2,57.725,,7,0.004914760589599609,FEFCF8F0E0C08000
97,48,7,True,97,1,39,and_affine_nmcts,6,8,adder_carry_w3,2,57.725,,7,0.05099296569824219,FEFCF8F0E0C08000
93,52,7,True,93,1,37,and_resource_heuristic,6,8,adder_carry_w3,2,61.485,,7,0.012135028839111328,FEFCF8F0E0C08000
60,32,7,True,60,2,26,and_resource_beam_only,6,9,adder_carry_w3,3,41.559999999999995,,7,0.04436898231506348,FEFCF8F0E0C08000
60,32,7,True,60,2,26,and_resource_no_mcts,6,9,adder_carry_w3,3,41.559999999999995,,7,0.07382488250732422,FEFCF8F0E0C08000
12,8,2,True,12,0,2,direct_anf,4,5,mul_w2_bit1,0,8.68,,2,3.790855407714844e-05,6AC0
14,8,2,True,14,0,6,and_direct_anf,4,5,mul_w2_bit1,0,8.830000000000002,,2,3.790855407714844e-05,6AC0
14,8,2,True,14,0,6,and_fprm_greedy,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.0002701282501220703,6AC0
14,8,2,True,14,0,6,and_fprm_root_beam,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.00040984153747558594,6AC0
14,8,2,True,14,0,6,and_fprm_linear_pair,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.00045108795166015625,6AC0
14,8,2,True,14,0,6,and_affine_greedy,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.0015239715576171875,6AC0
14,8,2,True,14,0,6,and_affine_nmcts,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.004725933074951172,6AC0
14,8,2,True,14,0,6,and_mcts_factor,4,5,mul_w2_bit1,0,8.830000000000002,,2,8.392333984375e-05,6AC0
14,8,2,True,14,0,6,and_resource_beam_only,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.001252889633178711,6AC0
14,8,2,True,14,0,6,and_resource_heuristic,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.0017809867858886719,6AC0
14,8,2,True,14,0,6,and_resource_no_mcts,4,5,mul_w2_bit1,0,8.830000000000002,,2,0.0029959678649902344,6AC0
28,36,4,True,28,0,4,direct_anf,6,7,mul_w3_bit2,1,39.58,,4,4.887580871582031e-05,1E665AAAB4CCF000
38,20,4,True,38,1,16,and_fprm_greedy,6,8,mul_w3_bit2,2,26.25,,4,0.00138092041015625,1E665AAAB4CCF000
38,20,4,True,38,1,16,and_fprm_root_beam,6,8,mul_w3_bit2,2,26.25,,4,0.0013720989227294922,1E665AAAB4CCF000
40,24,4,True,40,0,16,and_direct_anf,6,7,mul_w3_bit2,2,30.360000000000003,,4,5.4836273193359375e-05,1E665AAAB4CCF000
38,20,4,True,38,1,16,and_fprm_linear_pair,6,8,mul_w3_bit2,2,26.25,,4,0.0028159618377685547,1E665AAAB4CCF000
38,20,4,True,38,1,16,and_mcts_factor,6,8,mul_w3_bit2,2,26.25,,4,0.0004448890686035156,1E665AAAB4CCF000
38,20,4,True,38,1,16,and_affine_greedy,6,8,mul_w3_bit2,2,26.25,,4,0.004257917404174805,1E665AAAB4CCF000
38,20,4,True,38,1,16,and_affine_nmcts,6,8,mul_w3_bit2,2,26.25,,4,0.006150245666503906,1E665AAAB4CCF000
38,20,4,True,38,1,16,and_resource_heuristic,6,8,mul_w3_bit2,2,26.25,,4,0.005169868469238281,1E665AAAB4CCF000
38,20,4,True,38,1,16,and_resource_beam_only,6,8,mul_w3_bit2,2,26.25,,4,0.044348716735839844,1E665AAAB4CCF000
38,20,4,True,38,1,16,and_resource_no_mcts,6,8,mul_w3_bit2,2,26.25,,4,0.08013272285461426,1E665AAAB4CCF000
54,48,9,True,55,0,9,direct_anf,4,5,truth_n4_0,1,53.075,,9,4.601478576660156e-05,A3B1
56,32,9,True,57,0,25,and_direct_anf,4,5,truth_n4_0,1,37.345,,9,0.00014209747314453125,A3B1
39,20,9,True,41,1,19,and_fprm_root_beam,4,6,truth_n4_0,1,24.365,,5,0.0008780956268310547,A3B1
39,20,9,True,41,1,19,and_fprm_greedy,4,6,truth_n4_0,1,24.365,,5,0.0008120536804199219,A3B1
31,16,9,True,33,0,17,and_affine_greedy,4,5,truth_n4_0,1,19.905,,5,0.004561901092529297,A3B1
32,16,9,True,39,1,23,and_fprm_linear_pair,4,6,truth_n4_0,2,22.095000000000002,,7,0.0015912055969238281,A3B1
52,24,9,True,53,1,25,and_mcts_factor,4,6,truth_n4_0,1,29.125,,9,0.0009937286376953125,A3B1
31,16,9,True,33,0,17,and_affine_nmcts,4,5,truth_n4_0,1,19.905,,5,0.033946990966796875,A3B1
31,16,9,True,33,0,17,and_resource_heuristic,4,5,truth_n4_0,1,19.905,,5,0.0052471160888671875,A3B1
32,16,9,True,39,1,23,and_resource_beam_only,4,6,truth_n4_0,2,22.095000000000002,,7,0.0033037662506103516,A3B1
40,40,4,True,40,0,4,direct_anf,4,5,truth_n4_1,1,44.24,,4,4.506111145019531e-05,1C80
31,16,9,True,33,0,17,and_resource_no_mcts,4,5,truth_n4_0,1,19.905,,5,0.009163618087768555,A3B1
40,24,4,True,40,0,16,and_direct_anf,4,5,truth_n4_1,1,28.360000000000003,,4,3.886222839355469e-05,1C80
38,20,4,True,38,1,16,and_fprm_greedy,4,6,truth_n4_1,1,24.25,,4,0.0007200241088867188,1C80
38,20,4,True,38,1,16,and_fprm_root_beam,4,6,truth_n4_1,1,24.25,,4,0.0007870197296142578,1C80
37,16,4,True,39,1,21,and_fprm_linear_pair,4,6,truth_n4_1,1,20.275000000000002,,7,0.0018811225891113281,1C80
38,20,4,True,38,1,16,and_affine_greedy,4,6,truth_n4_1,1,24.25,,4,0.004696846008300781,1C80
38,20,4,True,38,1,16,and_resource_heuristic,4,6,truth_n4_1,1,24.25,,4,0.005085945129394531,1C80
38,20,4,True,38,1,16,and_mcts_factor,4,6,truth_n4_1,1,24.25,,4,0.00037217140197753906,1C80
37,16,4,True,39,1,21,and_resource_beam_only,4,6,truth_n4_1,1,20.275000000000002,,7,0.0029239654541015625,1C80
38,20,4,True,38,1,16,and_affine_nmcts,4,6,truth_n4_1,1,24.25,,4,0.03542304039001465,1C80
37,16,4,True,39,1,21,and_resource_no_mcts,4,6,truth_n4_1,1,20.275000000000002,,7,0.008721113204956055,1C80
76,80,12,True,77,0,12,direct_anf,4,5,truth_n4_2,1,86.31500000000001,,12,5.507469177246094e-05,667
89,52,12,True,90,0,38,and_direct_anf,4,5,truth_n4_2,2,61.290000000000006,,12,5.698204040527344e-05,667
49,24,12,True,54,1,28,and_affine_greedy,4,6,truth_n4_2,2,31.05,,8,0.0263369083404541,667
52,28,12,True,56,1,26,and_fprm_root_beam,4,6,truth_n4_2,2,35.18,,6,0.0017247200012207031,667
42,20,12,True,46,1,24,and_fprm_linear_pair,4,6,truth_n4_2,2,26.61,,6,0.005248069763183594,667
52,28,12,True,56,1,26,and_fprm_greedy,4,6,truth_n4_2,2,35.18,,6,0.0023298263549804688,667
75,40,12,True,76,1,34,and_mcts_factor,4,6,truth_n4_2,2,48.480000000000004,,12,0.0018699169158935547,667
49,24,12,True,54,1,28,and_resource_heuristic,4,6,truth_n4_2,2,31.05,,8,0.008484125137329102,667
42,20,12,True,46,1,24,and_resource_beam_only,4,6,truth_n4_2,2,26.61,,6,0.007200956344604492,667
42,20,12,True,46,1,24,and_resource_no_mcts,4,6,truth_n4_2,2,26.61,,6,0.10148477554321289,667
49,24,12,True,54,1,28,and_affine_nmcts,4,6,truth_n4_2,2,31.05,,8,0.0856480598449707,667
74,84,11,True,74,0,11,direct_anf,4,5,truth_n4_3,1,90.17999999999999,,11,5.1975250244140625e-05,BDD6
63,32,11,True,69,1,35,and_fprm_greedy,4,6,truth_n4_3,2,39.905,,11,0.0014219284057617188,BDD6
83,48,11,True,83,0,35,and_direct_anf,4,5,truth_n4_3,2,56.915,,11,5.626678466796875e-05,BDD6
63,32,11,True,69,1,35,and_fprm_root_beam,4,6,truth_n4_3,2,39.905,,11,0.002079010009765625,BDD6
