baseline_CNOT,baseline_T,baseline_depth,baseline_peak_ancilla,baseline_score,baseline_time_s,name,relative_CNOT_pct,relative_T_pct,relative_depth_pct,relative_peak_ancilla_pct,relative_score_pct,relative_time_s_pct,target_CNOT,target_T,target_depth,target_peak_ancilla,target_score,target_time_s
192.0,108.0,192.0,0.0,119.4,10.490347146987915,anf_n20_0,-22.916666666666664,-29.629629629629626,-22.916666666666664,100.0,-27.252931323283086,509.85043876998725,148.0,76.0,148.0,1.0,86.86,63.975428104400635
119441.0,76784.0,119441.0,4.0,83787.82500000001,10.50593113899231,anf_n20_1,-7.610452022337388,-7.616170035424047,-7.610452022337388,50.0,-7.610139062566695,1057.4582057275345,110351.0,70936.0,110351.0,6.0,77411.45499999999,121.60176205635071
11938.0,7504.0,11938.0,2.0,8208.93,10.493130922317505,anf_n20_2,-10.043558384989112,-10.127931769722814,-10.043558384989112,100.0,-10.066293658247787,561.7719107700801,10739.0,6744.0,10739.0,4.0,7382.595,69.44059300422668
2592.0,1584.0,2592.0,1.0,1738.6399999999999,10.48384690284729,anf_n20_3,-13.88888888888889,-14.393939393939394,-13.88888888888889,100.0,-14.213408181107068,515.9307053251831,2232.0,1356.0,2232.0,2.0,1491.52,64.57323217391968
67530.0,43052.0,67530.0,3.0,47016.92999999999,10.489910125732422,anf_n20_4,-11.64815637494447,-11.660317755272693,-11.64815637494447,66.66666666666666,-11.649186792927562,803.7593340877941,59664.0,38032.0,59664.0,5.0,41539.84,94.80354189872742
121.0,68.0,121.0,0.0,75.185,10.489551067352295,anf_n20_5,0.0,0.0,0.0,0.0,0.0,499.9242255599019,121.0,68.0,121.0,0.0,75.185,62.92935800552368
