CNOT,T,anf_terms,correct,depth,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex
26,12,13,True,35,1,21,and_pareto_resource_nmcts,4,6,truth_n4_48,2,17.775,,5,0.4071948528289795,F50B
24,12,7,True,28,0,16,and_pareto_resource_nmcts,4,5,truth_n4_56,1,15.540000000000001,,4,0.11098599433898926,D8F5
22,12,8,True,26,0,14,and_pareto_resource_nmcts,4,5,truth_n4_57,1,15.410000000000002,,4,0.1036689281463623,580D
39,20,8,True,44,1,22,and_affine_nmcts,4,6,truth_n4_59,2,26.439999999999998,,6,0.05675220489501953,43B7
34,16,9,True,39,1,21,and_affine_nmcts,4,6,truth_n4_60,2,22.155,,5,0.043344736099243164,CE9F
39,20,8,True,44,1,22,and_resource_nmcts,4,6,truth_n4_59,2,26.439999999999998,,6,0.05991029739379883,43B7
34,16,9,True,39,1,21,and_resource_nmcts,4,6,truth_n4_60,2,22.155,,5,0.04674100875854492,CE9F
32,12,8,True,33,1,19,and_affine_nmcts,4,6,truth_n4_61,1,15.964999999999998,,5,0.026548147201538086,B1F
29,12,8,True,31,0,19,and_pareto_resource_nmcts,4,5,truth_n4_55,1,15.815,,5,0.2137768268585205,5BE6
32,12,8,True,33,1,19,and_resource_nmcts,4,6,truth_n4_61,1,15.964999999999998,,5,0.028734922409057617,B1F
32,16,7,True,35,1,17,and_affine_nmcts,4,6,truth_n4_62,2,21.975,,5,0.04777717590332031,BACF
32,16,7,True,35,1,17,and_resource_nmcts,4,6,truth_n4_62,2,21.975,,5,0.050112009048461914,BACF
171,92,15,True,171,2,71,and_pareto_resource_nmcts,6,9,majority_n6,3,108.115,,15,3.5995051860809326,FEE8E880E8808000
45,20,10,True,51,1,29,and_pareto_resource_nmcts,4,6,truth_n4_53,2,26.855,,5,0.4037001132965088,6142
39,16,8,True,46,1,28,and_affine_nmcts,4,6,truth_n4_63,2,22.53,,6,0.05114412307739258,759C
40,16,9,True,45,1,25,and_pareto_resource_nmcts,4,6,truth_n4_58,1,20.525000000000002,,7,0.24457502365112305,9A8D
39,16,8,True,46,1,28,and_resource_nmcts,4,6,truth_n4_63,2,22.53,,6,0.05359172821044922,759C
43,20,8,True,45,1,23,and_pareto_resource_nmcts,4,6,truth_n4_54,2,26.625,,7,0.41890931129455566,18C2
32,12,8,True,33,1,19,and_pareto_resource_nmcts,4,6,truth_n4_61,1,15.964999999999998,,5,0.25737905502319336,B1F
34,16,9,True,39,1,21,and_pareto_resource_nmcts,4,6,truth_n4_60,2,22.155,,5,0.33769893646240234,CE9F
87,40,15,True,90,1,46,and_affine_nmcts,5,7,truth_n5_0,2,49.29,,12,0.19949793815612793,89463E85
87,40,15,True,90,1,46,and_resource_nmcts,5,7,truth_n5_0,2,49.29,,12,0.20167803764343262,89463E85
39,20,8,True,44,1,22,and_pareto_resource_nmcts,4,6,truth_n4_59,2,26.439999999999998,,6,0.4139268398284912,43B7
32,16,7,True,35,1,17,and_pareto_resource_nmcts,4,6,truth_n4_62,2,21.975,,5,0.363757848739624,BACF
93,40,12,True,93,1,45,and_affine_nmcts,5,7,truth_n5_1,2,49.565000000000005,,10,0.2680549621582031,1FF49B78
39,16,8,True,46,1,28,and_pareto_resource_nmcts,4,6,truth_n4_63,2,22.53,,6,0.3957397937774658,759C
93,40,12,True,93,1,45,and_resource_nmcts,5,7,truth_n5_1,2,49.565000000000005,,10,0.28259706497192383,1FF49B78
121,60,17,True,128,1,62,and_affine_nmcts,5,7,truth_n5_2,2,71.38000000000001,,13,0.32358288764953613,F91E1D4C
121,60,17,True,128,1,62,and_resource_nmcts,5,7,truth_n5_2,2,71.38000000000001,,13,0.35053181648254395,F91E1D4C
110,52,19,True,111,1,51,and_affine_nmcts,5,7,truth_n5_3,2,62.574999999999996,,16,0.30184197425842285,EC1B8CA1
110,52,19,True,111,1,51,and_resource_nmcts,5,7,truth_n5_3,2,62.574999999999996,,16,0.3066890239715576,EC1B8CA1
106,52,18,True,110,1,52,and_affine_nmcts,5,7,truth_n5_4,2,62.410000000000004,,14,0.36202478408813477,60E7A113
95,44,14,True,95,1,45,and_affine_nmcts,5,7,truth_n5_5,2,53.675,,10,0.2599010467529297,142C3FE8
106,52,18,True,110,1,52,and_resource_nmcts,5,7,truth_n5_4,2,62.410000000000004,,14,0.3894181251525879,60E7A113
95,44,14,True,95,1,45,and_resource_nmcts,5,7,truth_n5_5,2,53.675,,10,0.3018810749053955,142C3FE8
85,36,21,True,96,1,52,and_affine_nmcts,5,7,truth_n5_6,2,45.36,,9,0.2690858840942383,8D5288F1
85,36,21,True,96,1,52,and_resource_nmcts,5,7,truth_n5_6,2,45.36,,9,0.25069713592529297,8D5288F1
171,92,35,True,184,2,84,and_pareto_resource_nmcts,6,9,threshold3_n6,3,108.44000000000001,,16,4.68361496925354,FFFEFEE8FEE8E880
100,48,14,True,109,1,53,and_affine_nmcts,5,7,truth_n5_7,2,58.165,,12,0.2466259002685547,4B0DBB41
72,44,14,True,84,0,40,and_resource_nmcts,5,6,truth_n5_7,3,54.54,,14,0.2544901371002197,4B0DBB41
82,40,15,True,88,1,42,and_pareto_resource_nmcts,5,7,truth_n5_0,2,49.02,,11,1.510594129562378,89463E85
101,48,21,True,111,1,55,and_affine_nmcts,5,7,truth_n5_8,2,58.254999999999995,,12,0.3673269748687744,D453DD32
101,48,21,True,111,1,55,and_resource_nmcts,5,7,truth_n5_8,2,58.254999999999995,,12,0.3854820728302002,D453DD32
67,32,15,True,78,1,44,and_affine_nmcts,5,7,truth_n5_9,2,40.29,,8,0.20111608505249023,A0EE89AE
67,32,15,True,78,1,44,and_resource_nmcts,5,7,truth_n5_9,2,40.29,,8,0.2562680244445801,A0EE89AE
78,40,15,True,85,1,41,and_affine_nmcts,5,7,truth_n5_10,2,48.80499999999999,,11,0.19635605812072754,9E574F7A
93,40,12,True,93,1,45,and_pareto_resource_nmcts,5,7,truth_n5_1,2,49.565000000000005,,10,2.213408946990967,1FF49B78
78,40,15,True,85,1,41,and_resource_nmcts,5,7,truth_n5_10,2,48.80499999999999,,11,0.20567607879638672,9E574F7A
87,44,15,True,91,1,43,and_affine_nmcts,5,7,truth_n5_11,2,53.275,,11,0.22573018074035645,E2ACF72F
85,44,19,True,87,1,41,and_pareto_resource_nmcts,5,7,truth_n5_3,3,55.114999999999995,,12,2.3976829051971436,EC1B8CA1
85,36,21,True,96,1,52,and_pareto_resource_nmcts,5,7,truth_n5_6,2,45.36,,9,1.9268198013305664,8D5288F1
87,44,15,True,91,1,43,and_resource_nmcts,5,7,truth_n5_11,2,53.275,,11,0.2322230339050293,E2ACF72F
106,48,17,True,112,2,58,and_pareto_resource_nmcts,5,8,truth_n5_2,3,60.5,,20,2.736814022064209,F91E1D4C
89,40,14,True,97,2,51,and_pareto_resource_nmcts,5,8,truth_n5_5,3,51.525,,16,2.1773200035095215,142C3FE8
73,32,12,True,75,1,39,and_affine_nmcts,5,7,truth_n5_13,2,40.435,,9,0.14065003395080566,5C941CF0
80,40,14,True,83,1,37,and_pareto_resource_nmcts,5,7,truth_n5_7,2,48.815,,10,1.888066053390503,4B0DBB41
88,44,19,True,95,1,45,and_affine_nmcts,5,7,truth_n5_12,2,53.395,,10,0.2750129699707031,DC98D2C1
88,44,19,True,95,1,45,and_resource_nmcts,5,7,truth_n5_12,2,53.395,,10,0.2868211269378662,DC98D2C1
97,48,18,True,103,1,51,and_pareto_resource_nmcts,5,7,truth_n5_4,2,57.935,,14,2.706264019012451,60E7A113
73,32,12,True,75,1,39,and_resource_nmcts,5,7,truth_n5_13,2,40.435,,9,0.18783807754516602,5C941CF0
99,48,13,True,106,1,54,and_affine_nmcts,5,7,truth_n5_14,2,58.089999999999996,,12,0.3267390727996826,93CD59BF
99,48,13,True,106,1,54,and_resource_nmcts,5,7,truth_n5_14,2,58.089999999999996,,12,0.3402280807495117,93CD59BF
70,32,12,True,74,1,38,and_affine_nmcts,5,7,truth_n5_15,2,40.29,,7,0.27009105682373047,3139D32C
67,32,15,True,78,1,44,and_pareto_resource_nmcts,5,7,truth_n5_9,2,40.29,,8,1.6738080978393555,A0EE89AE
70,32,12,True,74,1,38,and_resource_nmcts,5,7,truth_n5_15,2,40.29,,7,0.2747340202331543,3139D32C
83,36,17,True,89,2,47,and_affine_nmcts,5,8,truth_n5_16,3,47.125,,9,0.2722947597503662,B45ED1F0
83,36,17,True,89,2,47,and_resource_nmcts,5,8,truth_n5_16,3,47.125,,9,0.2923860549926758,B45ED1F0
70,36,15,True,77,1,39,and_pareto_resource_nmcts,5,7,truth_n5_10,2,44.345,,11,1.5321781635284424,9E574F7A
90,40,12,True,94,1,48,and_affine_nmcts,5,7,truth_n5_17,2,49.489999999999995,,11,0.2603142261505127,11CE5DD2
81,40,12,True,86,1,40,and_resource_nmcts,5,7,truth_n5_17,2,48.93,,11,0.26989006996154785,11CE5DD2
71,36,10,True,72,1,32,and_affine_nmcts,5,7,truth_n5_18,2,44.24,,10,0.16464591026306152,BBB2599
71,36,10,True,72,1,32,and_resource_nmcts,5,7,truth_n5_18,2,44.24,,10,0.18063688278198242,BBB2599
92,44,21,True,103,2,55,and_pareto_resource_nmcts,5,8,truth_n5_8,3,55.775,,18,2.9828991889953613,D453DD32
80,36,15,True,84,1,44,and_affine_nmcts,5,7,truth_n5_19,2,44.9,,10,0.18392515182495117,A9488D99
73,32,12,True,75,1,39,and_pareto_resource_nmcts,5,7,truth_n5_13,2,40.435,,9,1.5373280048370361,5C941CF0
87,44,15,True,91,1,43,and_pareto_resource_nmcts,5,7,truth_n5_11,2,53.275,,11,1.8598148822784424,E2ACF72F
80,36,15,True,84,1,44,and_resource_nmcts,5,7,truth_n5_19,2,44.9,,10,0.18690800666809082,A9488D99
87,44,18,True,90,1,42,and_affine_nmcts,5,7,truth_n5_20,2,53.25,,12,0.30365729331970215,3A578A8E
87,44,18,True,90,1,42,and_resource_nmcts,5,7,truth_n5_20,2,53.25,,12,0.32574009895324707,3A578A8E
88,44,19,True,95,1,45,and_pareto_resource_nmcts,5,7,truth_n5_12,2,53.395,,10,2.1388959884643555,DC98D2C1
60,28,13,True,68,1,36,and_affine_nmcts,5,7,truth_n5_21,2,35.78,,8,0.14290928840637207,C5E7CE8A
60,28,13,True,68,1,36,and_resource_nmcts,5,7,truth_n5_21,2,35.78,,8,0.15056586265563965,C5E7CE8A
101,44,18,True,105,1,53,and_affine_nmcts,5,7,truth_n5_22,2,54.145,,12,0.28524279594421387,4A15544D
101,44,18,True,105,1,53,and_resource_nmcts,5,7,truth_n5_22,2,54.145,,12,0.2876758575439453,4A15544D
70,32,12,True,74,1,38,and_pareto_resource_nmcts,5,7,truth_n5_15,2,40.29,,7,1.9680287837982178,3139D32C
71,32,10,True,75,1,39,and_pareto_resource_nmcts,5,7,truth_n5_18,2,40.355000000000004,,12,1.362334966659546,BBB2599
102,52,15,True,104,1,46,and_affine_nmcts,5,7,truth_n5_23,2,62.1,,13,0.26287102699279785,FC377A4C
68,36,12,True,73,1,37,and_pareto_resource_nmcts,5,7,truth_n5_17,3,46.184999999999995,,11,1.8418018817901611,11CE5DD2
102,52,15,True,104,1,46,and_resource_nmcts,5,7,truth_n5_23,2,62.1,,13,0.2731621265411377,FC377A4C
99,48,13,True,102,1,46,and_pareto_resource_nmcts,5,7,truth_n5_14,2,57.95,,13,2.5492961406707764,93CD59BF
88,40,18,True,94,1,48,and_affine_nmcts,5,7,truth_n5_24,2,49.41,,9,0.26216602325439453,146D3F31
66,32,15,True,70,2,36,and_pareto_resource_nmcts,5,8,truth_n5_19,3,42.05,,12,1.4432928562164307,A9488D99
80,32,13,True,85,1,45,and_affine_nmcts,5,7,truth_n5_25,3,42.925000000000004,,11,0.1909949779510498,DAF61A26
83,36,17,True,89,2,47,and_pareto_resource_nmcts,5,8,truth_n5_16,3,47.125,,9,2.2958908081054688,B45ED1F0
88,40,18,True,94,1,48,and_resource_nmcts,5,7,truth_n5_24,2,49.41,,9,0.27202486991882324,146D3F31
80,32,13,True,85,1,45,and_resource_nmcts,5,7,truth_n5_25,3,42.925000000000004,,11,0.2036280632019043,DAF61A26
60,28,13,True,68,1,36,and_pareto_resource_nmcts,5,7,truth_n5_21,2,35.78,,8,1.1543128490447998,C5E7CE8A
107,48,14,True,109,1,53,and_affine_nmcts,5,7,truth_n5_26,2,58.445,,12,0.3170351982116699,3B982EF8
107,48,14,True,109,1,53,and_resource_nmcts,5,7,truth_n5_26,2,58.445,,12,0.3227870464324951,3B982EF8
100,48,21,True,109,1,53,and_affine_nmcts,5,7,truth_n5_27,2,58.165,,12,0.3352646827697754,DDD1DFB2
100,48,21,True,109,1,53,and_resource_nmcts,5,7,truth_n5_27,2,58.165,,12,0.30762600898742676,DDD1DFB2
106,44,14,True,110,1,56,and_affine_nmcts,5,7,truth_n5_28,2,54.45,,13,0.2760639190673828,19DB3AD0
106,44,14,True,110,1,56,and_resource_nmcts,5,7,truth_n5_28,2,54.45,,13,0.29802489280700684,19DB3AD0
90,40,14,True,101,1,55,and_affine_nmcts,5,7,truth_n5_29,2,49.665,,11,0.30956101417541504,614FF3D7
90,40,14,True,101,1,55,and_resource_nmcts,5,7,truth_n5_29,2,49.665,,11,0.2697458267211914,614FF3D7
83,40,18,True,88,1,44,and_pareto_resource_nmcts,5,7,truth_n5_20,2,49.08,,13,2.373274087905884,3A578A8E
76,32,18,True,79,1,41,and_affine_nmcts,5,7,truth_n5_30,2,40.635,,10,0.3199429512023926,47294739
76,32,18,True,79,1,41,and_resource_nmcts,5,7,truth_n5_30,2,40.635,,10,0.381633996963501,47294739
71,32,13,True,78,1,40,and_pareto_resource_nmcts,5,7,truth_n5_25,2,40.410000000000004,,11,1.5246913433074951,DAF61A26
75,36,20,True,83,1,43,and_affine_nmcts,5,7,truth_n5_31,2,44.675,,11,0.18210101127624512,7412B293
84,40,18,True,90,1,46,and_pareto_resource_nmcts,5,7,truth_n5_22,2,49.17,,14,2.2702667713165283,4A15544D
75,36,20,True,83,1,43,and_resource_nmcts,5,7,truth_n5_31,2,44.675,,11,0.19400978088378906,7412B293
94,48,15,True,96,1,44,and_pareto_resource_nmcts,5,7,truth_n5_23,2,57.63999999999999,,13,2.1521880626678467,FC377A4C
88,40,18,True,94,1,48,and_pareto_resource_nmcts,5,7,truth_n5_24,2,49.41,,9,2.0958681106567383,146D3F31
90,40,15,True,95,1,49,and_affine_nmcts,5,7,truth_n5_32,2,49.515,,11,0.23919105529785156,A2BC372F
90,40,15,True,95,1,49,and_resource_nmcts,5,7,truth_n5_32,2,49.515,,11,0.2498493194580078,A2BC372F
95,44,19,True,101,1,49,and_affine_nmcts,5,7,truth_n5_33,2,53.805,,12,0.3045792579650879,D58842DE
95,44,19,True,101,1,49,and_resource_nmcts,5,7,truth_n5_33,2,53.805,,12,0.3215770721435547,D58842DE
98,44,18,True,102,1,52,and_affine_nmcts,5,7,truth_n5_34,2,53.970000000000006,,13,0.2504408359527588,5D65A441
98,44,18,True,102,1,52,and_resource_nmcts,5,7,truth_n5_34,2,53.970000000000006,,13,0.2708261013031006,5D65A441
107,48,14,True,109,1,53,and_pareto_resource_nmcts,5,7,truth_n5_26,2,58.445,,12,2.529803991317749,3B982EF8
89,44,21,True,94,1,46,and_pareto_resource_nmcts,5,7,truth_n5_27,2,53.43,,13,2.371551990509033,DDD1DFB2
93,40,20,True,101,1,53,and_affine_nmcts,5,7,truth_n5_35,2,49.765,,10,0.23527288436889648,29A3B2E9
93,40,20,True,101,1,53,and_resource_nmcts,5,7,truth_n5_35,2,49.765,,10,0.24942898750305176,29A3B2E9
106,44,14,True,110,1,56,and_pareto_resource_nmcts,5,7,truth_n5_28,2,54.45,,13,2.304713249206543,19DB3AD0
90,40,14,True,101,1,55,and_pareto_resource_nmcts,5,7,truth_n5_29,2,49.665,,11,2.0011770725250244,614FF3D7
48,20,10,True,55,1,31,and_affine_nmcts,5,7,truth_n5_37,1,25.055,,9,0.03171205520629883,5AF30553
103,48,10,True,107,1,53,and_affine_nmcts,5,7,truth_n5_36,2,58.254999999999995,,12,0.2719879150390625,5EC42E08
48,20,10,True,55,1,31,and_resource_nmcts,5,7,truth_n5_37,1,25.055,,9,0.035223960876464844,5AF30553
103,48,10,True,107,1,53,and_resource_nmcts,5,7,truth_n5_36,2,58.254999999999995,,12,0.31831884384155273,5EC42E08
75,36,20,True,83,1,43,and_pareto_resource_nmcts,5,7,truth_n5_31,2,44.675,,11,1.5253639221191406,7412B293
94,44,16,True,100,1,50,and_affine_nmcts,5,7,truth_n5_38,2,53.76,,9,0.28552722930908203,35A240AE
44,20,10,True,50,1,28,and_pareto_resource_nmcts,5,7,truth_n5_37,1,24.790000000000003,,8,0.34207725524902344,5AF30553
94,44,16,True,100,1,50,and_resource_nmcts,5,7,truth_n5_38,2,53.76,,9,0.29712986946105957,35A240AE
90,40,19,True,97,1,51,and_affine_nmcts,5,7,truth_n5_39,2,49.565,,12,0.30753207206726074,AB9099A4
67,32,18,True,73,1,37,and_pareto_resource_nmcts,5,7,truth_n5_30,2,40.144999999999996,,10,2.2797508239746094,47294739
90,40,19,True,97,1,51,and_resource_nmcts,5,7,truth_n5_39,2,49.565,,12,0.3890409469604492,AB9099A4
90,40,15,True,95,1,49,and_pareto_resource_nmcts,5,7,truth_n5_32,2,49.515,,11,1.9811689853668213,A2BC372F
76,36,18,True,83,1,41,and_resource_nmcts,5,7,truth_n5_40,2,44.69499999999999,,10,0.2868378162384033,4458A885
76,36,18,True,83,1,41,and_affine_nmcts,5,7,truth_n5_40,2,44.69499999999999,,10,0.3297150135040283,4458A885
72,36,17,True,79,1,39,and_affine_nmcts,5,7,truth_n5_41,2,44.455000000000005,,9,0.23373913764953613,B3AA7EFE
72,36,17,True,79,1,39,and_resource_nmcts,5,7,truth_n5_41,2,44.455000000000005,,9,0.2451179027557373,B3AA7EFE
91,44,23,True,100,1,50,and_affine_nmcts,5,7,truth_n5_42,2,53.64,,12,0.32192397117614746,EFC89849
94,44,18,True,101,1,51,and_pareto_resource_nmcts,5,7,truth_n5_34,2,53.785,,14,2.0159287452697754,5D65A441
90,44,19,True,96,1,48,and_pareto_resource_nmcts,5,7,truth_n5_33,2,53.519999999999996,,13,2.501540184020996,D58842DE
91,44,23,True,100,1,50,and_resource_nmcts,5,7,truth_n5_42,2,53.64,,12,0.3923051357269287,EFC89849
94,44,11,True,94,1,42,and_affine_nmcts,5,7,truth_n5_43,2,53.589999999999996,,11,0.30393505096435547,AEFCFAD8
94,44,11,True,94,1,42,and_resource_nmcts,5,7,truth_n5_43,2,53.589999999999996,,11,0.31243205070495605,AEFCFAD8
93,40,20,True,101,1,53,and_pareto_resource_nmcts,5,7,truth_n5_35,2,49.765,,10,2.1336748600006104,29A3B2E9
91,44,10,True,93,1,41,and_pareto_resource_nmcts,5,7,truth_n5_36,2,53.445,,10,2.1620869636535645,5EC42E08
67,32,21,True,75,1,37,and_resource_nmcts,5,7,truth_n5_44,2,40.175,,8,0.29682374000549316,A5E5A5AB
67,32,21,True,75,1,37,and_affine_nmcts,5,7,truth_n5_44,2,40.175,,8,0.33752012252807617,A5E5A5AB
94,48,18,True,104,1,50,and_affine_nmcts,5,7,truth_n5_45,2,57.82,,9,0.3235199451446533,12476F57
94,48,18,True,104,1,50,and_resource_nmcts,5,7,truth_n5_45,2,57.82,,9,0.34465789794921875,12476F57
94,44,16,True,100,1,50,and_pareto_resource_nmcts,5,7,truth_n5_38,2,53.76,,9,2.3190510272979736,35A240AE
102,48,19,True,104,1,50,and_affine_nmcts,5,7,truth_n5_46,2,58.14,,11,0.3003089427947998,9BF00273
102,48,19,True,104,1,50,and_resource_nmcts,5,7,truth_n5_46,2,58.14,,11,0.3198540210723877,9BF00273
72,36,17,True,79,1,39,and_pareto_resource_nmcts,5,7,truth_n5_41,2,44.455000000000005,,9,1.8510158061981201,B3AA7EFE
61,32,19,True,70,1,38,and_pareto_resource_nmcts,5,7,truth_n5_39,3,41.87,,10,2.375278949737549,AB9099A4
75,36,18,True,79,1,37,and_pareto_resource_nmcts,5,7,truth_n5_40,2,44.555,,10,2.1925711631774902,4458A885
110,52,17,True,113,1,55,and_affine_nmcts,5,7,truth_n5_47,2,62.644999999999996,,14,0.3054358959197998,A28DEFE3
110,52,17,True,113,1,55,and_resource_nmcts,5,7,truth_n5_47,2,62.644999999999996,,14,0.31927990913391113,A28DEFE3
101,48,22,True,112,1,56,and_affine_nmcts,5,7,truth_n5_48,2,58.28,,13,0.36614489555358887,2BCFBE01
101,48,22,True,112,1,56,and_resource_nmcts,5,7,truth_n5_48,2,58.28,,13,0.33922696113586426,2BCFBE01
86,44,17,True,97,1,49,and_affine_nmcts,5,7,truth_n5_49,2,53.385,,11,0.37307310104370117,88BD6407
86,44,17,True,97,1,49,and_resource_nmcts,5,7,truth_n5_49,2,53.385,,11,0.31278204917907715,88BD6407
104,44,19,True,108,1,54,and_affine_nmcts,5,7,truth_n5_50,2,54.31999999999999,,11,0.3426241874694824,BAA80DD4
88,44,23,True,94,1,48,and_pareto_resource_nmcts,5,7,truth_n5_42,2,53.41,,14,2.543375015258789,EFC89849
104,44,19,True,108,1,54,and_resource_nmcts,5,7,truth_n5_50,2,54.31999999999999,,11,0.36601901054382324,BAA80DD4
94,44,11,True,94,1,42,and_pareto_resource_nmcts,5,7,truth_n5_43,2,53.589999999999996,,11,2.30319881439209,AEFCFAD8
63,28,21,True,72,1,36,and_pareto_resource_nmcts,5,7,truth_n5_44,2,35.96,,8,2.0568697452545166,A5E5A5AB
94,44,18,True,95,1,47,and_affine_nmcts,5,7,truth_n5_52,2,53.654999999999994,,13,0.2576789855957031,29D4BEEF
101,48,14,True,102,1,46,and_affine_nmcts,5,7,truth_n5_51,2,58.03,,13,0.346405029296875,3EABEDCB
101,48,14,True,102,1,46,and_resource_nmcts,5,7,truth_n5_51,2,58.03,,13,0.35476088523864746,3EABEDCB
94,44,18,True,95,1,47,and_resource_nmcts,5,7,truth_n5_52,2,53.654999999999994,,13,0.2701072692871094,29D4BEEF
90,44,16,True,90,1,40,and_affine_nmcts,5,7,truth_n5_53,2,53.35,,11,0.251262903213501,7656AF72
90,44,16,True,90,1,40,and_resource_nmcts,5,7,truth_n5_53,2,53.35,,11,0.2673039436340332,7656AF72
94,48,18,True,104,1,50,and_pareto_resource_nmcts,5,7,truth_n5_45,2,57.82,,9,2.607450008392334,12476F57
71,36,12,True,72,1,32,and_affine_nmcts,5,7,truth_n5_54,2,44.24,,8,0.24384808540344238,6123FDF7
71,36,12,True,72,1,32,and_resource_nmcts,5,7,truth_n5_54,2,44.24,,8,0.25452399253845215,6123FDF7
102,48,19,True,104,1,50,and_pareto_resource_nmcts,5,7,truth_n5_46,2,58.14,,11,2.511337995529175,9BF00273
90,44,14,True,98,1,48,and_affine_nmcts,5,7,truth_n5_55,2,53.55,,11,0.27828288078308105,451B4CF3
90,44,14,True,98,1,48,and_resource_nmcts,5,7,truth_n5_55,2,53.55,,11,0.28183794021606445,451B4CF3
95,48,17,True,102,1,50,and_pareto_resource_nmcts,5,7,truth_n5_47,2,57.83,,14,2.5382373332977295,A28DEFE3
102,48,11,True,102,1,44,and_affine_nmcts,5,7,truth_n5_56,2,58.05,,10,0.32134294509887695,FD5166E6
84,40,17,True,92,1,48,and_pareto_resource_nmcts,5,7,truth_n5_49,2,49.22,,13,2.33526611328125,88BD6407
98,48,22,True,107,1,53,and_pareto_resource_nmcts,5,7,truth_n5_48,2,58.055,,14,2.6803271770477295,2BCFBE01
102,48,11,True,102,1,44,and_resource_nmcts,5,7,truth_n5_56,2,58.05,,10,0.3436131477355957,FD5166E6
103,48,17,True,108,1,50,and_affine_nmcts,5,7,truth_n5_57,2,58.239999999999995,,11,0.31331300735473633,ECE66FA2
103,48,17,True,108,1,50,and_resource_nmcts,5,7,truth_n5_57,2,58.239999999999995,,11,0.3253462314605713,ECE66FA2
56,28,9,True,56,1,26,and_affine_nmcts,5,7,truth_n5_58,1,33.34,,8,0.06819939613342285,A3D70628
56,28,9,True,56,1,26,and_resource_nmcts,5,7,truth_n5_58,1,33.34,,8,0.07478022575378418,A3D70628
107,44,17,True,114,1,60,and_affine_nmcts,5,7,truth_n5_59,2,54.59,,15,0.3088960647583008,B02B61C4
94,44,18,True,95,1,47,and_pareto_resource_nmcts,5,7,truth_n5_52,2,53.654999999999994,,13,2.2169039249420166,29D4BEEF
83,40,16,True,88,1,44,and_pareto_resource_nmcts,5,7,truth_n5_53,2,49.08,,13,2.106206178665161,7656AF72
49,24,9,True,52,1,28,and_pareto_resource_nmcts,5,7,truth_n5_58,2,31.020000000000003,,10,0.6241269111633301,A3D70628
104,44,19,True,108,1,54,and_pareto_resource_nmcts,5,7,truth_n5_50,2,54.31999999999999,,11,2.8678860664367676,BAA80DD4
107,44,17,True,114,1,60,and_resource_nmcts,5,7,truth_n5_59,2,54.59,,15,0.3160891532897949,B02B61C4
98,48,14,True,101,1,47,and_pareto_resource_nmcts,5,7,truth_n5_51,2,57.905,,15,2.785134792327881,3EABEDCB
70,32,14,True,74,1,36,and_resource_nmcts,5,7,truth_n5_61,2,40.269999999999996,,10,0.18942594528198242,3838B326
92,44,19,True,93,2,43,and_affine_nmcts,5,8,truth_n5_60,3,55.505,,13,0.31595611572265625,8E944239
70,32,14,True,74,1,36,and_affine_nmcts,5,7,truth_n5_61,2,40.269999999999996,,10,0.24304413795471191,3838B326
71,36,12,True,72,1,32,and_pareto_resource_nmcts,5,7,truth_n5_54,2,44.24,,8,2.0118439197540283,6123FDF7
92,44,19,True,93,2,43,and_resource_nmcts,5,8,truth_n5_60,3,55.505,,13,0.33545708656311035,8E944239
96,44,21,True,103,1,51,and_affine_nmcts,5,7,truth_n5_62,2,53.895,,14,0.28806304931640625,AF42E12F
96,44,21,True,103,1,51,and_resource_nmcts,5,7,truth_n5_62,2,53.895,,14,0.306826114654541,AF42E12F
108,48,14,True,117,1,61,and_affine_nmcts,5,7,truth_n5_63,2,58.685,,14,0.3919558525085449,5304317F
251,124,29,True,252,2,108,and_affine_nmcts,6,9,truth_n6_0,3,144.9,,29,0.061377763748168945,C4B032CCD7C524A5
79,40,14,True,82,1,40,and_pareto_resource_nmcts,5,7,truth_n5_55,3,50.78999999999999,,13,2.2349610328674316,451B4CF3
251,124,29,True,252,2,108,and_resource_nmcts,6,9,truth_n6_0,3,144.9,,29,0.10890913009643555,C4B032CCD7C524A5
108,48,14,True,117,1,61,and_resource_nmcts,5,7,truth_n5_63,2,58.685,,14,0.34372806549072266,5304317F
253,128,36,True,262,1,122,and_affine_nmcts,6,8,truth_n6_1,2,147.27,,29,0.09665203094482422,E51F30DC6A7EE39
253,128,36,True,262,1,122,and_resource_nmcts,6,8,truth_n6_1,2,147.27,,29,0.2057199478149414,E51F30DC6A7EE39
232,116,37,True,244,2,116,and_affine_nmcts,6,9,truth_n6_2,3,136.1,,25,0.19696307182312012,D261A7AB3AA2E4F9
232,116,37,True,244,2,116,and_resource_nmcts,6,9,truth_n6_2,3,136.1,,25,0.21343016624450684,D261A7AB3AA2E4F9
90,44,17,True,94,1,44,and_pareto_resource_nmcts,5,7,truth_n5_57,2,53.449999999999996,,11,2.5280048847198486,ECE66FA2
68,32,14,True,72,1,36,and_pareto_resource_nmcts,5,7,truth_n5_61,2,40.16,,10,1.3601179122924805,3838B326
96,44,11,True,96,2,42,and_pareto_resource_nmcts,5,8,truth_n5_56,3,55.7,,11,2.682004928588867,FD5166E6
258,140,37,True,262,2,110,and_affine_nmcts,6,9,truth_n6_3,3,161.35,,26,0.1643667221069336,CE177B4E0837B8A3
