baseline_CNOT,baseline_T,baseline_depth,baseline_peak_ancilla,baseline_score,baseline_time_s,name,relative_CNOT_pct,relative_T_pct,relative_depth_pct,relative_peak_ancilla_pct,relative_score_pct,relative_time_s_pct,target_CNOT,target_T,target_depth,target_peak_ancilla,target_score,target_time_s
148.0,76.0,148.0,1.0,86.86,62.460066080093384,anf_n20_0,0.0,0.0,0.0,0.0,0.0,-83.31150459465822,148.0,76.0,148.0,1.0,86.86,10.423645257949829
110351.0,70936.0,110351.0,6.0,77411.45499999999,115.75365018844604,anf_n20_1,0.0,0.0,0.0,0.0,0.0,-58.94025721181718,110351.0,70936.0,110351.0,6.0,77411.45499999999,47.52815103530884
10739.0,6744.0,10739.0,4.0,7382.595,67.58878302574158,anf_n20_2,0.0,0.0,0.0,0.0,0.0,-79.32855357147285,10739.0,6744.0,10739.0,4.0,7382.595,13.97157907485962
2232.0,1356.0,2232.0,2.0,1491.52,64.01261115074158,anf_n20_3,0.0,0.0,0.0,0.0,0.0,-82.43538618180123,2232.0,1356.0,2232.0,2.0,1491.52,11.243567943572998
59664.0,38032.0,59664.0,5.0,41539.84,91.19478392601013,anf_n20_4,0.0,0.0,0.0,0.0,0.0,-66.27942320538457,59664.0,38032.0,59664.0,5.0,41539.84,30.751407146453857
121.0,68.0,121.0,0.0,75.185,61.5862250328064,anf_n20_5,0.0,0.0,0.0,0.0,0.0,-83.18626262454205,121.0,68.0,121.0,0.0,75.185,10.35494613647461
