losses,mean_baseline,mean_relative_pct,mean_target,metric,pairs,ties,wins
11,6641.666666666667,38.74929440589376,10060.666666666666,T,12,1,0
11,11382.416666666666,26.73651227073006,15757.916666666666,CNOT,12,1,0
10,11383.666666666666,25.405677006213214,15758.0,depth,12,1,1
4,3.25,-0.8333333333333334,3.5,peak_ancilla,12,7,1
11,7317.875,36.93615901361212,10991.326666666668,score,12,1,0
0,85.63126736879349,-97.90032863155302,1.449048678080241,time_s,12,0,12
