name,n,method,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,score_lower_bound,score_rz1,score_rz1.5,score_rz2,score_rz4,score_rz10,score_synth_tperrz30,score_synth_tperrz60,score_synth_tperrz100,time_s,anf_terms,parity_gadgets,rz_total,rz_clifford,rz_t_like,rz_non_clifford,rz_max_denominator,phase_ops,ct_supported,verified_up_to_global_phase,correct,skipped,error,truth_table_hex,candidate_affine_forms,candidate_polarities,candidate_transforms,global_phase_pi,global_phase_pi_den,global_phase_pi_num,polarity,polarity_hex,polarity_weight,rank_metric,shifted_constant_term,transform_index,transform_nonidentity,transform_rows_hex,transform_weight
truth_n4_41,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.017573753992716473,6,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,28DF,512,16,32,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_41,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.017573753992716473,6,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,28DF,512,16,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_42,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.017192602157592773,11,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,B2B9,512,16,32,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_42,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.017192602157592773,11,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,B2B9,512,16,32,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_42,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.017192602157592773,11,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,B2B9,512,16,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_43,4,phase_parity_affine_fprm_opt_score,7,22,31,31,0,0,4,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,0.012275218963623047,4,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,6C30,512,16,32,0/1,1,0,0,0x0,0,score,0,19,1,0xf;0x8;0xc;0xe,10
truth_n4_43,4,phase_parity_affine_fprm_opt_rz1,7,22,31,31,0,0,4,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,0.012275218963623047,4,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,6C30,512,16,32,0/1,1,0,0,0x0,0,score_rz1,0,19,1,0xf;0x8;0xc;0xe,10
truth_n4_43,4,phase_parity_affine_fprm_opt_tperrz30,7,22,31,31,0,0,4,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,8.655000000000001,0.012275218963623047,4,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,6C30,512,16,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,19,1,0xf;0x8;0xc;0xe,10
truth_n4_44,4,phase_parity_affine_fprm_opt_score,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.01296695073445638,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,571A,512,16,32,0/1,1,0,0,0x0,0,score,0,3,1,0x5;0x6;0x4;0xc,7
truth_n4_44,4,phase_parity_affine_fprm_opt_rz1,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.01296695073445638,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,571A,512,16,32,0/1,1,0,0,0x0,0,score_rz1,0,3,1,0x5;0x6;0x4;0xc,7
truth_n4_44,4,phase_parity_affine_fprm_opt_tperrz30,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.01296695073445638,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,571A,512,16,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,3,1,0x5;0x6;0x4;0xc,7
truth_n4_45,4,phase_parity_affine_fprm_opt_score,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.011898438135782877,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,4722,512,16,32,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_45,4,phase_parity_affine_fprm_opt_rz1,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.011898438135782877,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,4722,512,16,32,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_45,4,phase_parity_affine_fprm_opt_tperrz30,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.011898438135782877,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,4722,512,16,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_46,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01715962092081706,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,27CD,512,16,32,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_46,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01715962092081706,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,27CD,512,16,32,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_46,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01715962092081706,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,27CD,512,16,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_47,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.017057021458943684,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,371E,512,16,32,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_47,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.017057021458943684,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,371E,512,16,32,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_47,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.017057021458943684,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,371E,512,16,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_48,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.016823291778564453,13,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,F50B,512,16,32,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_48,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.016823291778564453,13,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,F50B,512,16,32,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_48,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.016823291778564453,13,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,F50B,512,16,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_49,4,phase_parity_affine_fprm_opt_score,7,18,26,26,0,0,4,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,0.011933247248331705,6,8,8,1,7,0,4,7,1,True,phase oracle verified up to global phase,,,C374,512,16,32,0/1,1,0,0,0x0,0,score,0,6,1,0x1;0x2;0x5;0x8,5
truth_n4_49,4,phase_parity_affine_fprm_opt_rz1,7,18,26,26,0,0,4,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,0.011933247248331705,6,8,8,1,7,0,4,7,1,True,phase oracle verified up to global phase,,,C374,512,16,32,0/1,1,0,0,0x0,0,score_rz1,0,6,1,0x1;0x2;0x5;0x8,5
truth_n4_49,4,phase_parity_affine_fprm_opt_tperrz30,7,18,26,26,0,0,4,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,0.011933247248331705,6,8,8,1,7,0,4,7,1,True,phase oracle verified up to global phase,,,C374,512,16,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,6,1,0x1;0x2;0x5;0x8,5
truth_n4_5,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01728661855061849,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,3EB1,512,16,32,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_5,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01728661855061849,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,3EB1,512,16,32,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_5,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01728661855061849,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,3EB1,512,16,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_50,4,phase_parity_affine_fprm_opt_score,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.012810707092285156,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,562B,512,16,32,1/1,1,1,0,0x0,0,score,1,9,1,0x1;0x2;0x6;0x8,5
truth_n4_50,4,phase_parity_affine_fprm_opt_rz1,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.012810707092285156,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,562B,512,16,32,1/1,1,1,0,0x0,0,score_rz1,1,9,1,0x1;0x2;0x6;0x8,5
truth_n4_50,4,phase_parity_affine_fprm_opt_tperrz30,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.012810707092285156,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,562B,512,16,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,9,1,0x1;0x2;0x6;0x8,5
truth_n4_51,4,phase_parity_affine_fprm_opt_score,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.012578646341959635,4,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,1A2A,512,16,32,0/1,1,0,0,0x0,0,score,0,7,1,0x1;0x2;0x4;0x9,5
truth_n4_51,4,phase_parity_affine_fprm_opt_rz1,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.012578646341959635,4,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,1A2A,512,16,32,0/1,1,0,0,0x0,0,score_rz1,0,7,1,0x1;0x2;0x4;0x9,5
truth_n4_51,4,phase_parity_affine_fprm_opt_tperrz30,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.012578646341959635,4,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,1A2A,512,16,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,7,1,0x1;0x2;0x4;0x9,5
truth_n4_52,4,phase_parity_affine_fprm_opt_score,7,16,25,25,0,0,4,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,0.012178977330525717,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,17BE,512,16,32,0/1,1,0,0,0x0,0,score,0,9,1,0x1;0x2;0x6;0x8,5
truth_n4_52,4,phase_parity_affine_fprm_opt_rz1,7,16,25,25,0,0,4,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,0.012178977330525717,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,17BE,512,16,32,0/1,1,0,0,0x0,0,score_rz1,0,9,1,0x1;0x2;0x6;0x8,5
truth_n4_52,4,phase_parity_affine_fprm_opt_tperrz30,7,16,25,25,0,0,4,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,8.265,0.012178977330525717,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,17BE,512,16,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,9,1,0x1;0x2;0x6;0x8,5
truth_n4_53,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01731594403584798,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,6142,512,16,32,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_53,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01731594403584798,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,6142,512,16,32,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_53,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01731594403584798,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,6142,512,16,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_54,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01713426907857259,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,18C2,512,16,32,0/1,1,0,0,0x0,0,score,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_54,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01713426907857259,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,18C2,512,16,32,0/1,1,0,0,0x0,0,score_rz1,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_54,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01713426907857259,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,18C2,512,16,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_55,4,phase_parity_affine_fprm_opt_score,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.013005415598551432,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,5BE6,512,16,32,0/1,1,0,0,0x0,0,score,0,2,1,0x3;0x2;0x6;0xa,7
truth_n4_55,4,phase_parity_affine_fprm_opt_rz1,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.013005415598551432,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,5BE6,512,16,32,0/1,1,0,0,0x0,0,score_rz1,0,2,1,0x3;0x2;0x6;0xa,7
truth_n4_55,4,phase_parity_affine_fprm_opt_tperrz30,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.013005415598551432,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,5BE6,512,16,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,2,1,0x3;0x2;0x6;0xa,7
truth_n4_56,4,phase_parity_affine_fprm_opt_score,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.01188198725382487,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,D8F5,512,16,32,1/1,1,1,1,0x1,1,score,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_56,4,phase_parity_affine_fprm_opt_rz1,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.01188198725382487,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,D8F5,512,16,32,1/1,1,1,1,0x1,1,score_rz1,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_56,4,phase_parity_affine_fprm_opt_tperrz30,7,14,23,23,0,0,4,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,8.135,0.01188198725382487,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,D8F5,512,16,32,1/1,1,1,1,0x1,1,score_synth_tperrz30,0,0,0,0x1;0x2;0x4;0x8,4
truth_n4_57,4,phase_parity_affine_fprm_opt_score,7,12,21,21,0,0,4,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,0.011810302734375,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,580D,512,16,32,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_57,4,phase_parity_affine_fprm_opt_rz1,7,12,21,21,0,0,4,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,0.011810302734375,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,580D,512,16,32,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_57,4,phase_parity_affine_fprm_opt_tperrz30,7,12,21,21,0,0,4,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,8.005,0.011810302734375,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,580D,512,16,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_58,4,phase_parity_affine_fprm_opt_score,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.013049999872843424,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,9A8D,512,16,32,1/1,1,1,0,0x0,0,score,1,17,1,0x2;0x3;0x5;0xe,8
truth_n4_58,4,phase_parity_affine_fprm_opt_rz1,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.013049999872843424,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,9A8D,512,16,32,1/1,1,1,0,0x0,0,score_rz1,1,17,1,0x2;0x3;0x5;0xe,8
truth_n4_58,4,phase_parity_affine_fprm_opt_tperrz30,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.013049999872843424,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,9A8D,512,16,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,17,1,0x2;0x3;0x5;0xe,8
truth_n4_59,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.017211755116780598,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,43B7,512,16,32,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_59,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.017211755116780598,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,43B7,512,16,32,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_59,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.017211755116780598,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,43B7,512,16,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_6,4,phase_parity_affine_fprm_opt_score,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.012367963790893555,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,3924,512,16,32,0/1,1,0,0,0x0,0,score,0,6,1,0x1;0x2;0x5;0x8,5
truth_n4_6,4,phase_parity_affine_fprm_opt_rz1,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.012367963790893555,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,3924,512,16,32,0/1,1,0,0,0x0,0,score_rz1,0,6,1,0x1;0x2;0x5;0x8,5
truth_n4_6,4,phase_parity_affine_fprm_opt_tperrz30,7,20,29,29,0,0,4,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,8.524999999999999,0.012367963790893555,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,3924,512,16,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0,6,1,0x1;0x2;0x5;0x8,5
truth_n4_60,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01700274149576823,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,CE9F,512,16,32,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_60,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01700274149576823,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,CE9F,512,16,32,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_60,4,phase_parity_affine_fprm_opt_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01700274149576823,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,CE9F,512,16,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_61,4,phase_parity_affine_fprm_opt_score,7,18,26,26,0,0,4,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,0.013510704040527344,4,8,8,1,7,0,4,7,1,True,phase oracle verified up to global phase,,,B1F,512,16,32,1/1,1,1,0,0x0,0,score,1,31,1,0x7;0xa;0x4;0xc,8
truth_n4_61,4,phase_parity_affine_fprm_opt_rz1,7,18,26,26,0,0,4,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,0.013510704040527344,4,8,8,1,7,0,4,7,1,True,phase oracle verified up to global phase,,,B1F,512,16,32,1/1,1,1,0,0x0,0,score_rz1,1,31,1,0x7;0xa;0x4;0xc,8
truth_n4_61,4,phase_parity_affine_fprm_opt_tperrz30,7,18,26,26,0,0,4,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,0.013510704040527344,4,8,8,1,7,0,4,7,1,True,phase oracle verified up to global phase,,,B1F,512,16,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1,31,1,0x7;0xa;0x4;0xc,8
truth_n4_62,4,phase_parity_affine_fprm_opt_score,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01717996597290039,7,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,BACF,512,16,32,1/1,1,1,0,0x0,0,score,1,0,0,0x1;0x2;0x4;0x8,4
truth_n4_62,4,phase_parity_affine_fprm_opt_rz1,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.01717996597290039,7,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,BACF,512,16,32,1/1,1,1,0,0x0,0,score_rz1,1,0,0,0x1;0x2;0x4;0x8,4
