CNOT,T,anf_terms,correct,depth,error,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex
412,888,71,True,433,,0,41,cube_beam,7,8,threshold3_n7,3,917.385,,71,0.11310887336730957,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
812,776,71,True,812,,1,101,neural_mcts,7,9,threshold3_n7,2,825.67,,71,9.607412338256836,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
,,71,,,,,,sshr_h,7,,threshold3_n7,,,n>6 for SSHR reference in this harness,,,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
8,0,8,True,8,,0,8,direct_anf,8,9,parity_n8,0,0.52,,8,0.000186920166015625,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,and_direct_anf,8,9,parity_n8,0,0.52,,8,0.00017786026000976562,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,and_rc_nmcts,8,9,parity_n8,0,0.52,,8,0.05044913291931152,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,and_affine_nmcts,8,9,parity_n8,0,0.52,,8,0.030726194381713867,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,greedy_factor,8,9,parity_n8,0,0.52,,8,0.00017309188842773438,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,mcts_factor,8,9,parity_n8,0,0.52,,8,0.000209808349609375,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,and_mcts_factor,8,9,parity_n8,0,0.52,,8,0.0002079010009765625,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,fprm_greedy,8,9,parity_n8,0,0.52,,8,0.006039857864379883,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,fprm_mcts,8,9,parity_n8,0,0.52,,8,0.0067288875579833984,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,and_fprm_mcts,8,9,parity_n8,0,0.52,,8,0.007694244384765625,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,and_fprm_neural_mcts,8,9,parity_n8,0,0.52,,8,0.014549016952514648,6996966996696996966969966996966996696996699696696996966996696996
3328,7168,8,True,3328,,0,128,cube_greedy,8,9,parity_n8,3,7358.32,,8,0.1847093105316162,6996966996696996966969966996966996696996699696696996966996696996
3328,7168,8,True,3328,,0,128,cube_beam,8,9,parity_n8,3,7358.32,,8,0.09831619262695312,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,,0,8,neural_mcts,8,9,parity_n8,0,0.52,,8,0.0002789497375488281,6996966996696996966969966996966996696996699696696996966996696996
,,8,,,,,,sshr_h,8,,parity_n8,,,n>6 for SSHR reference in this harness,,,6996966996696996966969966996966996696996699696696996966996696996
1490,3352,93,True,1490,,0,93,direct_anf,8,9,majority_n8,3,3440.8799999999997,,93,0.0005409717559814453,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
2607,1676,93,True,2607,,0,931,and_direct_anf,8,9,majority_n8,6,1840.695,,93,0.0004229545593261719,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
,,35,False,,TaskTimeout('synthesis task timed out'),,,and_fprm_neural_mcts,7,,majority_n7,,,,,,FFFEFEE8FEE8E880FEE8E880E8808000
232,108,35,True,232,,1,100,and_rc_nmcts,7,9,majority_n7,2,125.76,,16,171.16790080070496,FFFEFEE8FEE8E880FEE8E880E8808000
1534,2000,93,True,1534,,3,153,greedy_factor,8,12,majority_n8,5,2095.9000000000005,,93,0.05862998962402344,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
1602,1856,93,True,1602,,3,157,mcts_factor,8,12,majority_n8,4,1953.6799999999998,,93,7.546025037765503,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
1550,868,93,True,1550,,3,596,and_mcts_factor,8,12,majority_n8,5,969.21,,93,6.3555498123168945,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
1098,1220,93,True,1115,,2,106,fprm_greedy,8,11,majority_n8,4,1289.705,,72,1.3273851871490479,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
479,244,71,True,494,,2,200,and_fprm_neural_mcts,7,10,threshold3_n7,3,278.57000000000005,,30,111.09024477005005,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
1026,1052,93,True,1043,,2,118,fprm_mcts,8,11,majority_n8,4,1117.865,,72,87.60467195510864,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
,,93,False,,TaskTimeout('synthesis task timed out'),,,and_fprm_mcts,8,,majority_n8,,,,,,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
1224,2644,93,True,1248,,0,76,cube_greedy,8,9,majority_n8,3,2718.44,,93,0.09391903877258301,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
1224,2644,93,True,1248,,0,76,cube_beam,8,9,majority_n8,3,2718.44,,93,0.3710329532623291,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
1511,1972,93,True,1511,,3,159,neural_mcts,8,12,majority_n8,5,2066.695,,93,39.89487910270691,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
,,93,,,,,,sshr_h,8,,majority_n8,,,n>6 for SSHR reference in this harness,,,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
726,1736,71,True,726,,0,71,direct_anf,8,9,threshold4_n8,3,1782.64,,71,0.0004379749298095703,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
1373,868,71,True,1373,,0,505,and_direct_anf,8,9,threshold4_n8,6,960.5649999999999,,71,0.00040078163146972656,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
,,93,False,,TaskTimeout('synthesis task timed out'),,,and_fprm_neural_mcts,8,,majority_n8,,,,,,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
452,220,71,True,467,,1,191,and_affine_nmcts,7,9,threshold3_n7,4,254.995,,28,379.85007786750793,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
1098,1220,71,True,1098,,2,89,greedy_factor,8,11,threshold4_n8,4,1289.2800000000002,,71,0.07048416137695312,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
1030,1068,71,True,1030,,2,99,mcts_factor,8,11,threshold4_n8,4,1133.64,,71,18.3450927734375,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
951,520,71,True,951,,2,375,and_mcts_factor,8,11,threshold4_n8,6,588.055,,71,14.706806659698486,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
1098,1220,71,True,1098,,2,89,fprm_greedy,8,11,threshold4_n8,4,1289.2800000000002,,71,3.966344118118286,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
452,220,71,True,467,,1,191,and_rc_nmcts,7,9,threshold3_n7,4,254.995,,28,424.1744692325592,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
,,71,False,,TaskTimeout('synthesis task timed out'),,,fprm_mcts,8,,threshold4_n8,,,,,,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
,,71,False,,TaskTimeout('synthesis task timed out'),,,and_fprm_mcts,8,,threshold4_n8,,,,,,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
1132,2428,71,True,1189,,0,105,cube_greedy,8,9,threshold4_n8,3,2498.1650000000004,,71,0.3195631504058838,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
1132,2428,71,True,1189,,0,105,cube_beam,8,9,threshold4_n8,3,2498.1650000000004,,71,1.313432216644287,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
,,71,False,,TaskTimeout('synthesis task timed out'),,,and_fprm_neural_mcts,8,,threshold4_n8,,,,,,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
,,71,,,,,,sshr_h,8,,threshold4_n8,,,n>6 for SSHR reference in this harness,,,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
81,80,9,True,81,,0,9,direct_anf,6,7,mux_2_4,1,86.545,,9,0.000270843505859375,FEDCBA9876543210
81,48,9,True,81,,0,33,and_direct_anf,6,7,mux_2_4,1,54.785,,9,0.0002498626708984375,FEDCBA9876543210
67,36,9,True,67,,1,29,and_rc_nmcts,6,8,mux_2_4,1,41.975,,9,2.8960959911346436,FEDCBA9876543210
67,36,9,True,67,,1,29,and_affine_nmcts,6,8,mux_2_4,1,41.975,,9,1.6575121879577637,FEDCBA9876543210
61,40,9,True,61,,1,11,greedy_factor,6,8,mux_2_4,1,45.464999999999996,,9,0.0010221004486083984,FEDCBA9876543210
61,40,9,True,61,,1,11,mcts_factor,6,8,mux_2_4,1,45.464999999999996,,9,0.04608941078186035,FEDCBA9876543210
67,36,9,True,67,,1,29,and_mcts_factor,6,8,mux_2_4,1,41.975,,9,0.02848196029663086,FEDCBA9876543210
61,40,9,True,61,,1,11,fprm_greedy,6,8,mux_2_4,1,45.464999999999996,,9,0.030167102813720703,FEDCBA9876543210
61,40,9,True,61,,1,11,fprm_mcts,6,8,mux_2_4,1,45.464999999999996,,9,0.4196469783782959,FEDCBA9876543210
67,36,9,True,67,,1,29,and_fprm_mcts,6,8,mux_2_4,1,41.975,,9,0.284099817276001,FEDCBA9876543210
67,36,9,True,67,,1,29,and_fprm_neural_mcts,6,8,mux_2_4,1,41.975,,9,0.961597204208374,FEDCBA9876543210
75,132,9,True,93,,0,26,cube_greedy,6,7,mux_2_4,1,138.655,,9,0.019825220108032227,FEDCBA9876543210
75,132,9,True,93,,0,26,cube_beam,6,7,mux_2_4,1,138.655,,9,0.0861968994140625,FEDCBA9876543210
61,40,9,True,61,,1,11,neural_mcts,6,8,mux_2_4,1,45.464999999999996,,9,0.06655120849609375,FEDCBA9876543210
,,71,False,,TaskTimeout('synthesis task timed out'),,,neural_mcts,8,,threshold4_n8,,,,,,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
285,408,27,True,285,,0,27,direct_anf,11,12,mux_3_8,1,425.94499999999994,,27,0.0049479007720947266,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
351,216,27,True,351,,0,135,and_direct_anf,11,12,mux_3_8,2,240.65499999999997,,27,0.004904985427856445,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
56,60,9,True,78,,0,45,sshr_h,6,7,mux_2_4,1,65.86000000000001,,9,1.055077075958252,FEDCBA9876543210
232,124,27,True,232,,1,98,and_affine_nmcts,11,13,mux_3_8,2,141.73999999999998,,27,34.105775117874146,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
257,224,27,True,257,,1,33,greedy_factor,11,13,mux_3_8,2,242.465,,27,0.01087188720703125,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
221,160,27,True,221,,1,35,mcts_factor,11,13,mux_3_8,2,176.505,,27,0.9367280006408691,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
232,124,27,True,232,,1,98,and_mcts_factor,11,13,mux_3_8,2,141.73999999999998,,27,0.952078104019165,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
257,224,27,True,257,,1,33,fprm_greedy,11,13,mux_3_8,2,242.465,,27,0.38927197456359863,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
221,160,27,True,221,,1,35,fprm_mcts,11,13,mux_3_8,2,176.505,,27,8.587486028671265,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
232,124,27,True,232,,1,98,and_rc_nmcts,11,13,mux_3_8,2,141.73999999999998,,27,53.40711712837219,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
232,124,27,True,232,,1,98,and_fprm_mcts,11,13,mux_3_8,2,141.73999999999998,,27,8.975281000137329,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
2721,5720,27,True,2799,,0,163,cube_greedy,11,12,mux_3_8,5,5882.455,,27,10.403755903244019,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
232,124,27,True,232,,1,98,and_fprm_neural_mcts,11,13,mux_3_8,2,141.73999999999998,,27,29.229706048965454,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
221,160,27,True,221,,1,35,neural_mcts,11,13,mux_3_8,2,176.505,,27,1.199052095413208,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
,,27,,,,,,sshr_h,11,,mux_3_8,,,n>6 for SSHR reference in this harness,,,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
34,36,3,True,34,,0,3,direct_anf,4,5,adder_carry_w2,1,39.9,,3,0.0001232624053955078,EC80
33,20,3,True,33,,0,13,and_direct_anf,4,5,adder_carry_w2,1,23.945,,3,0.00010800361633300781,EC80
31,16,3,True,31,,1,13,and_rc_nmcts,4,6,adder_carry_w2,1,19.834999999999997,,3,1.0185050964355469,EC80
31,16,3,True,31,,1,13,and_affine_nmcts,4,6,adder_carry_w2,1,19.834999999999997,,3,0.6774129867553711,EC80
30,20,3,True,30,,1,5,greedy_factor,4,6,adder_carry_w2,1,23.7,,3,0.0003609657287597656,EC80
30,20,3,True,30,,1,5,mcts_factor,4,6,adder_carry_w2,1,23.7,,3,0.005029916763305664,EC80
31,16,3,True,31,,1,13,and_mcts_factor,4,6,adder_carry_w2,1,19.834999999999997,,3,0.00492095947265625,EC80
30,20,3,True,30,,1,5,fprm_greedy,4,6,adder_carry_w2,1,23.7,,3,0.009380817413330078,EC80
30,20,3,True,30,,1,5,fprm_mcts,4,6,adder_carry_w2,1,23.7,,3,0.10263276100158691,EC80
31,16,3,True,31,,1,13,and_fprm_mcts,4,6,adder_carry_w2,1,19.834999999999997,,3,0.11056041717529297,EC80
31,16,3,True,31,,1,13,and_fprm_neural_mcts,4,6,adder_carry_w2,1,19.834999999999997,,3,0.41422224044799805,EC80
27,52,3,True,33,,0,10,cube_greedy,4,5,adder_carry_w2,1,55.675,,3,0.0017838478088378906,EC80
34,36,3,True,34,,0,3,cube_beam,4,5,adder_carry_w2,1,39.9,,3,0.0033059120178222656,EC80
30,20,3,True,30,,1,5,neural_mcts,4,6,adder_carry_w2,1,23.7,,3,0.007740974426269531,EC80
34,24,3,True,42,,0,19,sshr_h,4,5,adder_carry_w2,1,28.18,,3,0.007947921752929688,EC80
74,132,7,True,74,,0,7,direct_anf,6,7,adder_carry_w3,1,138.14000000000001,,7,0.0002357959747314453,FEFCF8F0E0C08000
109,68,7,True,109,,0,41,and_direct_anf,6,7,adder_carry_w3,2,78.405,,7,0.0002219676971435547,FEFCF8F0E0C08000
2721,5720,27,True,2799,,0,163,cube_beam,11,12,mux_3_8,5,5882.455,,27,23.90195393562317,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
97,48,7,True,97,,1,39,and_affine_nmcts,6,8,adder_carry_w3,2,57.725,,7,26.564064979553223,FEFCF8F0E0C08000
98,92,7,True,98,,1,11,greedy_factor,6,8,adder_carry_w3,2,101.5,,7,0.0019812583923339844,FEFCF8F0E0C08000
98,92,7,True,98,,1,11,mcts_factor,6,8,adder_carry_w3,2,101.5,,7,0.17305684089660645,FEFCF8F0E0C08000
97,48,7,True,97,,1,39,and_mcts_factor,6,8,adder_carry_w3,2,57.725,,7,0.1588912010192871,FEFCF8F0E0C08000
98,92,7,True,98,,1,11,fprm_greedy,6,8,adder_carry_w3,2,101.5,,7,0.1614971160888672,FEFCF8F0E0C08000
97,48,7,True,97,,1,39,and_rc_nmcts,6,8,adder_carry_w3,2,57.725,,7,33.12144207954407,FEFCF8F0E0C08000
98,92,7,True,98,,1,11,fprm_mcts,6,8,adder_carry_w3,2,101.5,,7,2.5799977779388428,FEFCF8F0E0C08000
97,48,7,True,97,,1,39,and_fprm_mcts,6,8,adder_carry_w3,2,57.725,,7,2.770993232727051,FEFCF8F0E0C08000
99,212,7,True,121,,0,30,cube_greedy,6,7,adder_carry_w3,2,222.07500000000002,,7,0.0034842491149902344,FEFCF8F0E0C08000
137,268,7,True,183,,0,59,cube_beam,6,7,adder_carry_w3,2,280.815,,7,0.1204679012298584,FEFCF8F0E0C08000
98,92,7,True,98,,1,11,neural_mcts,6,8,adder_carry_w3,2,101.5,,7,0.2583801746368408,FEFCF8F0E0C08000
48,48,7,True,56,,0,24,sshr_h,6,7,adder_carry_w3,1,53.00000000000001,,7,0.04201483726501465,FEFCF8F0E0C08000
186,388,15,True,186,,0,15,direct_anf,8,9,adder_carry_w4,2,402.38,,15,0.0006620883941650391,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
309,196,15,True,309,,0,113,and_direct_anf,8,9,adder_carry_w4,3,220.125,,15,0.0006170272827148438,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
97,48,7,True,97,,1,39,and_fprm_neural_mcts,6,8,adder_carry_w3,2,57.725,,7,9.58813214302063,FEFCF8F0E0C08000
