baseline_CNOT,baseline_T,baseline_depth,baseline_peak_ancilla,baseline_score,baseline_time_s,name,relative_CNOT_pct,relative_T_pct,relative_depth_pct,relative_peak_ancilla_pct,relative_score_pct,relative_time_s_pct,target_CNOT,target_T,target_depth,target_peak_ancilla,target_score,target_time_s
10936.0,6268.0,10936.0,5.0,6921.959999999999,203.4373381137848,anf_n16_18,0.0,0.0,0.0,0.0,0.0,15.49937542574121,10936.0,6268.0,10936.0,5.0,6921.959999999999,234.9688549041748
23309.0,13780.0,23310.0,5.0,15160.35,160.95311903953552,anf_n16_19,-0.025741130035608562,-0.08708272859216255,-0.02574002574002574,0.0,-0.08172634536801206,-9.38269106748337,23303.0,13768.0,23304.0,5.0,15147.960000000001,145.85138511657715
9808.0,5592.0,9808.0,4.0,6177.5199999999995,170.52390789985657,anf_n16_2,-0.3772430668841762,-0.14306151645207438,-0.3772430668841762,0.0,-0.16454823294784904,14.363147375759283,9771.0,5584.0,9771.0,4.0,6167.355,195.016508102417
10941.0,6256.0,10941.0,4.0,6908.285,198.16127586364746,anf_n16_20,-0.3564573622155196,-0.1278772378516624,-0.3564573622155196,0.0,-0.1496029767156398,15.915361934927663,10902.0,6248.0,10902.0,4.0,6897.95,229.6993601322174
11674.0,6656.0,11674.0,5.0,7353.549999999999,229.3396430015564,anf_n16_21,-0.3426417680315231,0.0,-0.3426417680315231,0.0,-0.03263729763175115,15.738499288499177,11634.0,6656.0,11634.0,5.0,7351.15,265.4342610836029
4261.0,2476.0,4261.0,3.0,2733.145,45.01521110534668,anf_n16_22,0.0,0.0,0.0,0.0,0.0,9.903589624733087,4261.0,2476.0,4261.0,3.0,2733.145,49.47333288192749
1178.0,656.0,1178.0,3.0,731.4699999999999,111.27859568595886,anf_n16_23,-0.5093378607809848,0.0,-0.5093378607809848,0.0,-0.04784885231108714,13.847226512564562,1172.0,656.0,1172.0,3.0,731.12,126.68759489059448
1241.0,692.0,1241.0,3.0,771.205,102.76208686828613,anf_n16_3,0.6446414182111201,-0.5780346820809248,0.6446414182111201,0.0,-0.45642857605954085,14.28219558505274,1249.0,688.0,1249.0,3.0,767.6850000000001,117.43876910209656
2087.0,1184.0,2087.0,3.0,1313.095,21.121824026107788,anf_n16_4,-0.9103977000479155,-1.0135135135135136,-0.9103977000479155,0.0,-0.9987853125630674,1.9752650571950303,2068.0,1172.0,2068.0,3.0,1299.98,21.53903603553772
13270.0,7716.0,13270.0,5.0,8506.169999999998,300.0116009712219,anf_n16_5,0.0,0.0,0.0,0.0,0.0,-0.0009560215329362952,13270.0,7716.0,13270.0,5.0,8506.169999999998,300.00873279571533
2993.0,1716.0,2993.0,3.0,1898.485,31.133960962295532,anf_n16_6,0.0,0.0,0.0,0.0,0.0,8.517827240535357,2993.0,1716.0,2993.0,3.0,1898.485,33.785897970199585
8783.0,5024.0,8783.0,4.0,5549.195,135.62274312973022,anf_n16_7,0.0,0.0,0.0,0.0,0.0,12.314845269419095,8783.0,5024.0,8783.0,4.0,5549.195,152.32447409629822
390.0,208.0,390.0,2.0,235.08999999999997,12.96968674659729,anf_n16_8,0.0,0.0,0.0,0.0,0.0,6.956731350497031,390.0,208.0,390.0,2.0,235.08999999999997,13.871953010559082
9247.0,5260.0,9247.0,4.0,5812.535,160.27981185913086,anf_n16_9,0.0,0.0,0.0,0.0,0.0,9.943068259955979,9247.0,5260.0,9247.0,4.0,5812.535,176.21654295921326
