baseline_CNOT,baseline_T,baseline_depth,baseline_peak_ancilla,baseline_score,baseline_time_s,name,relative_CNOT_pct,relative_T_pct,relative_depth_pct,relative_peak_ancilla_pct,relative_score_pct,relative_time_s_pct,target_CNOT,target_T,target_depth,target_peak_ancilla,target_score,target_time_s
112.0,60.0,112.0,1.0,68.68,0.7358639240264893,anf_n18_0,-8.928571428571429,-13.333333333333334,-8.928571428571429,0.0,-12.478159580663958,12.431907653808594,102.0,52.0,102.0,1.0,60.11,0.8601830005645752
24583.0,15660.0,24583.0,4.0,17109.295,0.8938488960266113,anf_n18_1,-3.2746206728226825,-3.295019157088123,-3.2746206728226825,25.0,-3.2798838292284827,90.0601863861084,23778.0,15144.0,23778.0,5.0,16548.13,1.7944507598876953
9158.0,5752.0,9159.0,3.0,6295.775,0.8264777660369873,anf_n18_10,-4.859139550120114,-4.937413073713491,-4.858609018451796,33.33333333333333,-4.893519860541382,40.221333503723145,8713.0,5468.0,8714.0,4.0,5987.6900000000005,1.2286911010742188
3517.0,2208.0,3517.0,3.0,2420.525,0.7546720504760742,anf_n18_11,-2.9854990048336654,-3.0797101449275366,-2.9854990048336654,0.0,-3.063178442693235,20.990991592407227,3412.0,2140.0,3412.0,3.0,2346.3799999999997,0.9645819664001465
26393.0,16812.0,26393.0,4.0,18367.425000000003,0.9030649662017822,anf_n18_2,-3.8267722502178607,-3.854389721627409,-3.8267722502178607,25.0,-3.8392425721079873,101.43630504608154,25383.0,16164.0,25383.0,5.0,17662.254999999997,1.9174280166625977
60634.0,38956.0,60634.0,5.0,42517.65,1.1094980239868164,anf_n18_3,-3.046145726819936,-3.0598624088715476,-3.046145726819936,20.0,-3.0531673316845938,201.66551629586905,58787.0,37764.0,58787.0,6.0,41219.51500000001,3.346972942352295
6821.0,4280.0,6821.0,3.0,4686.565,0.7788989543914795,anf_n18_4,-3.679812344231051,-3.7383177570093453,-3.679812344231051,0.0,-3.7279969444571717,22.440028190612793,6570.0,4120.0,6570.0,3.0,4511.85,1.0032992362976074
16407.0,10448.0,16407.0,4.0,11417.975,0.8480911254882812,anf_n18_5,-2.931675504357896,-2.9479326186830015,-2.931675504357896,0.0,-2.944348713322629,47.2092866897583,15926.0,10140.0,15926.0,4.0,11081.79,1.3201839923858643
496.0,300.0,496.0,2.0,333.23999999999995,0.7521369457244873,anf_n18_6,-4.435483870967742,-5.333333333333334,-4.435483870967742,0.0,-5.182451086304161,12.56570816040039,474.0,284.0,474.0,2.0,315.96999999999997,0.8777940273284912
43198.0,27752.0,43198.0,5.0,30292.35,0.994858980178833,anf_n18_7,-2.407518866614195,-2.4214471029115017,-2.407518866614195,20.0,-2.412754375279571,134.92200374603271,42158.0,27080.0,42158.0,6.0,29561.469999999998,2.34407901763916
3824.0,2400.0,3824.0,3.0,2630.56,0.7682938575744629,anf_n18_8,-2.8765690376569037,-3.0,-2.8765690376569037,0.0,-2.9814944346450885,23.11861515045166,3714.0,2328.0,3714.0,3.0,2552.13,0.9994800090789795
78.0,44.0,78.0,0.0,48.63,0.7447826862335205,anf_n18_9,0.0,0.0,0.0,0.0,0.0,-1.3342618942260742,78.0,44.0,78.0,0.0,48.63,0.7314400672912598
