baseline_CNOT,baseline_T,baseline_depth,baseline_peak_ancilla,baseline_score,baseline_time_s,name,relative_CNOT_pct,relative_T_pct,relative_depth_pct,relative_peak_ancilla_pct,relative_score_pct,relative_time_s_pct,target_CNOT,target_T,target_depth,target_peak_ancilla,target_score,target_time_s
112.0,60.0,112.0,1.0,68.68,20.376981019973755,anf_n18_0,0.0,0.0,0.0,0.0,0.0,-96.3887490335041,112.0,60.0,112.0,1.0,68.68,0.7358639240264893
17694.0,10120.0,17694.0,3.0,11167.95,80.53196120262146,anf_n18_1,38.93410195546513,54.74308300395256,38.93410195546513,33.33333333333333,53.199960601542784,-98.89006938030771,24583.0,15660.0,24583.0,4.0,17109.295,0.8938488960266113
6921.0,4084.0,6922.0,2.0,4495.83,65.9500060081482,anf_n18_10,32.321918797861585,40.842311459353574,32.31724934989887,50.0,40.03587769110486,-98.74681168954726,9158.0,5752.0,9159.0,3.0,6295.775,0.8264777660369873
2709.0,1560.0,2709.0,3.0,1725.645,62.16030311584473,anf_n18_11,29.826504245108897,41.53846153846154,29.826504245108897,0.0,40.26784187941321,-98.78592604500395,3517.0,2208.0,3517.0,3.0,2420.525,0.7546720504760742
18812.0,10796.0,18812.0,3.0,11909.8,82.72496676445007,anf_n18_2,40.29874548160748,55.72434234901815,40.29874548160748,33.33333333333333,54.22110362894427,-98.90835257900659,26393.0,16812.0,26393.0,4.0,18367.425000000003,0.9030649662017822
41753.0,24784.0,41753.0,4.0,27246.104999999996,160.9152488708496,anf_n18_3,45.22070270399732,57.182052937378955,45.22070270399732,25.0,56.05037857704801,-99.31050784075953,60634.0,38956.0,60634.0,5.0,42517.65,1.1094980239868164
5070.0,2952.0,5070.0,3.0,3256.8100000000004,65.00192832946777,anf_n18_4,34.536489151873766,44.986449864498645,34.536489151873766,0.0,43.900473162388934,-98.80172946494208,6821.0,4280.0,6821.0,3.0,4686.565,0.7788989543914795
12044.0,6912.0,12044.0,3.0,7627.08,71.67339491844177,anf_n18_5,36.22550647625374,51.157407407407405,36.22550647625374,33.33333333333333,49.703097384582314,-98.81672812282251,16407.0,10448.0,16407.0,4.0,11417.975,0.8480911254882812
463.0,248.0,463.0,2.0,279.395,20.90528392791748,anf_n18_6,7.127429805615551,20.967741935483872,7.127429805615551,0.0,19.27199842516866,-96.40216823498837,496.0,300.0,496.0,2.0,333.23999999999995,0.7521369457244873
30200.0,17784.0,30200.0,4.0,19567.12,120.46974182128906,anf_n18_7,43.03973509933775,56.05038236617184,43.03973509933775,25.0,54.81251200994321,-99.1741835209918,43198.0,27752.0,43198.0,5.0,30292.35,0.994858980178833
2946.0,1708.0,2946.0,3.0,1887.59,62.50898098945618,anf_n18_8,29.803122878479293,40.5152224824356,29.803122878479293,0.0,39.360772201590386,-98.7709064435012,3824.0,2400.0,3824.0,3.0,2630.56,0.7682938575744629
78.0,40.0,96.0,1.0,47.12,20.087684154510498,anf_n18_9,0.0,10.0,-18.75,-100.0,3.2045840407470396,-96.29234171293814,78.0,44.0,78.0,0.0,48.63,0.7447826862335205
