baseline_CNOT,baseline_T,baseline_depth,baseline_peak_ancilla,baseline_score,baseline_time_s,name,relative_CNOT_pct,relative_T_pct,relative_depth_pct,relative_peak_ancilla_pct,relative_score_pct,relative_time_s_pct,target_CNOT,target_T,target_depth,target_peak_ancilla,target_score,target_time_s
73.0,36.0,73.0,1.0,42.385,3.3471429347991943,anf_n16_0,0.0,0.0,0.0,0.0,0.0,43.207294570421475,73.0,36.0,73.0,1.0,42.385,4.793352842330933
5135.0,2948.0,5135.0,4.0,3258.255,66.89519786834717,anf_n16_1,0.0,0.0,0.0,0.0,0.0,19.77766773224018,5135.0,2948.0,5135.0,4.0,3258.255,80.12550783157349
4009.0,2336.0,4009.0,4.0,2580.3050000000003,50.324942111968994,anf_n16_10,-0.42404589673235227,-0.3424657534246575,-0.42404589673235227,0.0,-0.34976485337975727,19.76913512763849,3992.0,2328.0,3992.0,4.0,2571.2799999999997,60.27374792098999
613.0,328.0,613.0,2.0,368.28499999999997,27.18416404724121,anf_n16_11,0.0,0.0,0.0,0.0,0.0,18.342322389228823,613.0,328.0,613.0,2.0,368.28499999999997,32.17037105560303
4445.0,2584.0,4445.0,4.0,2854.0250000000005,56.41899013519287,anf_n16_12,0.0,0.0,0.0,0.0,0.0,18.57301340058103,4445.0,2584.0,4445.0,4.0,2854.0250000000005,66.89769673347473
28.0,16.0,28.0,0.0,17.660000000000004,3.2724738121032715,anf_n16_13,0.0,0.0,0.0,0.0,0.0,42.66134091033277,28.0,16.0,28.0,0.0,17.660000000000004,4.668555021286011
841.0,440.0,842.0,2.0,493.87,39.930115938186646,anf_n16_14,0.0,0.0,0.0,0.0,0.0,16.303083767882722,841.0,440.0,842.0,2.0,493.87,46.439956188201904
17641.0,10416.0,17641.0,5.0,11463.005,99.75999689102173,anf_n16_15,-0.12470948358936568,-0.5760368663594471,-0.12470948358936568,0.0,-0.5345020786434153,27.748022403144923,17619.0,10356.0,17619.0,5.0,11401.735,127.44142317771912
543.0,288.0,543.0,2.0,324.15500000000003,22.43431782722473,anf_n16_16,-0.9208103130755065,0.0,-0.9208103130755065,0.0,-0.09409078989991321,18.448393784120146,538.0,288.0,538.0,2.0,323.84999999999997,26.573089122772217
10217.0,5896.0,10218.0,5.0,6506.7300000000005,250.61921501159668,anf_n16_17,-0.9102476265048448,-0.27137042062415195,-0.9101585437463301,0.0,-0.33173345136497184,19.715209038020582,10124.0,5880.0,10125.0,5.0,6485.145,300.0293171405792
