losses,mean_baseline,mean_relative_pct,mean_target,metric,pairs,ties,wins
3,3700.3333333333335,-0.393697469522319,3676.0,T,24,6,15
4,6404.5,-0.42641801818793373,6360.291666666667,CNOT,24,4,16
4,6404.625,-0.426441441845237,6360.416666666667,depth,24,4,16
2,3.375,1.1805555555555554,3.4166666666666665,peak_ancilla,24,21,1
3,4084.0472916666663,-0.39449421850661986,4057.16375,score,24,4,17
12,27.845824350913364,-0.19424889615622967,27.417436331510544,time_s,24,0,12
