name,n,profile,term_count,truth_build_time_s,method,score,T,CNOT,depth,gates,peak_ancilla,schedule_logical_depth,schedule_cnot_depth_proxy,schedule_t_depth_proxy,explicit_ancilla_live_peak,explicit_ancilla_lifetime_area,plan_time_s,truth_verify_time_s,truth_verified,anf_verified,plan_nodes,plan_mismatches,circuit_anf_verified,circuit_gates,circuit_max_wire_terms,circuit_mismatches
truth_bridge_n27_001_mixed,27,mixed,117,1.4086386669951025,depth_frontier_policy,653.3799999999999,588,1004,1004,416,3,120,953,261,1,35,6.9132231249823235,0.9542420830111951,True,True,11,0,True,122,117,0
truth_bridge_n27_001_mixed,27,mixed,117,1.4086386669951025,depth_policy,674.8700000000001,608,1030,1030,422,3,118,979,268,1,23,0.5558400419831742,1.0042210419778712,True,True,7,0,True,118,117,0
truth_bridge_n27_001_mixed,27,mixed,117,1.4086386669951025,direct_logical_and,744.405,672,1125,1125,453,3,117,1061,293,0,0,3.333299537189305e-05,1.4314254589844495,True,True,1,0,True,117,117,0
truth_bridge_n27_001_mixed,27,mixed,117,1.4086386669951025,screen_depth1,692.2049999999999,624,1053,1053,429,3,115,999,274,1,16,0.11074433400062844,1.1252873750054277,True,True,5,0,True,117,117,0
truth_bridge_n27_001_mixed,27,mixed,117,1.4086386669951025,screen_depth2,674.8700000000001,608,1030,1030,422,3,118,979,268,1,23,0.5558400419831742,1.0042210419778712,True,True,7,0,True,118,117,0
truth_bridge_n27_001_mixed,27,mixed,117,1.4086386669951025,screen_depth3,666.3,600,1020,1020,420,3,118,969,266,1,29,2.2051448749843985,1.0793215830053668,True,True,9,0,True,120,117,0
truth_bridge_n27_001_mixed,27,mixed,117,1.4086386669951025,screen_depth4,653.3799999999999,588,1004,1004,416,3,120,953,261,1,35,6.9132231249823235,0.9542420830111951,True,True,11,0,True,122,117,0
truth_bridge_n27_001_mixed,27,mixed,117,1.4086386669951025,screen_single,713.955,644,1083,1083,439,3,115,1027,281,1,8,0.016734625009121373,1.1549523339781445,True,True,3,0,True,117,117,0
truth_bridge_n27_002_deep,27,deep,163,2.066629417007789,adaptive_all_depth,1533.59,1388,2238,2238,850,7,155,1682,659,1,47,14.520119874970987,1.7407574579992797,True,True,11,0,True,156,163,0
truth_bridge_n27_002_deep,27,deep,163,2.066629417007789,depth2_guard_direct,1664.09,1508,2418,2418,910,7,154,1785,719,1,31,0.8380038749892265,1.720702333986992,True,True,7,0,True,156,163,0
truth_bridge_n27_002_deep,27,deep,163,2.066629417007789,depth_frontier_policy,1533.59,1388,2238,2238,850,7,155,1682,659,1,47,10.181885917001637,1.7407574579992797,True,True,11,0,True,156,163,0
truth_bridge_n27_002_deep,27,deep,163,2.066629417007789,depth_policy,1664.09,1508,2418,2418,910,7,154,1785,719,1,31,0.8380038749892265,1.720702333986992,True,True,7,0,True,156,163,0
truth_bridge_n27_002_deep,27,deep,163,2.066629417007789,direct_logical_and,1921.195,1744,2779,2779,1035,7,163,2029,835,0,0,6.9160014390945435e-06,2.1529480000026524,True,True,1,0,True,163,163,0
truth_bridge_n27_002_deep,27,deep,163,2.066629417007789,screen_depth1,1742.52,1580,2528,2528,948,7,156,1857,755,1,21,0.16978541598655283,1.8914587500039488,True,True,5,0,True,158,163,0
truth_bridge_n27_002_deep,27,deep,163,2.066629417007789,screen_depth2,1664.09,1508,2418,2418,910,7,154,1785,719,1,31,0.8380038749892265,1.720702333986992,True,True,7,0,True,156,163,0
truth_bridge_n27_002_deep,27,deep,163,2.066629417007789,screen_depth3,1594.49,1444,2322,2322,878,7,155,1734,687,1,39,3.305251124984352,1.7504384169878904,True,True,9,0,True,156,163,0
truth_bridge_n27_002_deep,27,deep,163,2.066629417007789,screen_depth4,1533.59,1388,2238,2238,850,7,155,1682,659,1,47,10.181885917001637,1.7407574579992797,True,True,11,0,True,156,163,0
truth_bridge_n27_002_deep,27,deep,163,2.066629417007789,screen_single,1821.0149999999999,1652,2639,2639,987,7,159,1935,789,1,10,0.025193542009219527,2.037747082998976,True,True,3,0,True,161,163,0
truth_bridge_n27_003_shallow,27,shallow,64,0.694826708000619,adaptive_all_depth,593.2550000000001,536,871,871,335,3,65,625,254,1,13,0.407498418004252,0.7118438750039786,True,True,5,0,True,67,64,0
truth_bridge_n27_003_shallow,27,shallow,64,0.694826708000619,depth2_guard_direct,593.2550000000001,536,871,871,335,3,65,625,254,1,13,0.1150413749855943,0.6990992909995839,True,True,5,0,True,67,64,0
truth_bridge_n27_003_shallow,27,shallow,64,0.694826708000619,depth_frontier_policy,593.2550000000001,536,871,871,335,3,65,625,254,1,13,0.1150413749855943,0.6990992909995839,True,True,5,0,True,67,64,0
truth_bridge_n27_003_shallow,27,shallow,64,0.694826708000619,depth_policy,593.2550000000001,536,871,871,335,3,65,625,254,1,13,0.1150413749855943,0.6990992909995839,True,True,5,0,True,67,64,0
truth_bridge_n27_003_shallow,27,shallow,64,0.694826708000619,direct_logical_and,619.16,560,904,904,344,3,64,657,262,0,0,5.749985575675964e-06,0.6848930839914829,True,True,1,0,True,64,64,0
truth_bridge_n27_003_shallow,27,shallow,64,0.694826708000619,screen_depth1,593.2550000000001,536,871,871,335,3,65,625,254,1,13,0.05242583400104195,0.7118438750039786,True,True,5,0,True,67,64,0
truth_bridge_n27_003_shallow,27,shallow,64,0.694826708000619,screen_depth2,593.2550000000001,536,871,871,335,3,65,625,254,1,13,0.1150413749855943,0.6990992909995839,True,True,5,0,True,67,64,0
truth_bridge_n27_003_shallow,27,shallow,64,0.694826708000619,screen_depth3,593.2550000000001,536,871,871,335,3,65,625,254,1,13,0.11468608400900848,0.670075915986672,True,True,5,0,True,67,64,0
truth_bridge_n27_003_shallow,27,shallow,64,0.694826708000619,screen_depth4,593.2550000000001,536,871,871,335,3,65,625,254,1,13,0.11594420799519867,0.720692583010532,True,True,5,0,True,67,64,0
truth_bridge_n27_003_shallow,27,shallow,64,0.694826708000619,screen_single,606.175,548,887,887,339,3,63,641,259,1,7,0.009400917013408616,0.6744614170165733,True,True,3,0,True,65,64,0
truth_bridge_n27_004_mixed,27,mixed,78,0.9196695419959724,adaptive_all_depth,672.115,604,987,987,383,5,81,724,288,1,29,1.1817616249609273,0.7413940420083236,True,True,9,0,True,81,78,0
truth_bridge_n27_004_mixed,27,mixed,78,0.9196695419959724,depth2_guard_direct,693.735,624,1015,1015,391,5,79,740,297,1,23,0.17156449999311008,0.7621029170113616,True,True,7,0,True,79,78,0
truth_bridge_n27_004_mixed,27,mixed,78,0.9196695419959724,depth_frontier_policy,693.735,624,1015,1015,391,5,79,740,297,1,23,0.17156449999311008,0.7621029170113616,True,True,7,0,True,79,78,0
truth_bridge_n27_004_mixed,27,mixed,78,0.9196695419959724,depth_policy,693.735,624,1015,1015,391,5,79,740,297,1,23,0.17156449999311008,0.7621029170113616,True,True,7,0,True,79,78,0
truth_bridge_n27_004_mixed,27,mixed,78,0.9196695419959724,direct_logical_and,858.9699999999999,776,1242,1242,466,5,78,882,373,0,0,5.333014996722341e-06,0.8778165420226287,True,True,1,0,True,78,78,0
truth_bridge_n27_004_mixed,27,mixed,78,0.9196695419959724,screen_depth1,719.705,648,1049,1049,401,5,76,763,309,1,17,0.05525349997333251,0.7758871660043951,True,True,5,0,True,77,78,0
truth_bridge_n27_004_mixed,27,mixed,78,0.9196695419959724,screen_depth2,693.735,624,1015,1015,391,5,79,740,297,1,23,0.17156449999311008,0.7621029170113616,True,True,7,0,True,79,78,0
truth_bridge_n27_004_mixed,27,mixed,78,0.9196695419959724,screen_depth3,672.115,604,987,987,383,5,81,724,288,1,29,0.3788110419991426,0.7413940420083236,True,True,9,0,True,81,78,0
truth_bridge_n27_004_mixed,27,mixed,78,0.9196695419959724,screen_depth4,672.115,604,987,987,383,5,81,724,288,1,29,0.5646320829982869,0.8051337919896469,True,True,9,0,True,81,78,0
truth_bridge_n27_004_mixed,27,mixed,78,0.9196695419959724,screen_single,780.605,704,1133,1133,429,5,75,814,337,1,9,0.011500499997055158,0.8163588750176132,True,True,3,0,True,77,78,0
truth_bridge_n27_005_deep,27,deep,201,2.1305642079969402,adaptive_all_depth,1566.445,1416,2317,2317,901,7,191,1907,650,1,48,19.177954707993194,1.8987455420137849,True,True,11,0,True,193,201,0
truth_bridge_n27_005_deep,27,deep,201,2.1305642079969402,depth2_guard_direct,1614.2949999999998,1460,2383,2383,923,7,191,1971,667,1,32,1.0772137499880046,1.9238247920002323,True,True,7,0,True,193,201,0
truth_bridge_n27_005_deep,27,deep,201,2.1305642079969402,depth_frontier_policy,1566.445,1416,2317,2317,901,7,191,1907,650,1,48,13.529923750000307,1.8987455420137849,True,True,11,0,True,193,201,0
truth_bridge_n27_005_deep,27,deep,201,2.1305642079969402,depth_policy,1614.2949999999998,1460,2383,2383,923,7,191,1971,667,1,32,1.0772137499880046,1.9238247920002323,True,True,7,0,True,193,201,0
truth_bridge_n27_005_deep,27,deep,201,2.1305642079969402,direct_logical_and,1856.415,1684,2727,2727,1043,6,201,2201,773,0,0,9.082985343411565e-06,2.1784707499900833,True,True,1,0,True,201,201,0
truth_bridge_n27_005_deep,27,deep,201,2.1305642079969402,screen_depth1,1679.74,1520,2476,2476,956,7,194,2037,693,1,21,0.21961324999574572,1.9874380839755759,True,True,5,0,True,196,201,0
truth_bridge_n27_005_deep,27,deep,201,2.1305642079969402,screen_depth2,1614.2949999999998,1460,2383,2383,923,7,191,1971,667,1,32,1.0772137499880046,1.9238247920002323,True,True,7,0,True,193,201,0
truth_bridge_n27_005_deep,27,deep,201,2.1305642079969402,screen_depth3,1588.195,1436,2347,2347,911,7,191,1935,657,1,40,4.318677208008012,1.8658889579819515,True,True,9,0,True,193,201,0
truth_bridge_n27_005_deep,27,deep,201,2.1305642079969402,screen_depth4,1566.445,1416,2317,2317,901,7,191,1907,650,1,48,13.529923750000307,1.8987455420137849,True,True,11,0,True,193,201,0
truth_bridge_n27_005_deep,27,deep,201,2.1305642079969402,screen_single,1756.17,1592,2586,2586,994,6,196,2113,728,1,11,0.03252675000112504,2.042047166993143,True,True,3,0,True,198,201,0
