name,n,profile,term_count,truth_build_time_s,method,score,T,CNOT,depth,gates,peak_ancilla,schedule_logical_depth,schedule_cnot_depth_proxy,schedule_t_depth_proxy,explicit_ancilla_live_peak,explicit_ancilla_lifetime_area,plan_time_s,truth_verify_time_s,truth_verified,anf_verified,plan_nodes,plan_mismatches,circuit_anf_verified,circuit_gates,circuit_max_wire_terms,circuit_mismatches
truth_bridge_n23_001_shallow,23,shallow,63,194.01368000000366,adaptive_all_depth,584.2049999999999,524,853,853,329,5,65,566,254,1,36,3.1178318339952966,0.021172708002268337,True,True,11,0,True,67,63,0
truth_bridge_n23_001_shallow,23,shallow,63,194.01368000000366,depth2_guard_direct,605.63,544,878,878,334,5,60,580,262,1,25,0.2066120419985964,0.020684542003436945,True,True,7,0,True,62,63,0
truth_bridge_n23_001_shallow,23,shallow,63,194.01368000000366,depth_frontier_policy,605.63,544,878,878,334,5,60,580,262,1,25,0.2066120419985964,0.020684542003436945,True,True,7,0,True,62,63,0
truth_bridge_n23_001_shallow,23,shallow,63,194.01368000000366,depth_policy,605.63,544,878,878,334,5,60,580,262,1,25,0.2066120419985964,0.020684542003436945,True,True,7,0,True,62,63,0
truth_bridge_n23_001_shallow,23,shallow,63,194.01368000000366,direct_logical_and,738.5450000000001,668,1065,1065,397,4,63,708,320,0,0,2.370899892412126e-05,0.03556054199725622,True,True,1,0,True,63,63,0
truth_bridge_n23_001_shallow,23,shallow,63,194.01368000000366,screen_depth1,627.25,564,906,906,342,5,58,600,272,1,19,0.044464624996180646,0.021110292000230402,True,True,5,0,True,60,63,0
truth_bridge_n23_001_shallow,23,shallow,63,194.01368000000366,screen_depth2,605.63,544,878,878,334,5,60,580,262,1,25,0.2066120419985964,0.020684542003436945,True,True,7,0,True,62,63,0
truth_bridge_n23_001_shallow,23,shallow,63,194.01368000000366,screen_depth3,588.36,528,856,856,328,5,62,568,255,1,31,0.7646082919964101,0.02028858300036518,True,True,9,0,True,64,63,0
truth_bridge_n23_001_shallow,23,shallow,63,194.01368000000366,screen_depth4,584.2049999999999,524,853,853,329,5,65,566,254,1,36,2.0950665830023354,0.021172708002268337,True,True,11,0,True,67,63,0
truth_bridge_n23_001_shallow,23,shallow,63,194.01368000000366,screen_single,661.985,596,953,953,357,5,57,630,288,1,12,0.007080292001774069,0.02226583300216589,True,True,3,0,True,59,63,0
truth_bridge_n23_002_mixed,23,mixed,136,215.5514003329954,adaptive_all_depth,1077.915,976,1595,1595,619,4,129,1159,463,1,45,8.632592501002364,0.04387970899551874,True,True,11,0,True,131,136,0
truth_bridge_n23_002_mixed,23,mixed,136,215.5514003329954,depth2_guard_direct,1129.92,1024,1664,1664,640,4,126,1205,485,1,32,0.4995712919990183,0.04607183299958706,True,True,7,0,True,128,136,0
truth_bridge_n23_002_mixed,23,mixed,136,215.5514003329954,depth_frontier_policy,1077.915,976,1595,1595,619,4,129,1159,463,1,45,6.053013709002698,0.04387970899551874,True,True,11,0,True,131,136,0
truth_bridge_n23_002_mixed,23,mixed,136,215.5514003329954,depth_policy,1129.92,1024,1664,1664,640,4,126,1205,485,1,32,0.4995712919990183,0.04607183299958706,True,True,7,0,True,128,136,0
truth_bridge_n23_002_mixed,23,mixed,136,215.5514003329954,direct_logical_and,1363.34,1240,1996,1996,756,3,136,1423,590,0,0,9.916999260894954e-06,0.055982874997425824,True,True,1,0,True,136,136,0
truth_bridge_n23_002_mixed,23,mixed,136,215.5514003329954,screen_depth1,1173.4199999999998,1064,1724,1724,660,4,126,1257,505,1,24,0.10338049999700161,0.04673220800032141,True,True,5,0,True,128,136,0
truth_bridge_n23_002_mixed,23,mixed,136,215.5514003329954,screen_depth2,1129.92,1024,1664,1664,640,4,126,1205,485,1,32,0.4995712919990183,0.04607183299958706,True,True,7,0,True,128,136,0
truth_bridge_n23_002_mixed,23,mixed,136,215.5514003329954,screen_depth3,1086.4850000000001,984,1605,1605,621,4,127,1167,465,1,39,1.9616540830029408,0.04405841699917801,True,True,9,0,True,129,136,0
truth_bridge_n23_002_mixed,23,mixed,136,215.5514003329954,screen_depth4,1077.915,976,1595,1595,619,4,129,1159,463,1,45,6.053013709002698,0.04387970899551874,True,True,11,0,True,131,136,0
truth_bridge_n23_002_mixed,23,mixed,136,215.5514003329954,screen_single,1269.3149999999998,1152,1859,1859,707,4,129,1343,549,1,13,0.01497291700070491,0.05022354099492077,True,True,3,0,True,131,136,0
truth_bridge_n23_003_deep,23,deep,217,216.47311354100384,adaptive_all_depth,2220.1150000000002,2016,3235,3235,1219,7,209,2219,978,1,46,15.833048458000121,0.08166083299875027,True,True,11,0,True,211,217,0
truth_bridge_n23_003_deep,23,deep,217,216.47311354100384,depth2_guard_direct,2274.535,2068,3311,3311,1243,6,207,2279,1001,1,32,0.8872007500031032,0.08384016600030009,True,True,7,0,True,209,217,0
truth_bridge_n23_003_deep,23,deep,217,216.47311354100384,depth_frontier_policy,2220.1150000000002,2016,3235,3235,1219,7,209,2219,978,1,46,11.171046082999965,0.08166083299875027,True,True,11,0,True,211,217,0
truth_bridge_n23_003_deep,23,deep,217,216.47311354100384,depth_policy,2274.535,2068,3311,3311,1243,6,207,2279,1001,1,32,0.8872007500031032,0.08384016600030009,True,True,7,0,True,209,217,0
truth_bridge_n23_003_deep,23,deep,217,216.47311354100384,direct_logical_and,2466.455,2244,3583,3583,1339,6,217,2493,1083,0,0,8.208000508602709e-06,0.08984924999822397,True,True,1,0,True,217,217,0
truth_bridge_n23_003_deep,23,deep,217,216.47311354100384,screen_depth1,2318.0350000000003,2108,3371,3371,1263,6,208,2328,1020,1,24,0.21073533400340239,0.08328345799964154,True,True,5,0,True,209,217,0
truth_bridge_n23_003_deep,23,deep,217,216.47311354100384,screen_depth2,2274.535,2068,3311,3311,1243,6,207,2279,1001,1,32,0.8872007500031032,0.08384016600030009,True,True,7,0,True,209,217,0
