name,n,profile,term_count,truth_build_time_s,method,score,T,CNOT,depth,gates,peak_ancilla,schedule_logical_depth,schedule_cnot_depth_proxy,schedule_t_depth_proxy,explicit_ancilla_live_peak,explicit_ancilla_lifetime_area,plan_time_s,truth_verify_time_s,truth_verified,anf_verified,plan_nodes,plan_mismatches,circuit_anf_verified,circuit_gates,circuit_max_wire_terms,circuit_mismatches
truth_bridge_n25_001_deep,25,deep,110,0.5057834170002025,screen_depth3,1091.25,984,1586,1586,602,7,108,1132,471,1,32,1.8800365829956718,0.2818302919913549,True,True,9,0,True,110,110,0
truth_bridge_n25_001_deep,25,deep,110,0.5057834170002025,screen_depth4,1069.6299999999999,964,1558,1558,594,7,110,1112,461,1,38,5.658096208004281,0.29137733299285173,True,True,11,0,True,112,110,0
truth_bridge_n25_001_deep,25,deep,110,0.5057834170002025,screen_single,1223.905,1108,1769,1769,661,6,105,1250,531,1,11,0.015457000001333654,0.3674494169972604,True,True,3,0,True,107,110,0
truth_bridge_n25_002_shallow,25,shallow,51,0.26400604100490455,adaptive_all_depth,387.415,344,567,567,223,5,49,402,162,1,16,0.09172683500219136,0.14154712499293964,True,True,5,0,True,51,51,0
truth_bridge_n25_002_shallow,25,shallow,51,0.26400604100490455,depth2_guard_direct,387.415,344,567,567,223,5,49,402,162,1,16,0.022428917000070214,0.13877508400764782,True,True,5,0,True,51,51,0
truth_bridge_n25_002_shallow,25,shallow,51,0.26400604100490455,depth_frontier_policy,387.415,344,567,567,223,5,49,402,162,1,16,0.022428917000070214,0.13877508400764782,True,True,5,0,True,51,51,0
truth_bridge_n25_002_shallow,25,shallow,51,0.26400604100490455,depth_policy,387.415,344,567,567,223,5,49,402,162,1,16,0.022428917000070214,0.13877508400764782,True,True,5,0,True,51,51,0
truth_bridge_n25_002_shallow,25,shallow,51,0.26400604100490455,direct_logical_and,485.465,436,705,705,269,4,51,480,206,0,0,1.7875005141831934e-05,0.24997145900852047,True,True,1,0,True,51,51,0
truth_bridge_n25_002_shallow,25,shallow,51,0.26400604100490455,screen_depth1,387.415,344,567,567,223,5,49,402,162,1,16,0.017781542002921924,0.14154712499293964,True,True,5,0,True,51,51,0
truth_bridge_n25_002_shallow,25,shallow,51,0.26400604100490455,screen_depth2,387.415,344,567,567,223,5,49,402,162,1,16,0.022428917000070214,0.13877508400764782,True,True,5,0,True,51,51,0
truth_bridge_n25_002_shallow,25,shallow,51,0.26400604100490455,screen_depth3,387.415,344,567,567,223,5,49,402,162,1,16,0.02250666699546855,0.13515758300491143,True,True,5,0,True,51,51,0
truth_bridge_n25_002_shallow,25,shallow,51,0.26400604100490455,screen_depth4,387.415,344,567,567,223,5,49,402,162,1,16,0.02265425000223331,0.1327442079928005,True,True,5,0,True,51,51,0
truth_bridge_n25_002_shallow,25,shallow,51,0.26400604100490455,screen_single,391.57000000000005,348,570,570,222,5,46,404,163,1,11,0.0063554590014973655,0.148583874994074,True,True,3,0,True,48,51,0
truth_bridge_n25_003_mixed,25,mixed,105,0.4711476670054253,adaptive_all_depth,1021.935,924,1495,1495,571,5,107,1009,445,1,36,7.852663792014937,0.24787537498923484,True,True,11,0,True,109,105,0
truth_bridge_n25_003_mixed,25,mixed,105,0.4711476670054253,depth2_guard_direct,1043.425,944,1521,1521,577,5,103,1033,452,1,24,0.4456934170011664,0.3031917920015985,True,True,7,0,True,105,105,0
truth_bridge_n25_003_mixed,25,mixed,105,0.4711476670054253,depth_frontier_policy,1021.935,924,1495,1495,571,5,107,1009,445,1,36,5.512367916002404,0.24787537498923484,True,True,11,0,True,109,105,0
truth_bridge_n25_003_mixed,25,mixed,105,0.4711476670054253,depth_policy,1043.425,944,1521,1521,577,5,103,1033,452,1,24,0.4456934170011664,0.3031917920015985,True,True,7,0,True,105,105,0
truth_bridge_n25_003_mixed,25,mixed,105,0.4711476670054253,direct_logical_and,1184.9750000000001,1076,1719,1719,643,4,105,1159,515,0,0,9.208000847138464e-06,0.47448891699605156,True,True,1,0,True,105,105,0
truth_bridge_n25_003_mixed,25,mixed,105,0.4711476670054253,screen_depth1,1065.11,964,1550,1550,586,5,102,1051,460,1,17,0.09118641700479202,0.3283239589945879,True,True,5,0,True,104,105,0
truth_bridge_n25_003_mixed,25,mixed,105,0.4711476670054253,screen_depth2,1043.425,944,1521,1521,577,5,103,1033,452,1,24,0.4456934170011664,0.3031917920015985,True,True,7,0,True,105,105,0
truth_bridge_n25_003_mixed,25,mixed,105,0.4711476670054253,screen_depth3,1030.505,932,1505,1505,573,5,105,1017,447,1,30,1.7900977920071455,0.2598624169913819,True,True,9,0,True,107,105,0
truth_bridge_n25_003_mixed,25,mixed,105,0.4711476670054253,screen_depth4,1021.935,924,1495,1495,571,5,107,1009,445,1,36,5.512367916002404,0.24787537498923484,True,True,11,0,True,109,105,0
truth_bridge_n25_003_mixed,25,mixed,105,0.4711476670054253,screen_single,1108.6100000000001,1004,1610,1610,606,5,102,1083,479,1,9,0.0133182499994291,0.3435145839903271,True,True,3,0,True,104,105,0
truth_bridge_n25_004_deep,25,deep,194,0.6102219590102322,adaptive_all_depth,1919.08,1744,2808,2808,1064,5,190,1940,835,1,42,15.76641099799599,0.4651338340045186,True,True,11,0,True,192,194,0
truth_bridge_n25_004_deep,25,deep,194,0.6102219590102322,depth2_guard_direct,1953.75,1776,2854,2854,1078,5,188,1984,847,1,28,0.8866563749907073,0.4989608329924522,True,True,7,0,True,190,194,0
truth_bridge_n25_004_deep,25,deep,194,0.6102219590102322,depth_frontier_policy,1919.08,1744,2808,2808,1064,5,190,1940,835,1,42,11.122891166000045,0.4651338340045186,True,True,11,0,True,192,194,0
truth_bridge_n25_004_deep,25,deep,194,0.6102219590102322,depth_policy,1953.75,1776,2854,2854,1078,5,188,1984,847,1,28,0.8866563749907073,0.4989608329924522,True,True,7,0,True,190,194,0
truth_bridge_n25_004_deep,25,deep,194,0.6102219590102322,direct_logical_and,2101.91,1912,3062,3062,1150,5,194,2142,909,0,0,6.499991286545992e-06,0.5823473750060657,True,True,1,0,True,194,194,0
truth_bridge_n25_004_deep,25,deep,194,0.6102219590102322,screen_depth1,1984.2,1804,2896,2896,1092,5,188,2016,859,1,20,0.1775166250008624,0.48623370900168084,True,True,5,0,True,190,194,0
truth_bridge_n25_004_deep,25,deep,194,0.6102219590102322,screen_depth2,1953.75,1776,2854,2854,1078,5,188,1984,847,1,28,0.8866563749907073,0.4989608329924522,True,True,7,0,True,190,194,0
truth_bridge_n25_004_deep,25,deep,194,0.6102219590102322,screen_depth3,1936.415,1760,2831,2831,1071,5,189,1962,841,1,35,3.5529632910038345,0.46961008400830906,True,True,9,0,True,191,194,0
truth_bridge_n25_004_deep,25,deep,194,0.6102219590102322,screen_depth4,1919.08,1744,2808,2808,1064,5,190,1940,835,1,42,11.122891166000045,0.4651338340045186,True,True,11,0,True,192,194,0
truth_bridge_n25_004_deep,25,deep,194,0.6102219590102322,screen_single,2040.88,1856,2976,2976,1120,5,190,2076,883,1,10,0.0263835410005413,0.5295740000001388,True,True,3,0,True,192,194,0
truth_bridge_n25_005_shallow,25,shallow,77,0.20080904199858196,adaptive_all_depth,632.355,564,923,923,359,7,75,755,266,1,24,0.8501349169964669,0.1649582910031313,True,True,7,0,True,77,77,0
truth_bridge_n25_005_shallow,25,shallow,77,0.20080904199858196,depth2_guard_direct,632.355,564,923,923,359,7,75,755,266,1,24,0.1622334999992745,0.1649582910031313,True,True,7,0,True,77,77,0
truth_bridge_n25_005_shallow,25,shallow,77,0.20080904199858196,depth_frontier_policy,632.355,564,923,923,359,7,75,755,266,1,24,0.1622334999992745,0.1649582910031313,True,True,7,0,True,77,77,0
truth_bridge_n25_005_shallow,25,shallow,77,0.20080904199858196,depth_policy,632.355,564,923,923,359,7,75,755,266,1,24,0.1622334999992745,0.1649582910031313,True,True,7,0,True,77,77,0
truth_bridge_n25_005_shallow,25,shallow,77,0.20080904199858196,direct_logical_and,762.855,684,1103,1103,419,7,77,885,323,0,0,6.249989382922649e-06,0.20941437500005122,True,True,1,0,True,77,77,0
truth_bridge_n25_005_shallow,25,shallow,77,0.20080904199858196,screen_depth1,640.86,572,932,932,360,7,72,765,270,1,19,0.05448962499212939,0.16269504200317897,True,True,5,0,True,74,77,0
truth_bridge_n25_005_shallow,25,shallow,77,0.20080904199858196,screen_depth2,632.355,564,923,923,359,7,75,755,266,1,24,0.1622334999992745,0.1649582910031313,True,True,7,0,True,77,77,0
truth_bridge_n25_005_shallow,25,shallow,77,0.20080904199858196,screen_depth3,632.355,564,923,923,359,7,75,755,266,1,24,0.2837828339979751,0.17219516600016505,True,True,7,0,True,77,77,0
truth_bridge_n25_005_shallow,25,shallow,77,0.20080904199858196,screen_depth4,632.355,564,923,923,359,7,75,755,266,1,24,0.33977583301020786,0.16805100000055972,True,True,7,0,True,77,77,0
truth_bridge_n25_005_shallow,25,shallow,77,0.20080904199858196,screen_single,649.43,580,942,942,362,7,70,773,272,1,13,0.00985312499688007,0.16869395899993833,True,True,3,0,True,72,77,0
