losses,mean_baseline,mean_relative_pct,mean_target,metric,pairs,ties,wins
0,20138.0,-3.215042640481446,19535.333333333332,T,6,1,5
0,31480.5,-2.6663130612199324,30542.5,CNOT,6,1,5
0,31480.5,-2.6663130612199324,30542.5,depth,6,1,5
1,2.8333333333333335,5.5555555555555545,3.0,peak_ancilla,6,5,0
0,21988.51916666667,-3.1310580692962153,21331.242499999997,score,6,1,5
6,60.51231241226196,29.308872503411695,79.55398587385814,time_s,6,0,0
