n,method,functions,mean_terms,mean_T,mean_CNOT,mean_depth,mean_peak_ancilla,mean_score,mean_time_s,verified_rows,mean_plan_nodes,circuit_verified_rows,mean_circuit_gates,mean_circuit_max_wire_terms
28,depth2_guard_direct,24,123.79166666666667,1070,1724.875,1724.9166666666667,5.291666666666667,1182.00125,0.5938130556669421,24,5.916666666666667,24,119.91666666666667,123.79166666666667
28,depth_frontier_policy,24,123.79166666666667,1038.1666666666667,1677.4583333333333,1677.5,5.416666666666667,1147.6541666666667,5.919800750168179,24,7.75,24,120.25,123.79166666666667
28,depth_policy,24,123.79166666666667,1070,1724.875,1724.9166666666667,5.291666666666667,1182.00125,0.592542460167048,24,5.916666666666667,24,119.91666666666667,123.79166666666667
28,direct_logical_and,24,123.79166666666667,1225.1666666666667,1961.5,1961.5416666666667,4.916666666666667,1350.246875,8.108336260193028e-07,24,1,24,123.79166666666667,123.79166666666667
28,screen_depth1,24,123.79166666666667,1098.8333333333333,1768.25,1768.2916666666667,5.291666666666667,1213.365625,0.12497333329065441,24,4.583333333333333,24,120.04166666666667,123.79166666666667
28,screen_depth2,24,123.79166666666667,1070,1724.875,1724.9166666666667,5.291666666666667,1182.00125,0.5938130556669421,24,5.916666666666667,24,119.91666666666667,123.79166666666667
28,screen_depth3,24,123.79166666666667,1051,1696.7916666666667,1696.8333333333333,5.333333333333333,1161.4491666666668,2.280817262208681,24,7.25,24,120.33333333333333,123.79166666666667
28,screen_depth4,24,123.79166666666667,1034.6666666666667,1672.875,1672.9166666666667,5.416666666666667,1143.8912500000001,6.829698309209259,24,8.416666666666666,24,120.91666666666667,123.79166666666667
28,screen_single,24,123.79166666666667,1148.3333333333333,1843.5833333333333,1843.625,5.208333333333333,1267.100625,0.019812585165709606,24,2.8333333333333335,24,121.125,123.79166666666667
32,adaptive_all_depth,24,116,948,1535.3333333333333,1535.3333333333333,5.208333333333333,1048.7333333333333,9.647304269123802,24,7.416666666666667,24,113.33333333333333,116
32,depth2_guard_direct,24,116,980.3333333333334,1583,1583,5.208333333333333,1083.8416666666667,0.6125710607075234,24,5.416666666666667,24,112.5,116
32,depth_frontier_policy,24,116,951.8333333333334,1540.3333333333333,1540.3333333333333,5.208333333333333,1052.8533333333332,5.652848914957758,24,6.75,24,112.58333333333333,116
32,depth_policy,24,116,980.3333333333334,1583,1583,5.208333333333333,1083.8416666666667,0.612130117999186,24,5.416666666666667,24,112.5,116
32,direct_logical_and,24,116,1125.6666666666667,1804.5,1804.5,4.541666666666667,1240.7858333333334,7.604166967212223e-07,24,1,24,116,116
32,screen_depth1,24,116,1008.5,1625.3333333333333,1625.3333333333333,4.958333333333333,1113.9783333333332,0.13837857991590377,24,4.25,24,112.58333333333333,116
32,screen_depth2,24,116,980.3333333333334,1583,1583,5.208333333333333,1083.8416666666667,0.6125710607075234,24,5.416666666666667,24,112.5,116
32,screen_depth3,24,116,963.1666666666666,1557.7083333333333,1557.7083333333333,5.166666666666667,1065.119375,2.259130237791093,24,6.5,24,112.95833333333333,116
32,screen_depth4,24,116,948,1535.3333333333333,1535.3333333333333,5.208333333333333,1048.7333333333333,6.613087053916995,24,7.416666666666667,24,113.33333333333333,116
32,screen_single,24,116,1050.1666666666667,1688.625,1688.625,4.916666666666667,1159.2589583333333,0.024137336792288504,24,2.75,24,113.375,116
40,adaptive_all_depth,24,116.5,982,1586.625,1586.625,5.458333333333333,1086.2272916666666,16.757894650874732,24,7.75,24,113.625,116.5
40,depth2_guard_direct,24,116.5,1017,1637.9166666666667,1637.9166666666667,5.416666666666667,1124.1279166666666,1.0724313159586625,24,5.583333333333333,24,112.41666666666667,116.5
40,depth_frontier_policy,24,116.5,989.5,1597.3333333333333,1597.3333333333333,5.458333333333333,1094.3483333333334,9.287908326458819,24,7.083333333333333,24,113.08333333333333,116.5
40,depth_policy,24,116.5,1017,1637.9166666666667,1637.9166666666667,5.416666666666667,1124.1279166666666,1.0709861787918271,24,5.583333333333333,24,112.41666666666667,116.5
40,direct_logical_and,24,116.5,1172.8333333333333,1875.75,1875.75,5,1293.02875,9.271676996528792e-07,24,1,24,116.5,116.5
40,screen_depth1,24,116.5,1047.5,1683.8333333333333,1683.8333333333333,5.416666666666667,1157.3075,0.2404985032917466,24,4.333333333333333,24,112.58333333333333,116.5
40,screen_depth2,24,116.5,1017,1637.9166666666667,1637.9166666666667,5.416666666666667,1124.1279166666666,1.0724313159586625,24,5.583333333333333,24,112.41666666666667,116.5
40,screen_depth3,24,116.5,995.8333333333334,1606.4583333333333,1606.4583333333333,5.458333333333333,1101.2114583333332,3.941052012249808,24,6.666666666666667,24,112.70833333333333,116.5
40,screen_depth4,24,116.5,982,1586.625,1586.625,5.458333333333333,1086.2272916666666,11.4641179409579,24,7.75,24,113.625,116.5
40,screen_single,24,116.5,1097.8333333333333,1760.4166666666667,1760.4166666666667,5.416666666666667,1212.1154166666665,0.039794878416614665,24,2.75,24,113.66666666666667,116.5
