CNOT,T,anf_terms,correct,depth,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex
4,0,4,True,4,0,4,and_fprm_mcts,4,5,parity_n4,0,0.26,,4,0.0008440017700195312,6996
20,8,4,True,24,0,14,sshr_h,4,5,parity_n4,0,9.3,,4,0.0017879009246826172,6996
66,88,5,True,66,0,5,direct_anf,4,5,majority_n4,1,93.67999999999999,,5,3.1948089599609375e-05,E880
71,44,5,True,71,0,27,and_direct_anf,4,5,majority_n4,2,52.175000000000004,,5,2.6941299438476562e-05,E880
61,40,5,True,61,1,13,and_mcts_factor,4,6,majority_n4,2,47.485,,5,0.00651097297668457,E880
46,48,7,True,46,0,7,direct_anf,4,5,threshold2_n4,1,52.6,,7,6.29425048828125e-05,FEE8
55,36,7,True,55,0,13,and_direct_anf,4,5,threshold2_n4,2,43.15500000000001,,7,4.887580871582031e-05,FEE8
34,44,5,True,36,0,9,sshr_h,4,5,majority_n4,1,47.99,,5,0.001889944076538086,E880
55,36,7,True,55,0,13,and_mcts_factor,4,5,threshold2_n4,2,43.15500000000001,,7,0.0025212764739990234,FEE8
35,36,7,True,43,0,19,sshr_h,4,5,threshold2_n4,1,40.235,,7,0.002218008041381836,FEE8
5,0,5,True,5,0,5,direct_anf,5,6,parity_n5,0,0.325,,5,3.719329833984375e-05,96696996
5,0,5,True,5,0,5,and_direct_anf,5,6,parity_n5,0,0.325,,5,3.600120544433594e-05,96696996
5,0,5,True,5,0,5,and_mcts_factor,5,6,parity_n5,0,0.325,,5,8.511543273925781e-05,96696996
5,0,5,True,5,0,5,and_fprm_mcts,5,6,parity_n5,0,0.325,,5,0.001672983169555664,96696996
190,280,15,True,190,0,15,direct_anf,5,6,majority_n5,1,292.6,,15,7.200241088867188e-05,FEE8E880
225,140,15,True,225,0,85,and_direct_anf,5,6,majority_n5,2,157.225,,15,6.29425048828125e-05,FEE8E880
110,160,15,True,110,0,15,direct_anf,5,6,threshold2_n5,1,168.20000000000002,,15,0.0002357959747314453,FFFEFEE8
155,100,15,True,155,0,45,and_direct_anf,5,6,threshold2_n5,2,112.97500000000001,,15,7.605552673339844e-05,FFFEFEE8
108,96,5,True,132,0,54,sshr_h,5,6,parity_n5,1,104.84,,5,0.022947072982788086,96696996
6,0,6,True,6,0,6,direct_anf,6,7,parity_n6,0,0.38999999999999996,,6,8.0108642578125e-05,6996966996696996
6,0,6,True,6,0,6,and_direct_anf,6,7,parity_n6,0,0.38999999999999996,,6,7.605552673339844e-05,6996966996696996
6,0,6,True,6,0,6,and_mcts_factor,6,7,parity_n6,0,0.38999999999999996,,6,0.00023508071899414062,6996966996696996
88,80,15,True,114,0,56,sshr_h,5,6,majority_n5,1,87.78999999999999,,15,0.02180194854736328,FEE8E880
150,360,15,True,150,0,15,direct_anf,6,7,majority_n6,1,370.4,,15,0.00011181831359863281,FEE8E880E8808000
285,180,15,True,285,0,105,and_direct_anf,6,7,majority_n6,2,200.72500000000002,,15,8.797645568847656e-05,FEE8E880E8808000
6,0,6,True,6,0,6,and_fprm_mcts,6,7,parity_n6,0,0.38999999999999996,,6,0.0033011436462402344,6996966996696996
40,64,15,True,59,0,28,sshr_h,5,6,threshold2_n5,1,68.765,,15,0.022345781326293945,FFFEFEE8
55,36,5,True,64,0,22,and_fprm_mcts,4,5,majority_n4,2,43.38,,8,0.0678861141204834,E880
430,680,35,True,430,0,35,direct_anf,6,7,threshold3_n6,1,706.0000000000001,,35,0.0001480579376220703,FFFEFEE8FEE8E880
545,340,35,True,545,0,205,and_direct_anf,6,7,threshold3_n6,2,376.02500000000003,,35,0.00013208389282226562,FFFEFEE8FEE8E880
139,88,15,True,139,1,39,and_mcts_factor,5,7,threshold2_n5,2,100.035,,15,0.05953383445739746,FFFEFEE8
55,36,7,True,55,0,13,and_fprm_mcts,4,5,threshold2_n4,2,43.15500000000001,,7,0.07239389419555664,FEE8
173,112,15,True,173,1,43,and_mcts_factor,5,7,majority_n5,2,125.94500000000001,,15,0.10277605056762695,FEE8E880
7,0,7,True,7,0,7,direct_anf,7,8,parity_n7,0,0.455,,7,7.891654968261719e-05,96696996699696696996966996696996
7,0,7,True,7,0,7,and_direct_anf,7,8,parity_n7,0,0.455,,7,7.796287536621094e-05,96696996699696696996966996696996
7,0,7,True,7,0,7,and_mcts_factor,7,8,parity_n7,0,0.455,,7,0.00012230873107910156,96696996699696696996966996696996
7,0,7,True,7,0,7,and_fprm_mcts,7,8,parity_n7,0,0.455,,7,0.005262136459350586,96696996699696696996966996696996
,,7,,,,,sshr_h,7,,parity_n7,,,n>6 for SSHR reference in this harness,,,96696996699696696996966996696996
350,840,35,True,350,0,35,direct_anf,7,8,majority_n7,1,861.6,,35,0.00018525123596191406,FFFEFEE8FEE8E880FEE8E880E8808000
665,420,35,True,665,0,245,and_direct_anf,7,8,majority_n7,2,463.02500000000003,,35,0.0001690387725830078,FFFEFEE8FEE8E880FEE8E880E8808000
231,144,15,True,231,1,81,and_mcts_factor,6,8,majority_n6,2,161.51500000000001,,15,0.3104689121246338,FEE8E880E8808000
120,96,6,True,144,0,66,sshr_h,6,7,parity_n6,1,105.61999999999999,,6,0.32857513427734375,6996966996696996
,,35,,,,,sshr_h,7,,majority_n7,,,n>6 for SSHR reference in this harness,,,FFFEFEE8FEE8E880FEE8E880E8808000
862,1448,71,True,862,0,71,direct_anf,7,8,threshold3_n7,3,1502.1200000000001,,71,0.00038695335388183594,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
1157,724,71,True,1157,0,433,and_direct_anf,7,8,threshold3_n7,5,801.965,,71,0.0003478527069091797,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
128,184,15,True,154,0,62,sshr_h,6,7,majority_n6,2,196.05,,15,0.3298177719116211,FEE8E880E8808000
141,184,35,True,175,0,83,sshr_h,6,7,threshold3_n6,2,197.095,,35,0.34041309356689453,FFFEFEE8FEE8E880
,,71,,,,,sshr_h,7,,threshold3_n7,,,n>6 for SSHR reference in this harness,,,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
8,0,8,True,8,0,8,direct_anf,8,9,parity_n8,0,0.52,,8,0.0001857280731201172,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,0,8,and_direct_anf,8,9,parity_n8,0,0.52,,8,0.0001780986785888672,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,0,8,and_mcts_factor,8,9,parity_n8,0,0.52,,8,0.00024771690368652344,6996966996696996966969966996966996696996699696696996966996696996
8,0,8,True,8,0,8,and_fprm_mcts,8,9,parity_n8,0,0.52,,8,0.01085209846496582,6996966996696996966969966996966996696996699696696996966996696996
,,8,,,,,sshr_h,8,,parity_n8,,,n>6 for SSHR reference in this harness,,,6996966996696996966969966996966996696996699696696996966996696996
1490,3352,93,True,1490,0,93,direct_anf,8,9,majority_n8,3,3440.8799999999997,,93,0.0005328655242919922,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
2607,1676,93,True,2607,0,931,and_direct_anf,8,9,majority_n8,6,1840.695,,93,0.00048732757568359375,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
89,56,15,True,100,1,40,and_fprm_mcts,5,7,threshold2_n5,2,65.46000000000001,,6,0.467177152633667,FFFEFEE8
387,248,35,True,387,1,105,and_mcts_factor,6,8,threshold3_n6,2,274.33500000000004,,35,1.2128870487213135,FFFEFEE8FEE8E880
,,93,,,,,sshr_h,8,,majority_n8,,,n>6 for SSHR reference in this harness,,,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
726,1736,71,True,726,0,71,direct_anf,8,9,threshold4_n8,3,1782.64,,71,0.0005190372467041016,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
165,104,15,True,169,1,49,and_fprm_mcts,5,7,majority_n5,2,117.62499999999999,,21,1.264085054397583,FEE8E880
1373,868,71,True,1373,0,505,and_direct_anf,8,9,threshold4_n8,6,960.5649999999999,,71,0.00041222572326660156,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
483,308,35,True,483,1,141,and_mcts_factor,7,9,majority_n7,2,339.975,,35,2.5816309452056885,FFFEFEE8FEE8E880FEE8E880E8808000
,,71,,,,,sshr_h,8,,threshold4_n8,,,n>6 for SSHR reference in this harness,,,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
81,80,9,True,81,0,9,direct_anf,6,7,mux_2_4,1,86.545,,9,8.869171142578125e-05,FEDCBA9876543210
77,48,9,True,77,0,25,and_direct_anf,6,7,mux_2_4,1,54.485,,9,7.987022399902344e-05,FEDCBA9876543210
61,40,9,True,61,1,11,and_mcts_factor,6,8,mux_2_4,1,45.464999999999996,,9,0.009730815887451172,FEDCBA9876543210
61,40,9,True,61,1,11,and_fprm_mcts,6,8,mux_2_4,1,45.464999999999996,,9,0.10202527046203613,FEDCBA9876543210
56,60,9,True,78,0,45,sshr_h,6,7,mux_2_4,1,65.86000000000001,,9,0.42733287811279297,FEDCBA9876543210
285,408,27,True,285,0,27,direct_anf,11,12,mux_3_8,1,425.94499999999994,,27,0.0019941329956054688,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
345,216,27,True,345,0,123,and_direct_anf,11,12,mux_3_8,2,240.205,,27,0.0016260147094726562,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
219,144,27,True,219,1,43,and_mcts_factor,11,13,mux_3_8,2,160.475,,27,0.2136991024017334,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
219,144,27,True,219,1,43,and_fprm_mcts,11,13,mux_3_8,2,160.475,,27,2.0159990787506104,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
,,27,,,,,sshr_h,11,,mux_3_8,,,n>6 for SSHR reference in this harness,,,FFFEFDFCFBFAF9F8F7F6F5F4F3F2F1F0EFEEEDECEBEAE9E8E7E6E5E4E3E2E1E0DFDEDDDCDBDAD9D8D7D6D5D4D3D2D1D0CFCECDCCCBCAC9C8C7C6C5C4C3C2C1C0BFBEBDBCBBBAB9B8B7B6B5B4B3B2B1B0AFAEADACABAAA9A8A7A6A5A4A3A2A1A09F9E9D9C9B9A999897969594939291908F8E8D8C8B8A898887868584838281807F7E7D7C7B7A797877767574737271706F6E6D6C6B6A696867666564636261605F5E5D5C5B5A595857565554535251504F4E4D4C4B4A494847464544434241403F3E3D3C3B3A393837363534333231302F2E2D2C2B2A292827262524232221201F1E1D1C1B1A191817161514131211100F0E0D0C0B0A09080706050403020100
34,36,3,True,34,0,3,direct_anf,4,5,adder_carry_w2,1,39.9,,3,4.100799560546875e-05,EC80
32,20,3,True,32,0,11,and_direct_anf,4,5,adder_carry_w2,1,23.87,,3,3.504753112792969e-05,EC80
30,20,3,True,30,1,5,and_mcts_factor,4,6,adder_carry_w2,1,23.7,,3,0.0011072158813476562,EC80
30,20,3,True,30,1,5,and_fprm_mcts,4,6,adder_carry_w2,1,23.7,,3,0.026484966278076172,EC80
34,24,3,True,42,0,19,sshr_h,4,5,adder_carry_w2,1,28.18,,3,0.0002720355987548828,EC80
74,132,7,True,74,0,7,direct_anf,6,7,adder_carry_w3,1,138.14000000000001,,7,7.700920104980469e-05,FEFCF8F0E0C08000
108,68,7,True,108,0,39,and_direct_anf,6,7,adder_carry_w3,2,78.33,,7,7.224082946777344e-05,FEFCF8F0E0C08000
94,60,7,True,94,1,27,and_mcts_factor,6,8,adder_carry_w3,2,69.44,,7,0.03724217414855957,FEFCF8F0E0C08000
231,144,15,True,231,1,81,and_fprm_mcts,6,8,majority_n6,2,161.51500000000001,,15,5.876343011856079,FEE8E880E8808000
94,60,7,True,94,1,27,and_fprm_mcts,6,8,adder_carry_w3,2,69.44,,7,0.5496838092803955,FEFCF8F0E0C08000
186,388,15,True,186,0,15,direct_anf,8,9,adder_carry_w4,2,402.38,,15,0.0003020763397216797,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
308,196,15,True,308,0,111,and_direct_anf,8,9,adder_carry_w4,3,220.05,,15,0.00020503997802734375,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
48,48,7,True,56,0,24,sshr_h,6,7,adder_carry_w3,1,53.00000000000001,,7,0.3859570026397705,FEFCF8F0E0C08000
250,156,15,True,250,1,87,and_mcts_factor,8,10,adder_carry_w4,2,174.62,,15,0.2907867431640625,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
,,15,,,,,sshr_h,8,,adder_carry_w4,,,n>6 for SSHR reference in this harness,,,FFFEFFFCFFF8FFF0FFE0FFC0FF80FF00FE00FC00F800F000E000C00080000000
12,8,2,True,12,0,2,direct_anf,4,5,mul_w2_bit1,0,8.68,,2,3.0994415283203125e-05,6AC0
12,8,2,True,12,0,2,and_direct_anf,4,5,mul_w2_bit1,0,8.68,,2,2.9802322387695312e-05,6AC0
12,8,2,True,12,0,2,and_mcts_factor,4,5,mul_w2_bit1,0,8.68,,2,8.797645568847656e-05,6AC0
12,8,2,True,12,0,2,and_fprm_mcts,4,5,mul_w2_bit1,0,8.68,,2,0.0011560916900634766,6AC0
42,36,2,True,46,0,15,sshr_h,4,5,mul_w2_bit1,1,40.519999999999996,,2,0.0002701282501220703,6AC0
28,36,4,True,28,0,4,direct_anf,6,7,mul_w3_bit2,1,39.58,,4,5.888938903808594e-05,1E665AAAB4CCF000
37,24,4,True,37,0,10,and_direct_anf,6,7,mul_w3_bit2,2,30.135,,4,5.6743621826171875e-05,1E665AAAB4CCF000
37,24,4,True,37,0,10,and_mcts_factor,6,7,mul_w3_bit2,2,30.135,,4,0.0012841224670410156,1E665AAAB4CCF000
37,24,4,True,37,0,10,and_fprm_mcts,6,7,mul_w3_bit2,2,30.135,,4,0.05035710334777832,1E665AAAB4CCF000
44,48,4,True,50,0,18,sshr_h,6,7,mul_w3_bit2,1,52.69,,4,0.016721248626708984,1E665AAAB4CCF000
92,176,10,True,92,0,10,direct_anf,8,9,mul_w4_bit3,2,185.16,,10,0.00021767616271972656,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
150,96,10,True,150,0,50,and_direct_anf,8,9,mul_w4_bit3,3,110.75,,10,0.0002319812774658203,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
126,80,10,True,126,1,38,and_mcts_factor,8,10,mul_w4_bit3,2,91.31,,10,0.05870318412780762,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
990,624,71,True,990,2,321,and_mcts_factor,8,11,threshold4_n8,6,693.6600000000001,,71,5.684580087661743,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
,,10,,,,,sshr_h,8,,mul_w4_bit3,,,n>6 for SSHR reference in this harness,,,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
54,48,9,True,55,0,9,direct_anf,4,5,truth_n4_0,1,53.075,,9,6.771087646484375e-05,A3B1
52,32,9,True,53,0,17,and_direct_anf,4,5,truth_n4_0,1,37.045,,9,5.817413330078125e-05,A3B1
50,32,9,True,51,1,11,and_mcts_factor,4,6,truth_n4_0,1,36.875,,9,0.004396915435791016,A3B1
37,24,9,True,39,1,9,and_fprm_mcts,4,6,truth_n4_0,1,28.155,,5,0.029181957244873047,A3B1
25,20,9,True,31,0,13,sshr_h,4,5,truth_n4_0,1,23.595,,9,0.002777099609375,A3B1
40,40,4,True,40,0,4,direct_anf,4,5,truth_n4_1,1,44.24,,4,4.601478576660156e-05,1C80
38,24,4,True,38,0,12,and_direct_anf,4,5,truth_n4_1,1,28.21,,4,4.124641418457031e-05,1C80
36,24,4,True,36,1,6,and_mcts_factor,4,6,truth_n4_1,1,28.04,,4,0.0015039443969726562,1C80
36,24,4,True,36,1,6,and_fprm_mcts,4,6,truth_n4_1,1,28.04,,4,0.026530981063842773,1C80
24,20,4,True,26,0,8,sshr_h,4,5,truth_n4_1,1,23.43,,4,0.00021195411682128906,1C80
76,80,12,True,77,0,12,direct_anf,4,5,truth_n4_2,1,86.31500000000001,,12,7.510185241699219e-05,667
83,52,12,True,84,0,26,and_direct_anf,4,5,truth_n4_2,2,60.839999999999996,,12,7.033348083496094e-05,667
70,44,12,True,71,1,18,and_mcts_factor,4,6,truth_n4_2,2,52.044999999999995,,12,0.022713899612426758,667
49,32,12,True,53,0,16,and_fprm_mcts,4,5,truth_n4_2,2,38.915,,6,0.11133480072021484,667
31,40,12,True,39,0,17,sshr_h,4,5,truth_n4_2,1,43.995000000000005,,12,0.0002689361572265625,667
74,84,11,True,74,0,11,direct_anf,4,5,truth_n4_3,1,90.17999999999999,,11,6.508827209472656e-05,BDD6
80,48,11,True,80,0,29,and_direct_anf,4,5,truth_n4_3,2,56.690000000000005,,11,6.818771362304688e-05,BDD6
72,44,11,True,72,1,19,and_mcts_factor,4,6,truth_n4_3,2,52.15,,11,0.016465187072753906,BDD6
59,36,11,True,65,0,23,and_fprm_mcts,4,5,truth_n4_3,2,43.565,,11,0.11819195747375488,BDD6
37,36,11,True,53,0,29,sshr_h,4,5,truth_n4_3,1,40.565,,11,0.0004627704620361328,BDD6
72,68,8,True,72,0,8,direct_anf,4,5,truth_n4_4,1,74.03999999999999,,8,5.793571472167969e-05,4668
69,44,8,True,69,0,20,and_direct_anf,4,5,truth_n4_4,1,49.995,,8,5.1975250244140625e-05,4668
62,40,8,True,62,1,12,and_mcts_factor,4,6,truth_n4_4,1,45.529999999999994,,8,0.008318901062011719,4668
46,28,8,True,53,1,18,and_fprm_mcts,4,6,truth_n4_4,1,32.815,,8,0.08032679557800293,4668
36,24,8,True,42,0,19,sshr_h,4,5,truth_n4_4,1,28.26,,8,0.0002791881561279297,4668
31,36,8,True,32,0,8,direct_anf,4,5,truth_n4_5,1,39.8,,8,5.412101745605469e-05,3EB1
40,24,8,True,41,0,14,and_direct_anf,4,5,truth_n4_5,2,30.355,,8,5.1975250244140625e-05,3EB1
40,24,8,True,41,0,14,and_mcts_factor,4,5,truth_n4_5,2,30.355,,8,0.002393007278442383,3EB1
40,24,8,True,41,0,14,and_fprm_mcts,4,5,truth_n4_5,2,30.355,,8,0.07558703422546387,3EB1
29,32,8,True,39,0,20,sshr_h,4,5,truth_n4_5,1,35.945,,8,0.00036597251892089844,3EB1
54,48,8,True,54,0,8,direct_anf,4,5,truth_n4_6,1,53.05,,8,5.316734313964844e-05,3924
52,32,8,True,52,0,16,and_direct_anf,4,5,truth_n4_6,1,37.019999999999996,,8,5.2928924560546875e-05,3924
50,32,8,True,50,1,10,and_mcts_factor,4,6,truth_n4_6,1,36.85,,8,0.0039920806884765625,3924
39,24,8,True,42,1,12,and_fprm_mcts,4,6,truth_n4_6,1,28.31,,8,0.0317840576171875,3924
32,24,8,True,42,0,19,sshr_h,4,5,truth_n4_6,1,28.1,,8,0.0002720355987548828,3924
58,68,8,True,58,0,8,direct_anf,4,5,truth_n4_7,1,73.27,,8,5.507469177246094e-05,23B8
65,40,8,True,65,0,22,and_direct_anf,4,5,truth_n4_7,2,47.795,,8,5.2928924560546875e-05,23B8
57,36,8,True,57,1,14,and_mcts_factor,4,6,truth_n4_7,2,43.275,,8,0.010703802108764648,23B8
45,28,8,True,49,0,17,and_fprm_mcts,4,5,truth_n4_7,2,34.705,,7,0.08231019973754883,23B8
30,36,8,True,44,0,20,sshr_h,4,5,truth_n4_7,1,40.06,,8,0.0003859996795654297,23B8
64,60,11,True,65,0,11,direct_anf,4,5,truth_n4_8,1,65.64500000000001,,11,6.604194641113281e-05,BC89
61,36,11,True,62,0,23,and_direct_anf,4,5,truth_n4_8,1,41.599999999999994,,11,6.604194641113281e-05,BC89
54,32,11,True,55,1,15,and_mcts_factor,4,6,truth_n4_8,1,37.135,,11,0.009179830551147461,BC89
126,80,10,True,126,1,38,and_fprm_mcts,8,10,mul_w4_bit3,2,91.31,,10,0.9694616794586182,1FE1E1E39C666666D925A5A55AAAAAAAB54B4B4936CCCCCC738F0F0FF000000
29,20,11,True,35,0,17,sshr_h,4,5,truth_n4_8,1,23.855,,11,0.0002849102020263672,BC89
68,64,10,True,69,0,10,direct_anf,4,5,truth_n4_9,1,69.85499999999999,,10,6.198883056640625e-05,1A3D
65,40,10,True,66,0,22,and_direct_anf,4,5,truth_n4_9,1,45.81,,10,5.6743621826171875e-05,1A3D
58,36,10,True,59,1,14,and_mcts_factor,4,6,truth_n4_9,1,41.345,,10,0.009643077850341797,1A3D
46,28,11,True,48,1,13,and_fprm_mcts,4,6,truth_n4_8,1,32.69,,7,0.056062936782836914,BC89
29,20,10,True,37,0,19,sshr_h,4,5,truth_n4_9,1,23.905,,10,0.0003199577331542969,1A3D
39,48,7,True,39,0,7,direct_anf,4,5,truth_n4_10,1,52.215,,7,5.412101745605469e-05,AD3C
47,28,7,True,47,0,17,and_direct_anf,4,5,truth_n4_10,2,34.754999999999995,,7,5.1975250244140625e-05,AD3C
41,24,7,True,41,1,13,and_mcts_factor,4,6,truth_n4_10,2,30.384999999999998,,7,0.004904031753540039,AD3C
231,144,35,True,244,1,94,and_fprm_mcts,6,8,threshold3_n6,2,161.84,,16,7.626206874847412,FFFEFEE8FEE8E880
21,28,7,True,29,0,15,sshr_h,4,5,truth_n4_10,1,31.424999999999997,,7,0.002653837203979492,AD3C
55,48,9,True,55,0,9,direct_anf,4,5,truth_n4_11,1,53.11500000000001,,9,6.198883056640625e-05,BD9C
53,32,9,True,53,0,17,and_direct_anf,4,5,truth_n4_11,1,37.085,,9,5.6743621826171875e-05,BD9C
46,28,9,True,46,1,11,and_mcts_factor,4,6,truth_n4_11,1,32.64,,9,0.005731821060180664,BD9C
45,28,10,True,51,1,16,and_fprm_mcts,4,6,truth_n4_9,1,32.725,,6,0.0681009292602539,1A3D
31,24,9,True,41,0,18,sshr_h,4,5,truth_n4_11,1,28.034999999999997,,9,0.0003631114959716797,BD9C
69,64,11,True,70,0,11,direct_anf,4,5,truth_n4_12,1,69.92,,11,6.29425048828125e-05,E465
66,40,11,True,67,0,23,and_direct_anf,4,5,truth_n4_12,1,45.875,,11,6.198883056640625e-05,E465
59,36,11,True,60,1,15,and_mcts_factor,4,6,truth_n4_12,1,41.41,,11,0.00701904296875,E465
31,20,9,True,36,1,11,and_fprm_mcts,4,6,truth_n4_11,1,23.889999999999997,,5,0.031568050384521484,BD9C
34,20,7,True,37,0,15,and_fprm_mcts,4,5,truth_n4_10,2,26.064999999999998,,7,0.06197309494018555,AD3C
55,60,9,True,56,0,9,direct_anf,4,5,truth_n4_13,1,65.13000000000001,,9,5.6743621826171875e-05,8B9D
