name,n,profile,term_count,truth_build_time_s,method,score,T,CNOT,depth,gates,peak_ancilla,schedule_logical_depth,schedule_cnot_depth_proxy,schedule_t_depth_proxy,explicit_ancilla_live_peak,explicit_ancilla_lifetime_area,plan_time_s,truth_verify_time_s,truth_verified,anf_verified,plan_nodes,plan_mismatches,circuit_anf_verified,circuit_gates,circuit_max_wire_terms,circuit_mismatches
truth_bridge_n24_004_mixed,24,mixed,93,0.11745395899924915,screen_depth1,905.925,820,1325,1325,505,4,93,949,395,1,14,0.07386070799839217,0.10071333299856633,True,True,5,0,True,95,93,0
truth_bridge_n24_004_mixed,24,mixed,93,0.11745395899924915,screen_depth2,884.3050000000001,800,1297,1297,497,4,95,933,386,1,20,0.2828525829972932,0.10638429199752863,True,True,7,0,True,97,93,0
truth_bridge_n24_004_mixed,24,mixed,93,0.11745395899924915,screen_depth3,875.735,792,1287,1287,495,4,97,925,384,1,26,0.6953689170040889,0.09565229099825956,True,True,9,0,True,99,93,0
truth_bridge_n24_004_mixed,24,mixed,93,0.11745395899924915,screen_depth4,875.735,792,1287,1287,495,4,97,925,384,1,26,1.112855583007331,0.0879411249916302,True,True,9,0,True,99,93,0
truth_bridge_n24_004_mixed,24,mixed,93,0.11745395899924915,screen_single,918.845,832,1341,1341,509,4,91,965,400,1,8,0.011214041005587205,0.10686366699519567,True,True,3,0,True,93,93,0
truth_bridge_n24_005_deep,24,deep,133,0.168482082997798,adaptive_all_depth,1354.29,1228,1978,1978,750,5,134,1370,594,1,37,9.818078292009886,0.16241545900993515,True,True,11,0,True,136,133,0
truth_bridge_n24_005_deep,24,deep,133,0.168482082997798,depth2_guard_direct,1380.13,1252,2010,2010,758,5,130,1402,604,1,25,0.5483914580108831,0.15106504199502524,True,True,7,0,True,132,133,0
truth_bridge_n24_005_deep,24,deep,133,0.168482082997798,depth_frontier_policy,1354.29,1228,1978,1978,750,5,134,1370,594,1,37,6.933973040999263,0.16241545900993515,True,True,11,0,True,136,133,0
truth_bridge_n24_005_deep,24,deep,133,0.168482082997798,depth_policy,1380.13,1252,2010,2010,758,5,130,1402,604,1,25,0.5483914580108831,0.15106504199502524,True,True,7,0,True,132,133,0
truth_bridge_n24_005_deep,24,deep,133,0.168482082997798,direct_logical_and,1501.9950000000001,1364,2179,2179,815,5,133,1522,655,0,0,3.416003892198205e-06,0.16540058300597593,True,True,1,0,True,133,133,0
truth_bridge_n24_005_deep,24,deep,133,0.168482082997798,screen_depth1,1397.4,1268,2032,2032,764,5,128,1414,611,1,19,0.1099844170094002,0.14871845800371375,True,True,5,0,True,130,133,0
truth_bridge_n24_005_deep,24,deep,133,0.168482082997798,screen_depth2,1380.13,1252,2010,2010,758,5,130,1402,604,1,25,0.5483914580108831,0.15106504199502524,True,True,7,0,True,132,133,0
truth_bridge_n24_005_deep,24,deep,133,0.168482082997798,screen_depth3,1367.21,1240,1994,1994,754,5,132,1386,599,1,31,2.2095503339951392,0.1526868750079302,True,True,9,0,True,134,133,0
truth_bridge_n24_005_deep,24,deep,133,0.168482082997798,screen_depth4,1354.29,1228,1978,1978,750,5,134,1370,594,1,37,6.933973040999263,0.16241545900993515,True,True,11,0,True,136,133,0
truth_bridge_n24_005_deep,24,deep,133,0.168482082997798,screen_single,1445.25,1312,2098,2098,786,5,128,1458,632,1,11,0.01617904199520126,0.1504255410109181,True,True,3,0,True,130,133,0
