baseline_CNOT,baseline_T,baseline_depth,baseline_peak_ancilla,baseline_score,baseline_time_s,name,relative_CNOT_pct,relative_T_pct,relative_depth_pct,relative_peak_ancilla_pct,relative_score_pct,relative_time_s_pct,target_CNOT,target_T,target_depth,target_peak_ancilla,target_score,target_time_s
73.0,36.0,73.0,1.0,42.385,1.5488598346710205,anf_n16_0,0.0,0.0,0.0,0.0,0.0,116.10366928458255,73.0,36.0,73.0,1.0,42.385,3.3471429347991943
5137.0,2960.0,5137.0,4.0,3270.345,17.41781973838806,anf_n16_1,-0.03893322951138797,-0.40540540540540543,-0.03893322951138797,0.0,-0.3696857670979573,284.06183364565015,5135.0,2948.0,5135.0,4.0,3258.255,66.89519786834717
4019.0,2340.0,4019.0,4.0,2584.875,13.429413080215454,anf_n16_10,-0.2488181139586962,-0.17094017094017094,-0.2488181139586962,0.0,-0.17679771749116335,274.73672014832096,4009.0,2336.0,4009.0,4.0,2580.3050000000003,50.324942111968994
613.0,328.0,613.0,2.0,368.28499999999997,6.900428056716919,anf_n16_11,0.0,0.0,0.0,0.0,0.0,293.9489524969394,613.0,328.0,613.0,2.0,368.28499999999997,27.18416404724121
4445.0,2584.0,4445.0,4.0,2854.0250000000005,15.088319063186646,anf_n16_12,0.0,0.0,0.0,0.0,0.0,273.9249541245929,4445.0,2584.0,4445.0,4.0,2854.0250000000005,56.41899013519287
28.0,16.0,28.0,0.0,17.660000000000004,1.5209720134735107,anf_n16_13,0.0,0.0,0.0,0.0,0.0,115.15674076275597,28.0,16.0,28.0,0.0,17.660000000000004,3.2724738121032715
845.0,444.0,846.0,2.0,498.09000000000003,9.567681074142456,anf_n16_14,-0.4733727810650888,-0.9009009009009009,-0.4728132387706856,0.0,-0.8472364432130794,317.34371817745347,841.0,440.0,842.0,2.0,493.87,39.930115938186646
17641.0,10416.0,17641.0,5.0,11463.005,29.753413200378418,anf_n16_15,0.0,0.0,0.0,0.0,0.0,235.28925309904588,17641.0,10416.0,17641.0,5.0,11463.005,99.75999689102173
543.0,288.0,543.0,2.0,324.15500000000003,5.783041954040527,anf_n16_16,0.0,0.0,0.0,0.0,0.0,287.93282161043635,543.0,288.0,543.0,2.0,324.15500000000003,22.43431782722473
10217.0,5896.0,10218.0,5.0,6506.7300000000005,56.738662242889404,anf_n16_17,0.0,0.0,0.0,0.0,0.0,341.70800844534324,10217.0,5896.0,10218.0,5.0,6506.7300000000005,250.61921501159668
10936.0,6268.0,10936.0,5.0,6921.959999999999,53.10708928108215,anf_n16_18,0.0,0.0,0.0,0.0,0.0,342.4434818119011,10936.0,6268.0,10936.0,5.0,6921.959999999999,234.9688549041748
